date,Open,High,Low,Close,Volume,aVWAP_peak_842,aVWAP_peak_821,aVWAP_peak_803,aVWAP_peak_741,aVWAP_peak_740,aVWAP_valley_833,aVWAP_valley_811,aVWAP_valley_786,aVWAP_valley_755,aVWAP_valley_702,aVWAP_valley_688,aVWAP_valley_648,aVWAP_valley_601,aVWAP_valley_576,aVWAP_valley_542,aVWAP_valley_516,aVWAP_valley_442,aVWAP_valley_423,aVWAP_valley_393,aVWAP_OB_bull_833,aVWAP_OB_bull_702,aVWAP_OB_bull_442,aVWAP_OB_bear_842,aVWAP_OB_bear_741,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-08 15:00:00+00:00,58.03,58.21,57.985,58.19,1294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1294.0,False,False,False,False
2025-01-08 16:00:00+00:00,58.175,58.465,58.105,58.4,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,241.0,3.7364341085271318,False,False,False,False,1277.6744186046512,False,False,False,False
2025-01-08 17:00:00+00:00,58.4,58.42,58.16,58.29,594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,87.64044943820232,6.741573033708136,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-353.0,-1.7943633195120485,False,False,False,False,1267.0748152154317,False,False,False,False
2025-01-08 18:00:00+00:00,58.29,58.39,58.21,58.23,1562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.51316003736747,6.741573033708136,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1915.0,-31.45646621378318,False,False,False,False,1271.6472987004638,False,False,False,False
2025-01-08 19:00:00+00:00,58.23,58.43,58.185,58.265,982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.19026310428694,6.741573033708136,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-933.0,-45.433885342251656,False,False,False,False,1267.1566429066581,False,False,False,False
2025-01-08 20:00:00+00:00,58.285,58.505,58.215,58.47,2121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.0119981101232,6.741573033708136,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1188.0,-26.31087936795318,False,False,False,False,1280.3945244119814,False,False,False,False
2025-01-09 15:00:00+00:00,58.47,58.47,58.47,58.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.22648811401403,6.741573033708136,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1188.0,-7.484354106434527,False,False,False,False,1260.5434465141211,False,False,False,False
2025-01-09 16:00:00+00:00,58.47,58.47,58.47,58.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.03614811660792,6.741573033708136,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1188.0,11.050287042502443,False,False,False,False,1241.00013726584,False,False,False,False
2025-01-09 17:00:00+00:00,58.47,58.47,58.47,58.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.57592145167051,6.741573033708136,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1188.0,29.297569413936515,False,False,False,False,1221.7598250601682,False,False,False,False
2025-01-09 18:00:00+00:00,58.47,58.47,58.47,58.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.93577034171224,6.741573033708136,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1188.0,47.26194818271269,False,False,False,False,1202.8178122685376,False,False,False,False
2025-01-09 19:00:00+00:00,58.47,58.47,58.47,58.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.17566960174007,6.741573033708136,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1188.0,64.94780945119777,False,False,False,False,1184.1694740938317,False,False,False,False
2025-01-09 20:00:00+00:00,58.47,58.47,58.47,58.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.33560244175862,8.858641031657925,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1188.0,82.35947132017145,False,False,False,False,1165.8102574412142,False,False,False,False
2025-01-10 15:00:00+00:00,57.33,57.585,57.27,57.4,3137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.73152407075808,19.271153861400975,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1949.0,50.86552602838585,False,False,False,False,1196.3713387211953,False,False,False,False
2025-01-10 16:00:00+00:00,57.4,57.4,57.135,57.19,1663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.347464398489045,5.744022728280129,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3612.0,-5.923086778255794,False,False,False,False,1203.6058916092388,False,False,False,False
2025-01-10 17:00:00+00:00,57.195,57.445,57.14,57.41,1849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.36792935776557,1.1550131234922034,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1763.0,-33.16458930882547,False,False,False,False,1213.6120018168476,False,False,False,False
2025-01-10 18:00:00+00:00,57.42,57.44,57.255,57.355,1888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.709085647402876,-2.5594932874645338,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3651.0,-89.25506079240957,False,False,False,False,1224.067629695656,False,False,False,False
2025-01-10 19:00:00+00:00,57.35,57.36,57.185,57.29,1541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.860423604359315,-5.828170097189229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5192.0,-168.36738543128695,False,False,False,False,1228.9813098554132,False,False,False,False
2025-01-10 20:00:00+00:00,57.25,57.36,57.14,57.305,3657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.31026457141788,-8.144578929450503,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1535.0,-189.55548798273983,False,False,False,False,1266.6250104778098,False,False,False,False
