date,Open,High,Low,Close,Volume,aVWAP_peak_882,aVWAP_peak_875,aVWAP_peak_871,aVWAP_peak_863,aVWAP_peak_857,aVWAP_peak_846,aVWAP_peak_841,aVWAP_peak_832,aVWAP_peak_831,aVWAP_peak_821,aVWAP_peak_815,aVWAP_peak_809,aVWAP_peak_808,aVWAP_peak_807,aVWAP_peak_806,aVWAP_peak_805,aVWAP_peak_796,aVWAP_peak_795,aVWAP_valley_892,aVWAP_valley_885,aVWAP_valley_876,aVWAP_valley_869,aVWAP_valley_863,aVWAP_valley_862,aVWAP_valley_861,aVWAP_valley_860,aVWAP_valley_853,aVWAP_valley_839,aVWAP_valley_838,aVWAP_valley_837,aVWAP_valley_836,aVWAP_valley_827,aVWAP_valley_810,aVWAP_valley_806,aVWAP_valley_805,aVWAP_valley_792,aVWAP_valley_786,aVWAP_valley_779,aVWAP_valley_775,aVWAP_valley_764,aVWAP_valley_763,aVWAP_valley_744,aVWAP_valley_735,aVWAP_valley_730,aVWAP_valley_726,aVWAP_valley_721,aVWAP_valley_709,aVWAP_valley_708,aVWAP_valley_704,aVWAP_valley_696,aVWAP_valley_692,aVWAP_valley_678,aVWAP_valley_668,aVWAP_valley_667,aVWAP_valley_665,aVWAP_valley_656,aVWAP_valley_635,aVWAP_valley_634,aVWAP_valley_617,aVWAP_valley_587,aVWAP_valley_580,aVWAP_valley_576,aVWAP_valley_569,aVWAP_valley_557,aVWAP_valley_546,aVWAP_valley_540,aVWAP_valley_521,aVWAP_valley_510,aVWAP_valley_498,aVWAP_valley_497,aVWAP_valley_487,aVWAP_valley_479,aVWAP_valley_478,aVWAP_valley_472,aVWAP_valley_467,aVWAP_valley_450,aVWAP_valley_431,aVWAP_valley_420,aVWAP_valley_409,aVWAP_valley_401,aVWAP_valley_392,aVWAP_valley_391,aVWAP_valley_373,aVWAP_valley_360,aVWAP_valley_354,aVWAP_valley_340,aVWAP_valley_336,aVWAP_valley_330,aVWAP_valley_326,aVWAP_valley_319,aVWAP_valley_309,aVWAP_valley_308,aVWAP_valley_295,aVWAP_valley_276,aVWAP_valley_264,aVWAP_valley_263,aVWAP_valley_253,aVWAP_valley_248,aVWAP_valley_240,aVWAP_valley_225,aVWAP_valley_216,aVWAP_valley_206,aVWAP_valley_197,aVWAP_valley_182,aVWAP_valley_174,aVWAP_valley_163,aVWAP_valley_156,aVWAP_valley_150,aVWAP_valley_144,aVWAP_valley_131,aVWAP_valley_108,aVWAP_OB_bull_792,aVWAP_OB_bull_764,aVWAP_OB_bull_744,aVWAP_OB_bull_709,aVWAP_OB_bull_498,aVWAP_OB_bull_438,aVWAP_OB_bull_108,aVWAP_OB_bear_888,aVWAP_OB_bear_815,aVWAP_OB_bear_800,aVWAP_OB_bear_725,aVWAP_OB_bear_660,aVWAP_OB_bear_480,aVWAP_OB_bear_367,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,0.9646,0.97,0.9549,0.9625,1414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1414.0,False,False,False,False
2024-12-30 16:00:00+00:00,0.9625,0.9869,0.9625,0.9869,3916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3916.0,60.713178294573645,False,False,False,False,1452.7906976744187,False,False,False,False
2024-12-30 17:00:00+00:00,0.986,0.993,0.9822,0.9822,1828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.0631578947368,29.221052631578814,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2088.0,92.14398173186709,False,False,False,False,1458.6078961600865,False,False,False,False
2024-12-30 18:00:00+00:00,0.9779,0.996,0.9704,0.994,6714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,92.09224883063456,29.221052631578814,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8802.0,227.1805091468769,False,False,False,False,1540.0868435064417,False,False,False,False
2024-12-30 19:00:00+00:00,0.9915,1.0049,0.9875,0.988,4586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,86.05672828881781,29.221052631578814,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4216.0,289.0226717957625,False,False,False,False,1587.3103032970394,False,False,False,False
2024-12-30 20:00:00+00:00,0.988,1.0073,0.9819,0.9831,1901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.86052118801733,43.08289235667472,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2315.0,320.4331730082313,False,False,False,False,1592.1737094474727,False,False,False,False
2024-12-31 15:00:00+00:00,1.01,1.03,1.005,1.025,3054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,80.61364982500925,43.08289235667472,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5369.0,398.7055269150804,False,False,False,False,1614.837682944411,False,False,False,False
2024-12-31 16:00:00+00:00,1.025,1.025,1.01,1.015,1121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.15688868648797,41.43137603416794,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4248.0,458.38451099391636,False,False,False,False,1607.1812847592262,False,False,False,False
2024-12-31 17:00:00+00:00,1.01,1.02,1.0,1.015,1855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.51904792747379,39.06956024695572,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4248.0,517.1382395056386,False,False,False,False,1611.0234353831142,False,False,False,False
2024-12-31 18:00:00+00:00,1.01,1.015,0.995,1.005,4424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.99375423378274,34.03143141180776,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-176.0,506.39191021097747,False,False,False,False,1654.6354751446163,False,False,False,False
