date,Open,High,Low,Close,Volume,aVWAP_peak_874,aVWAP_peak_797,aVWAP_peak_764,aVWAP_peak_740,aVWAP_peak_722,aVWAP_peak_672,aVWAP_peak_630,aVWAP_valley_845,aVWAP_valley_786,aVWAP_valley_755,aVWAP_valley_731,aVWAP_valley_702,aVWAP_valley_655,aVWAP_valley_617,aVWAP_valley_587,aVWAP_valley_540,aVWAP_valley_511,aVWAP_valley_510,aVWAP_valley_486,aVWAP_valley_463,aVWAP_valley_439,aVWAP_valley_395,aVWAP_valley_382,aVWAP_valley_348,aVWAP_valley_301,aVWAP_valley_264,aVWAP_valley_242,aVWAP_valley_204,aVWAP_valley_168,aVWAP_valley_126,aVWAP_valley_106,aVWAP_valley_81,aVWAP_valley_48,aVWAP_OB_bull_617,aVWAP_OB_bull_242,aVWAP_OB_bull_204,aVWAP_OB_bear_740,aVWAP_OB_bear_630,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-28 14:00:00+00:00,20.085,20.49,20.085,20.485,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2022.0,False,False,False,False
2025-03-28 15:00:00+00:00,20.485,20.54,20.28,20.29,3375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3375.0,-52.325581395348834,False,False,False,False,2042.9767441860463,False,False,False,False
2025-03-28 16:00:00+00:00,20.29,20.29,20.18,20.18,655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4030.0,-113.9949522264287,False,False,False,False,2021.45772489634,False,False,False,False
2025-03-28 17:00:00+00:00,20.18,20.315,20.155,20.31,1192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,11.348205625606159,-39.78661493695446,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2838.0,-156.22758862601893,False,False,False,False,2008.5979152080247,False,False,False,False
2025-03-28 18:00:00+00:00,20.31,20.36,20.28,20.34,3471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.69903396836856,-32.05176176600467,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,633.0,-143.99150198065428,False,False,False,False,2031.270815747435,False,False,False,False
2025-03-28 19:00:00+00:00,20.34,20.34,20.16,20.24,4055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.86702884358798,-30.12475865889233,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3422.0,-194.81333915924876,False,False,False,False,2062.646462014917,False,False,False,False
2025-03-31 14:00:00+00:00,20.025,20.395,20.025,20.39,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.55397799874754,-22.941067650738045,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1411.0,-213.6689463040666,False,False,False,False,2061.8457416736,False,False,False,False
2025-03-31 15:00:00+00:00,20.39,20.56,20.37,20.515,3733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.841130252724625,-15.324914010262624,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2322.0,-174.35624946214307,False,False,False,False,2087.7551100197456,False,False,False,False
2025-03-31 16:00:00+00:00,20.515,20.55,20.45,20.505,7065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.65997000813405,-10.870755572515712,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4743.0,-245.18793551699355,False,False,False,False,2164.9216974613,False,False,False,False
2025-03-31 17:00:00+00:00,20.51,20.53,20.375,20.38,1949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.45828826500865,-10.870755572515712,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6692.0,-345.1385101601409,False,False,False,False,2161.5740742448456,False,False,False,False
