date,Open,High,Low,Close,Volume,aVWAP_peak_847,aVWAP_peak_846,aVWAP_peak_791,aVWAP_peak_790,aVWAP_peak_789,aVWAP_peak_788,aVWAP_peak_787,aVWAP_peak_756,aVWAP_peak_660,aVWAP_peak_598,aVWAP_peak_572,aVWAP_peak_571,aVWAP_peak_557,aVWAP_peak_539,aVWAP_peak_536,aVWAP_peak_502,aVWAP_peak_415,aVWAP_peak_395,aVWAP_peak_363,aVWAP_peak_329,aVWAP_peak_305,aVWAP_peak_228,aVWAP_peak_211,aVWAP_peak_185,aVWAP_peak_184,aVWAP_peak_165,aVWAP_peak_163,aVWAP_peak_162,aVWAP_peak_130,aVWAP_peak_129,aVWAP_peak_128,aVWAP_peak_103,aVWAP_peak_84,aVWAP_peak_65,aVWAP_peak_64,aVWAP_peak_63,aVWAP_valley_838,aVWAP_valley_773,aVWAP_valley_772,aVWAP_valley_710,aVWAP_valley_641,aVWAP_valley_618,aVWAP_valley_583,aVWAP_valley_546,aVWAP_valley_514,aVWAP_valley_504,aVWAP_valley_471,aVWAP_valley_439,aVWAP_valley_378,aVWAP_OB_bull_710,aVWAP_OB_bull_583,aVWAP_OB_bull_439,aVWAP_OB_bear_847,aVWAP_OB_bear_165,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-08 15:00:00+00:00,7.045,7.06,7.005,7.035,7813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,7813.0,False,False,False,False
2025-01-08 16:00:00+00:00,7.035,7.065,7.025,7.06,4209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4209.0,65.25581395348837,False,False,False,False,7757.124031007752,False,False,False,False
2025-01-08 17:00:00+00:00,7.06,7.06,7.015,7.045,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,86.56716417910448,2.985074626865682,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4009.0,126.39913466738778,False,False,False,False,7639.959317348717,False,False,False,False
2025-01-08 18:00:00+00:00,7.045,7.065,7.035,7.035,1607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.9932001881709,2.985074626865682,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2402.0,161.67976823843605,False,False,False,False,7546.425064366566,False,False,False,False
2025-01-08 19:00:00+00:00,7.035,7.055,7.035,7.04,839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.02841467742996,2.985074626865682,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3241.0,209.4211671804758,False,False,False,False,7442.433978097318,False,False,False,False
2025-01-08 20:00:00+00:00,7.04,7.07,7.035,7.06,2459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.84516225971922,2.985074626865682,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5700.0,294.54642040248393,False,False,False,False,7365.171435801235,False,False,False,False
2025-01-09 15:00:00+00:00,7.06,7.06,7.06,7.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.38966064791205,2.985074626865682,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5700.0,378.35190225670897,False,False,False,False,7250.982731370208,False,False,False,False
2025-01-09 16:00:00+00:00,7.06,7.06,7.06,7.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.75265957337393,2.985074626865682,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5700.0,460.8580743147445,False,False,False,False,7138.56439444974,False,False,False,False
2025-01-09 17:00:00+00:00,7.06,7.06,7.06,7.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.9946588570152,2.985074626865682,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5700.0,542.0850809145159,False,False,False,False,7027.888977481526,False,False,False,False
2025-01-09 18:00:00+00:00,7.06,7.06,7.06,7.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.15599171277603,2.985074626865682,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5700.0,622.0527540786319,False,False,False,False,6918.929458450804,False,False,False,False
