date,Open,High,Low,Close,Volume,aVWAP_peak_858,aVWAP_peak_811,aVWAP_valley_839,aVWAP_valley_788,aVWAP_valley_748,aVWAP_valley_726,aVWAP_valley_675,aVWAP_valley_626,aVWAP_valley_594,aVWAP_valley_558,aVWAP_valley_507,aVWAP_valley_461,aVWAP_valley_440,aVWAP_valley_401,aVWAP_valley_384,aVWAP_valley_324,aVWAP_valley_275,aVWAP_valley_247,aVWAP_valley_216,aVWAP_valley_186,aVWAP_valley_161,aVWAP_valley_156,aVWAP_valley_97,aVWAP_valley_53,aVWAP_valley_35,aVWAP_valley_34,aVWAP_valley_32,aVWAP_OB_bull_726,aVWAP_OB_bull_558,aVWAP_OB_bull_97,aVWAP_OB_bear_858,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,3.1,3.115,3.065,3.095,7709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,7709.0,False,False,False,False
2025-01-06 16:00:00+00:00,3.095,3.095,3.065,3.075,5724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5724.0,-88.74418604651163,False,False,False,False,7678.22480620155,False,False,False,False
2025-01-06 17:00:00+00:00,3.075,3.105,3.07,3.1,4003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.480519480519444,-79.22077922077916,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1721.0,-114.050477735713,False,False,False,False,7621.244576648037,False,False,False,False
2025-01-06 18:00:00+00:00,3.095,3.095,3.075,3.075,7514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.740196140783766,-72.53901827848934,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9235.0,-255.4605478483376,False,False,False,False,7619.581870033338,False,False,False,False
2025-01-06 19:00:00+00:00,3.075,3.075,3.055,3.055,13189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.15459725877824,-69.36475475502706,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22424.0,-599.1588339282083,False,False,False,False,7705.929437939799,False,False,False,False
2025-01-06 20:00:00+00:00,3.055,3.06,3.04,3.04,22653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.85754471244158,-67.24442653594578,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45077.0,-1288.7377667355229,False,False,False,False,7937.666966033755,False,False,False,False
2025-01-07 15:00:00+00:00,3.155,3.155,3.065,3.105,19558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.31912985375233,-53.097797368963136,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25519.0,-1664.4007470962124,False,False,False,False,8117.827168110751,False,False,False,False
2025-01-07 16:00:00+00:00,3.105,3.125,3.075,3.085,10170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.24535072460468,-45.409093319857384,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35689.0,-2191.913913807899,False,False,False,False,8149.643801163296,False,False,False,False
2025-01-07 17:00:00+00:00,3.085,3.105,3.08,3.085,6719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,43.529497971839575,-39.25919380148532,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35689.0,-2711.2485818108776,False,False,False,False,8127.463277114253,False,False,False,False
2025-01-07 18:00:00+00:00,3.085,3.09,3.06,3.065,3817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,43.20786110671473,-36.46736522866186,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39506.0,-3281.709844108383,False,False,False,False,8060.634389096977,False,False,False,False
2025-01-07 19:00:00+00:00,3.065,3.085,3.065,3.085,20369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,45.76353970140455,-30.987627559739057,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19137.0,-3527.52829613771,False,False,False,False,8251.461762909426,False,False,False,False
2025-01-07 20:00:00+00:00,3.085,3.095,3.065,3.095,50467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.69975095648756,-25.403592932209484,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31330.0,-2987.1015008487534,False,False,False,False,8905.966231701528,False,False,False,False
2025-01-08 15:00:00+00:00,3.02,3.075,3.02,3.035,15656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,44.52914195041426,-25.403592932209484,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15674.0,-2697.782097734819,False,False,False,False,9010.617918031736,False,False,False,False
2025-01-08 16:00:00+00:00,3.035,3.065,3.025,3.065,10375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,45.13730446593688,-24.47603421747439,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,26049.0,-2252.0955535838916,False,False,False,False,9031.771128604887,False,False,False,False
2025-01-08 17:00:00+00:00,3.065,3.065,3.01,3.035,17420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.0366666666666666,,43.19443995655862,-24.38972337958719,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,8629.0,-2083.396397714374,False,False,False,False,9161.821188626516,False,False,False,False
2025-01-08 18:00:00+00:00,3.035,3.045,3.015,3.025,15679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.0327191657351182,,41.19268611149904,-24.38972337958719,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-7050.0,-2160.3980039513604,False,False,False,False,9262.862720585796,False,False,False,False
2025-01-08 19:00:00+00:00,3.025,3.065,3.025,3.045,12249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.036036355884861,,42.12343960025307,-21.967451157418676,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5199.0,-2046.2988100916493,False,False,False,False,9309.159422592216,False,False,False,False
2025-01-08 20:00:00+00:00,3.045,3.07,3.045,3.06,29489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.044822324964033,,44.30587217918688,-18.357124313409436,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,34688.0,-1476.7747975320888,False,False,False,False,9622.025167978383,False,False,False,False
2025-01-09 15:00:00+00:00,3.06,3.06,3.06,3.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.044822324964033,,45.760827231809415,-15.627292576697016,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,34688.0,-916.0806146246143,False,False,False,False,9472.846483203524,False,False,False,False
2025-01-09 16:00:00+00:00,3.06,3.06,3.06,3.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.044822324964033,,46.730797266891116,-13.48287367496571,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,34688.0,-364.079364785473,False,False,False,False,9325.980646254633,False,False,False,False
2025-01-09 17:00:00+00:00,3.06,3.06,3.06,3.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.044822324964033,,47.377443956945584,-11.74069754158667,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,34688.0,179.36372614143363,False,False,False,False,9181.39179902588,False,False,False,False
2025-01-09 18:00:00+00:00,3.06,3.06,3.06,3.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.044822324964033,,47.80854175031523,-10.286845023884965,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34688.0,714.3813427904037,False,False,False,False,9039.04463935106,False,False,False,False
2025-01-09 19:00:00+00:00,3.06,3.06,3.06,3.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.044822324964033,,48.095940279228316,-9.049807853322669,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34688.0,1241.1041126696223,False,False,False,False,8898.904412384376,False,False,False,False
2025-01-09 20:00:00+00:00,3.06,3.06,3.06,3.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.044822324964033,,48.28753929850372,-7.983770080017273,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34688.0,1759.6606380545893,False,False,False,False,8760.93690211485,False,False,False,False
2025-01-10 15:00:00+00:00,3.08,3.105,3.045,3.055,5661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.0574045317896097,,47.44522039297898,-7.983770080017273,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29027.0,2182.410085526611,False,False,False,False,8712.87586487276,False,False,False,False
2025-01-10 16:00:00+00:00,3.055,3.065,3.045,3.05,10630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.052910692038267,,45.922288049868214,-7.983770080017273,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,18397.0,2433.7990764486794,False,False,False,False,8742.598719680933,False,False,False,False
2025-01-10 17:00:00+00:00,3.055,3.065,3.035,3.065,2436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.0527806332254155,,48.246921359330905,-6.453882678306172,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,20833.0,2719.0580054959864,False,False,False,False,8644.821995344795,False,False,False,False
2025-01-10 18:00:00+00:00,3.065,3.065,3.035,3.035,5334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.0512635134524855,,44.807154382897025,-6.453882678306172,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,15499.0,2917.196641069692,False,False,False,False,8593.491421773559,False,False,False,False
2025-01-10 19:00:00+00:00,3.035,3.055,3.02,3.035,2489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.0502644911979195,,42.51397639860777,-2.8117890849711813,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,15499.0,3112.2633598127973,False,False,False,False,8498.848143916604,False,False,False,False
