date,Open,High,Low,Close,Volume,aVWAP_peak_843,aVWAP_peak_817,aVWAP_peak_777,aVWAP_peak_775,aVWAP_peak_743,aVWAP_peak_679,aVWAP_peak_634,aVWAP_peak_587,aVWAP_peak_535,aVWAP_peak_513,aVWAP_peak_480,aVWAP_peak_456,aVWAP_peak_396,aVWAP_peak_358,aVWAP_peak_323,aVWAP_peak_268,aVWAP_peak_219,aVWAP_peak_218,aVWAP_valley_861,aVWAP_valley_834,aVWAP_valley_811,aVWAP_valley_793,aVWAP_valley_768,aVWAP_valley_745,aVWAP_valley_687,aVWAP_valley_686,aVWAP_valley_655,aVWAP_valley_621,aVWAP_valley_618,aVWAP_valley_546,aVWAP_valley_527,aVWAP_valley_492,aVWAP_valley_466,aVWAP_valley_420,aVWAP_OB_bull_861,aVWAP_OB_bear_817,aVWAP_OB_bear_587,aVWAP_OB_bear_323,aVWAP_OB_bear_219,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 15:00:00+00:00,68.295,68.72,68.215,68.635,5675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5675.0,False,False,False,False
2025-02-13 16:00:00+00:00,68.635,68.665,68.53,68.58,3696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3696.0,-57.30232558139535,False,False,False,False,5644.317829457364,False,False,False,False
2025-02-13 17:00:00+00:00,68.58,68.88,68.58,68.795,3170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.15789473684156,-90.73684210526234,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-526.0,-64.5689561925365,False,False,False,False,5605.95631272159,False,False,False,False
2025-02-13 18:00:00+00:00,68.8,68.95,68.65,68.805,1341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,45.515661946384625,-71.49906214298942,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,815.0,-50.932228189551445,False,False,False,False,5539.832959035984,False,False,False,False
2025-02-13 19:00:00+00:00,68.81,69.16,68.81,69.135,1077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.32485469607758,-54.026991542943705,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1892.0,-20.809247907542893,False,False,False,False,5470.641750368759,False,False,False,False
2025-02-13 20:00:00+00:00,69.045,69.045,68.9,68.9,7805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.7744680991522,-49.94402380638992,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5913.0,-112.1610425136275,False,False,False,False,5506.833351138235,False,False,False,False
2025-02-14 15:00:00+00:00,69.56,69.85,69.56,69.85,1412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.50164238047086,-38.19548050355479,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4501.0,-180.20505735837747,False,False,False,False,5443.347562748495,False,False,False,False
2025-02-14 16:00:00+00:00,69.79,69.99,69.77,69.83,8030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.25828991509695,-29.03293663325973,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12531.0,-371.6902502675499,False,False,False,False,5483.450701310534,False,False,False,False
2025-02-14 17:00:00+00:00,69.845,69.845,69.5,69.5,2093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.68867112727341,-26.908094583103228,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14624.0,-592.6562928990608,False,False,False,False,5430.885574158433,False,False,False,False
2025-02-14 18:00:00+00:00,69.5,69.53,69.37,69.485,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.7448100163878,-24.098016240355093,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15559.0,-824.6926294432615,False,False,False,False,5361.181921845899,False,False,False,False
