date,Open,High,Low,Close,Volume,aVWAP_peak_392,aVWAP_peak_327,aVWAP_peak_291,aVWAP_peak_235,aVWAP_peak_212,aVWAP_peak_171,aVWAP_peak_137,aVWAP_peak_109,aVWAP_peak_76,aVWAP_peak_17,aVWAP_valley_410,aVWAP_valley_301,aVWAP_OB_bull_410,aVWAP_OB_bull_301,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-02-12 17:00:00+00:00,176.215,177.335,170.68,171.91,208014.0,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,208014.0,False,False,False,False
2024-02-13 17:00:00+00:00,171.125,171.78,169.38,171.61,155757.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-155757.0,-2414.8372093023254,False,False,False,False,207203.81395348837,False,False,False,False
2024-02-14 17:00:00+00:00,175.935,178.615,175.17,178.57,205071.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.10332103321039,-98.15498154981559,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49314.0,-1612.839733189111,False,False,False,False,207170.74707048855,False,False,False,False
2024-02-15 17:00:00+00:00,175.98,178.085,175.56,176.75,105429.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,46.41793870540026,-82.06149354152367,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-56115.0,-2457.8344660078847,False,False,False,False,205593.3556430391,False,False,False,False
2024-02-16 17:00:00+00:00,176.11,176.49,173.265,173.84,100558.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,48.85048467051045,-75.59454786794225,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-156673.0,-4848.767264984506,False,False,False,False,203964.90051679043,False,False,False,False
2024-02-19 17:00:00+00:00,173.84,173.84,173.84,173.84,0.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,50.472181980583905,-68.57520317391644,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-156673.0,-7202.6313383955985,False,False,False,False,200802.65399715025,False,False,False,False
2024-02-20 17:00:00+00:00,163.135,166.32,162.0,165.715,297911.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.58088191536706,-68.57520317391644,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-454584.0,-14138.776588963108,False,False,False,False,202308.2097491324,False,False,False,False
2024-02-21 17:00:00+00:00,163.8,164.475,162.09,164.275,149169.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.50858699981697,-68.57520317391644,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-603753.0,-23280.08237828151,False,False,False,False,201484.34603209156,False,False,False,False
2024-02-22 17:00:00+00:00,182.59,183.825,181.17,181.775,363883.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.42665664772922,-56.982835929237666,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-239870.0,-26638.06559722288,False,False,False,False,204002.1546207413,False,False,False,False
2024-02-23 17:00:00+00:00,176.375,177.22,174.8,176.73,139429.0,,,,,,,,,,,,,,,,,#000000,,,,49.6748213806343,-48.85135686108016,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-379299.0,-32105.67698331245,False,False,False,False,203001.02044057474,False,False,False,False
2024-02-26 17:00:00+00:00,176.76,177.42,175.74,176.01,144539.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,51.39335824008455,-42.23830538334481,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-523838.0,-39729.433929307605,False,False,False,False,202094.63252676735,False,False,False,False
2024-02-27 17:00:00+00:00,177.95,178.44,176.345,177.995,159652.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.57684885901282,-35.39540792566972,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-364186.0,-44759.76828699276,False,False,False,False,201436.60721627483,False,False,False,False
2024-02-28 17:00:00+00:00,176.23,176.835,175.14,176.53,116244.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.98698259732702,-30.48537691300168,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-480430.0,-51514.345522853335,False,False,False,False,200115.79160051863,False,False,False,False
2024-02-29 17:00:00+00:00,186.29,193.01,186.11,192.5,327407.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.270795983580506,-20.571116229373942,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-153023.0,-53088.1231116463,False,False,False,False,202089.29870748732,False,False,False,False
2024-03-01 17:00:00+00:00,199.46,202.71,198.595,202.59,240451.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.46033056442985,-11.443372347771827,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87428.0,-50909.57856727969,False,False,False,False,202684.05376628597,False,False,False,False
2024-03-04 17:00:00+00:00,208.55,209.67,204.925,205.37,238094.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.03876441485647,-4.32617981341803,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,325522.0,-45073.430062360625,False,False,False,False,203233.04518076216,False,False,False,False
2024-03-05 17:00:00+00:00,201.915,205.335,201.515,205.15,283577.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.93938531039096,0.9237823194073798,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41945.0,-43724.30711565736,False,False,False,False,204478.68789113793,False,False,False,False
2024-03-06 17:00:00+00:00,209.32,213.305,208.35,210.655,258528.0,,,,,,,,,,210.76999999999998,,,,,210.76999999999998,,"rgba(38, 166, 154, 0.5)",,210.76999999999998,,76.80318011284648,5.9254001531228795,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,300473.0,-38387.91475727507,False,False,False,False,205316.66172228308,False,False,False,False
2024-03-07 17:00:00+00:00,211.92,213.09,209.875,211.325,197814.0,,,,,,,,,,211.05609516546798,,,,,211.05609516546798,,"rgba(38, 166, 154, 0.5)",,211.05609516546798,,78.8201495872833,9.94399061851135,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,498287.0,-30067.37344320879,False,False,False,False,205200.3413855035,False,False,False,False
2024-03-08 17:00:00+00:00,210.32,211.2,205.6,207.68,311561.0,,,,,,,,,,209.88106354578636,,,,,209.88106354578636,,"rgba(38, 166, 154, 0.5)",,209.88106354578636,,77.35468887175291,10.368067624387862,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,186726.0,-26706.235870445864,False,False,False,False,206849.34384464298,False,False,False,False
2024-03-11 17:00:00+00:00,200.33,200.59,196.8,198.38,283447.0,,,,,,,,,,206.83696016550147,,,,,206.83696016550147,,"rgba(38, 166, 154, 0.5)",,206.83696016550147,,70.77011899273091,10.368067624387862,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-96721.0,-27791.73608950872,False,False,False,False,208036.90440519113,False,False,False,False
2024-03-12 17:00:00+00:00,198.82,202.835,198.82,202.8,186329.0,,,,,,,,,,206.0312380148649,,,,,206.0312380148649,,"rgba(38, 166, 154, 0.5)",,206.0312380148649,,67.9043246114062,10.368067624387862,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,89608.0,-25971.585142384552,False,False,False,False,207700.3477477463,False,False,False,False
2024-03-13 17:00:00+00:00,195.02,196.8,194.41,194.805,190429.0,,,,,,,,,,204.60540807371243,,,,,204.60540807371243,,"rgba(38, 166, 154, 0.5)",,204.60540807371243,,62.2647172147131,10.368067624387862,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100821.0,-27132.041186688668,False,False,False,False,207432.5749144479,False,False,False,False
2024-03-14 17:00:00+00:00,190.83,190.91,184.04,187.38,356429.0,,,,,,,,,,201.17759394733756,,,,,201.17759394733756,,"rgba(38, 166, 154, 0.5)",,201.17759394733756,,55.81553206219983,19.30878142441496,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-457250.0,-33800.53667216636,False,False,False,False,209742.59700879754,False,False,False,False
2024-03-15 17:00:00+00:00,191.54,193.78,190.55,191.145,209444.0,,,,,,,,,,200.1952151349486,,,,,200.1952151349486,,#000000,,200.1952151349486,,53.09153593545395,16.06974161168546,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-247806.0,-37118.45083228781,False,False,False,False,209737.96759780843,False,False,False,False
2024-03-18 17:00:00+00:00,190.41,192.665,190.13,190.67,143833.0,,,,,,,,,,199.58698576443035,,,,,199.58698576443035,,#000000,,199.58698576443035,,51.09107383822703,13.420569538102455,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-391639.0,-42614.893455043035,False,False,False,False,208716.18515443156,False,False,False,False
2024-03-19 17:00:00+00:00,181.11,183.285,179.5,181.39,236631.0,,,,,,,,,,197.77368768701734,,,,,197.77368768701734,,"rgba(239, 83, 80, 0.5)",,197.77368768701734,,46.56514975339618,8.438883648891775,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-628270.0,-51694.81758752299,False,False,False,False,209148.97298149462,False,False,False,False
2024-03-20 17:00:00+00:00,175.48,180.28,174.0,179.66,264239.0,,,,,,,,,,195.79153891864274,,,,,195.79153891864274,,"rgba(239, 83, 80, 0.5)",,186.88576945932135,,43.036341075252714,4.49631892793974,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-892509.0,-64730.69638461566,False,False,False,False,210003.08192751795,False,False,False,False
