date,Open,High,Low,Close,Volume,aVWAP_peak_877,aVWAP_peak_843,aVWAP_valley_864,aVWAP_valley_814,aVWAP_valley_781,aVWAP_valley_749,aVWAP_valley_721,aVWAP_valley_684,aVWAP_valley_624,aVWAP_valley_593,aVWAP_valley_509,aVWAP_valley_459,aVWAP_valley_409,aVWAP_valley_369,aVWAP_valley_348,aVWAP_valley_318,aVWAP_valley_290,aVWAP_valley_235,aVWAP_valley_174,aVWAP_valley_128,aVWAP_valley_102,aVWAP_valley_84,aVWAP_valley_14,aVWAP_OB_bull_593,aVWAP_OB_bull_509,aVWAP_OB_bull_459,aVWAP_OB_bull_174,aVWAP_OB_bear_843,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-03 14:00:00+00:00,77.76,80.44,77.76,79.61,30315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,30315.0,False,False,False,False
2025-04-03 15:00:00+00:00,79.59,79.61,78.605,78.965,22773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22773.0,-353.06976744186045,False,False,False,False,30198.06976744186,False,False,False,False
2025-04-03 16:00:00+00:00,78.965,79.165,78.2,78.365,15778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38551.0,-945.285740039661,False,False,False,False,29974.502794303226,False,False,False,False
2025-04-03 17:00:00+00:00,78.365,78.67,77.75,78.475,15612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,3.1802120141342507,-47.137809187279174,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22939.0,-1286.2735580235421,False,False,False,False,29751.828332376044,False,False,False,False
2025-04-03 18:00:00+00:00,78.51,78.585,78.01,78.4,18761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,5.083492323992025,-45.61566962925523,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41700.0,-1912.8429602247274,False,False,False,False,29581.4278931144,False,False,False,False
2025-04-03 19:00:00+00:00,78.395,78.91,78.03,78.525,32855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,9.795186892182443,-41.591108120927615,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8845.0,-2020.3182631669797,False,False,False,False,29632.180949035108,False,False,False,False
2025-04-04 14:00:00+00:00,74.41,74.435,71.78,73.035,17549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,7.500571537634647,-40.49935855601272,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26394.0,-2398.20480172253,False,False,False,False,29444.844810290375,False,False,False,False
2025-04-04 15:00:00+00:00,73.01,74.08,72.29,72.3,16542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,5.860859840754035,-41.66228594778413,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42936.0,-3026.6977505330337,False,False,False,False,29244.800704704478,False,False,False,False
2025-04-04 16:00:00+00:00,72.52,72.845,71.87,71.97,12386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,4.721134135163153,-42.48197129600451,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55322.0,-3837.477630369731,False,False,False,False,28983.42394959278,False,False,False,False
2025-04-04 17:00:00+00:00,71.965,72.555,71.51,72.555,6672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,7.1302429808792205,-42.48197129600451,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48650.0,-4532.2454190461685,False,False,False,False,28637.510399986688,False,False,False,False
2025-04-04 18:00:00+00:00,72.555,72.725,71.28,71.66,7405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,8.164257407208076,-45.15834031036055,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-56055.0,-5331.047815650104,False,False,False,False,28308.32419223496,False,False,False,False
2025-04-04 19:00:00+00:00,71.815,71.815,70.85,70.92,28326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,8.451622840413219,-44.88958653142173,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-84381.0,-6556.628469671032,False,False,False,False,28308.5982357662,False,False,False,False
2025-04-07 14:00:00+00:00,70.95,73.97,70.495,71.93,7840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.289958829214193,-40.413347225357896,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-76541.0,-7641.657485645124,False,False,False,False,27991.25562745975,False,False,False,False
2025-04-07 15:00:00+00:00,71.93,72.2,69.52,70.7,3934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.187189745218864,-38.789449035722576,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-80475.0,-8770.856594394812,False,False,False,False,27618.27492005727,False,False,False,False
2025-04-07 16:00:00+00:00,70.355,70.5,69.31,69.55,5271.0,,,,,,,,,,,,,,,,,,,,,,,69.78666666666668,,,,,,,69.78666666666668,"rgba(239, 83, 80, 0.5)",,69.78666666666668,,15.475484164725279,-38.54585145180553,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-85746.0,-9964.269670450707,False,False,False,False,27271.80554145173,False,False,False,False
2025-04-07 17:00:00+00:00,69.48,71.665,69.48,71.575,11620.0,,,,,,,,,,,,,,,,,,,,,,,70.55715982870564,,,,,,,70.55715982870564,"rgba(239, 83, 80, 0.5)",,70.55715982870564,,22.219820970323216,-32.343700876883354,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-74126.0,-10959.025179435966,False,False,False,False,27029.141889646275,False,False,False,False
2025-04-07 18:00:00+00:00,71.56,71.56,70.155,70.24,5364.0,,,,,,,,,,,,,,,,,,,,,,,70.57993829102075,,,,,,,70.57993829102075,"rgba(239, 83, 80, 0.5)",,70.57993829102075,,24.954837238649148,-30.04664454913424,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-79490.0,-12021.520913088123,False,False,False,False,26693.24821693858,False,False,False,False
2025-04-07 19:00:00+00:00,70.23,71.035,70.11,70.735,16781.0,,,,,,,,,,,,,,,,,,,,,,,70.60002612972642,,,,,,,70.60002612972642,"rgba(239, 83, 80, 0.5)",,70.60002612972642,,28.126396005605397,-27.272476749331442,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-62709.0,-12807.373302032493,False,False,False,False,26539.5699500093,False,False,False,False
2025-04-08 14:00:00+00:00,72.92,73.68,72.58,72.63,7078.0,,,,,,,,,,,,,,,,,,,,,,,70.96276821211201,,,,,,,70.96276821211201,"rgba(239, 83, 80, 0.5)",,70.96276821211201,,34.61464262926704,-21.4714300968167,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55631.0,-13471.305498900205,False,False,False,False,26237.840183342487,False,False,False,False
2025-04-08 15:00:00+00:00,72.53,73.03,71.8,72.595,7743.0,,,,,,,,,,,,,,,,,,,,,,,71.18018118969368,,,,,,,71.18018118969368,"rgba(239, 83, 80, 0.5)",,71.18018118969368,,38.87441136172476,-17.83400331009542,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-63374.0,-14244.990684963766,False,False,False,False,25951.098475073613,False,False,False,False
2025-04-08 16:00:00+00:00,72.595,72.94,71.83,71.86,3028.0,,,,,,,,,,,,,,,,,,,,,,,71.23499865225162,,,,,,,71.23499865225162,"rgba(239, 83, 80, 0.5)",,71.23499865225162,,40.30572033464321,-16.67578749286732,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66402.0,-15053.626488297661,False,False,False,False,25595.701599491076,False,False,False,False
2025-04-08 17:00:00+00:00,71.86,71.86,71.145,71.75,3625.0,,,,,,,,,,,,,,,,,,,,,,,71.25596634165151,,,,,,,71.25596634165151,"rgba(239, 83, 80, 0.5)",,71.25596634165151,,41.04711361275061,-15.904052849112077,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-70027.0,-15905.926852820177,False,False,False,False,25255.070566940823,False,False,False,False
