date,Open,High,Low,Close,Volume,aVWAP_peak_876,aVWAP_peak_817,aVWAP_peak_803,aVWAP_peak_779,aVWAP_peak_759,aVWAP_peak_714,aVWAP_peak_684,aVWAP_peak_666,aVWAP_peak_612,aVWAP_peak_528,aVWAP_peak_526,aVWAP_peak_505,aVWAP_peak_444,aVWAP_peak_409,aVWAP_peak_380,aVWAP_peak_357,aVWAP_peak_329,aVWAP_peak_294,aVWAP_peak_265,aVWAP_peak_239,aVWAP_peak_206,aVWAP_peak_174,aVWAP_peak_149,aVWAP_peak_74,aVWAP_peak_18,aVWAP_valley_859,aVWAP_valley_846,aVWAP_valley_810,aVWAP_valley_794,aVWAP_valley_773,aVWAP_valley_755,aVWAP_valley_738,aVWAP_valley_694,aVWAP_valley_677,aVWAP_valley_653,aVWAP_valley_638,aVWAP_valley_551,aVWAP_valley_521,aVWAP_valley_485,aVWAP_valley_468,aVWAP_valley_426,aVWAP_valley_360,aVWAP_OB_bull_551,aVWAP_OB_bear_876,aVWAP_OB_bear_684,aVWAP_OB_bear_329,aVWAP_OB_bear_174,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 15:00:00+00:00,55.12,55.31,54.975,55.11,6772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6772.0,False,False,False,False
2025-02-13 16:00:00+00:00,55.11,55.3,55.11,55.17,5140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5140.0,79.68992248062015,False,False,False,False,6746.697674418605,False,False,False,False
2025-02-13 17:00:00+00:00,55.14,55.44,55.13,55.265,8185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13325.0,285.04356709332376,False,False,False,False,6768.996935280332,False,False,False,False
2025-02-13 18:00:00+00:00,55.26,55.5,55.155,55.46,4226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17551.0,552.7328141151327,False,False,False,False,6729.570626206218,False,False,False,False
2025-02-13 19:00:00+00:00,55.46,55.63,55.39,55.62,2874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20425.0,860.8299797877662,False,False,False,False,6669.794337427827,False,False,False,False
2025-02-13 20:00:00+00:00,55.62,55.83,55.49,55.54,11773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.4499429006472,45.00494861058249,False,False,True,False,False,,-1.0,55.83,55.49,0.0,0,,,False,False,False,False,,,False,False,False,False,8652.0,981.6233134344675,False,False,False,False,6748.913805064604,False,False,False,False
2025-02-14 15:00:00+00:00,54.885,55.235,54.75,55.19,11810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.2363547826185,30.745722730317823,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3158.0,917.4431070246308,False,False,False,False,6827.380257699261,False,False,False,False
2025-02-14 16:00:00+00:00,55.225,55.38,55.0,55.12,16329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.02225324071489,20.903448456865576,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19487.0,601.0951518769621,False,False,False,False,6974.69219168842,False,False,False,False
2025-02-14 17:00:00+00:00,55.11,55.12,54.91,54.945,16345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.029112250438004,12.332343208779236,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35832.0,36.24096347576881,False,False,False,False,7119.9682817397625,False,False,False,False
2025-02-14 18:00:00+00:00,54.94,55.12,54.89,55.05,11239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,50.420169543901594,9.442268409564761,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24593.0,-345.60773363238263,False,False,False,False,7183.829238612014,False,False,False,False
