date,Close,High,Low,Open,Volume,aVWAP_peak_23,aVWAP_peak_16,aVWAP_peak_6,aVWAP_valley_26,aVWAP_valley_19,aVWAP_valley_11,aVWAP_OB_bull_26,aVWAP_OB_bear_6,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-24 00:00:00+00:00,24.3343460892,24.3401760715,24.3158844786,24.3304594343,250119,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,250119.0,False,False,False,False
2025-01-31 00:00:00+00:00,24.3419250662,24.3887592573,24.3419250662,24.3498927087,745080,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,745080,55191.11111111111,False,False,False,False,286782.77777777775,False,False,False,False
2025-02-07 00:00:00+00:00,24.4081925316,24.4762089917,24.3839009387,24.3839009387,246,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,745326,106312.21399176953,False,False,False,False,265557.83127572015,False,False,False,False
2025-02-14 00:00:00+00:00,24.3936175758,24.4324841245,24.2964512043,24.4276258059,227,,,,,,,,,,,#000000,,,,94.98441824141031,45.258707868833184,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,745099,153629.7536960829,False,False,False,False,245903.6956256668,False,False,False,False
2025-02-21 00:00:00+00:00,24.4606623722,24.4616340359,24.3596093458,24.3596093458,75465,,,,,,,,,,,#000000,,,,93.72839247425068,44.27708823138225,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,820564,203032.290459336,False,False,False,False,233278.60706080258,False,False,False,False
2025-02-28 00:00:00+00:00,24.6432379843,24.6432379843,24.4762089917,24.4762089917,425010,,,,,,,,,,,#000000,,,,94.37766116652706,43.591939705933584,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1245574,280257.60227716295,False,False,False,False,247480.9324637061,False,False,False,False
2025-03-07 00:00:00+00:00,24.4158644185,24.6486793011,24.3967796351,24.6486793011,283498,,,24.4871077849,,,,,24.4871077849,24.4871077849,,#000000,,24.4871077849,,82.9323774165614,34.51320873862237,False,False,True,False,False,,-1.0,24.64868,24.39678,33.0,0,,,False,False,False,False,,,False,False,False,False,962076,330762.6687751509,False,False,False,False,250148.86339232046,False,False,False,False
2025-03-14 00:00:00+00:00,24.2552017015,24.5064197681,24.2552017015,24.5064197681,1145,,,24.48651177198766,,,,,24.48651177198766,24.48651177198766,,#000000,,24.48651177198766,,70.91776564011482,23.73970154197906,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,960931,377441.80442143604,False,False,False,False,231704.13277066709,False,False,False,False
2025-03-21 00:00:00+00:00,24.2795445374,24.3525730451,24.2795445374,24.3136245077,126160,,,24.430426752797356,,,,,24.430426752797356,24.430426752797356,,#000000,,24.430426752797356,,62.988062211451364,17.14978171501589,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1087091,430008.4115013297,False,False,False,False,223886.0488617288,False,False,False,False
2025-03-28 00:00:00+00:00,24.0857755635,24.2259902984,23.9874305065,24.2259902984,446,,,24.43006811410163,,,,,24.43006811410163,24.43006811410163,,#000000,,24.43006811410163,,54.26901462810159,9.868301999189136,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,1086645,478648.15879752743,False,False,False,False,207334.9341312304,False,False,False,False
