date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_822,aVWAP_peak_809,aVWAP_peak_744,aVWAP_peak_722,aVWAP_peak_699,aVWAP_peak_644,aVWAP_peak_629,aVWAP_peak_612,aVWAP_peak_492,aVWAP_peak_461,aVWAP_peak_443,aVWAP_peak_408,aVWAP_peak_393,aVWAP_peak_338,aVWAP_valley_859,aVWAP_valley_840,aVWAP_valley_810,aVWAP_valley_768,aVWAP_OB_bear_744,aVWAP_OB_bear_492,aVWAP_OB_bear_461,aVWAP_OB_bear_338,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 15:00:00+00:00,28.8,29.0,28.45,28.755,8352.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8352.0,False,False,False,False
2025-02-13 16:00:00+00:00,28.74,28.74,28.11,28.41,12289.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12289.0,-190.52713178294573,False,False,False,False,8413.038759689924,False,False,False,False
2025-02-13 17:00:00+00:00,28.41,28.44,28.15,28.15,13406.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25695.0,-585.9453157863109,False,False,False,False,8490.449011477676,False,False,False,False
2025-02-13 18:00:00+00:00,28.13,28.345,28.1,28.315,8185.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,8.224868457491093,-42.59761838825801,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17510.0,-848.3337605028022,False,False,False,False,8485.713367888875,False,False,False,False
2025-02-13 19:00:00+00:00,28.31,28.475,28.17,28.18,7563.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.185832453188251,-39.52624289958004,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25073.0,-1223.9099812702007,False,False,False,False,8471.407734278195,False,False,False,False
2025-02-13 20:00:00+00:00,28.18,28.22,27.64,27.69,20166.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,11.941384355692614,-39.52624289958004,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45239.0,-1906.3144776846161,False,False,False,False,8652.719242273883,False,False,False,False
2025-02-14 15:00:00+00:00,27.78,27.83,27.27,27.415,7052.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,10.962634936127317,-39.52624289958004,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-52291.0,-2687.472392759273,False,False,False,False,8627.90188968049,False,False,False,False
2025-02-14 16:00:00+00:00,27.44,27.44,27.11,27.19,9665.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,9.81675301798842,-37.369466361935125,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-61956.0,-3606.364293646726,False,False,False,False,8643.98093015056,False,False,False,False
2025-02-14 17:00:00+00:00,27.19,27.19,26.81,27.135,12121.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,8.944356134259273,-38.118799847532756,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-74077.0,-4698.932289094064,False,False,False,False,8697.888202551325,False,False,False,False
2025-02-14 18:00:00+00:00,27.135,27.135,26.89,27.02,7621.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,8.141170291223244,-38.88038029218933,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-81698.0,-5892.716284611985,False,False,False,False,8681.192261426499,False,False,False,False
2025-02-14 19:00:00+00:00,26.99,27.025,26.73,26.99,10899.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,7.54824371765915,-39.50652473009767,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-92597.0,-7236.968745315675,False,False,False,False,8715.576877528412,False,False,False,False
2025-02-14 20:00:00+00:00,27.0,27.25,26.95,27.24,22613.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.342242382118155,-40.04332034130089,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69984.0,-8209.79093531078,False,False,False,False,8931.040801907817,False,False,False,False
2025-02-17 15:00:00+00:00,27.24,27.24,27.24,27.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.204908158424164,-36.713310583241274,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69984.0,-9167.53061073232,False,False,False,False,8792.575053041028,False,False,False,False
2025-02-17 16:00:00+00:00,27.24,27.24,27.24,27.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.780018675961504,-34.57988221946874,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69984.0,-10110.42160901554,False,False,False,False,8656.256059970625,False,False,False,False
2025-02-17 17:00:00+00:00,27.24,27.24,27.24,27.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.496759020986396,-33.143096451538604,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69984.0,-11038.694142209099,False,False,False,False,8522.050539661002,False,False,False,False
2025-02-17 18:00:00+00:00,27.24,27.24,27.24,27.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.641252584336325,-32.10662895496331,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69984.0,-11952.574853182601,False,False,False,False,8389.925725092615,False,False,False,False
2025-02-17 19:00:00+00:00,27.24,27.24,27.24,27.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.40424829323627,-31.29915423811714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69984.0,-12852.286870962716,False,False,False,False,8259.84935726172,False,False,False,False
2025-02-17 20:00:00+00:00,27.24,27.24,27.24,27.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.912912099169574,-30.62475414643745,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69984.0,-13738.049865211357,False,False,False,False,8131.789677304175,False,False,False,False
2025-02-18 15:00:00+00:00,27.015,27.06,26.64,26.8,12321.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.56903600407409,-30.62475414643745,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-82305.0,-14801.103355673195,False,False,False,False,8196.738674555272,False,False,False,False
2025-02-18 16:00:00+00:00,26.8,26.88,26.655,26.76,17353.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,18.139148315323855,-27.186807741126252,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-99658.0,-16116.714156360433,False,False,False,False,8338.696214484647,False,False,False,False
2025-02-18 17:00:00+00:00,26.76,26.76,26.47,26.47,8068.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.362743694673089,-29.81521016232735,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-107726.0,-17537.013161688177,False,False,False,False,8334.499373950002,False,False,False,False
