date,Open,High,Low,Close,Volume,aVWAP_peak_862,aVWAP_peak_822,aVWAP_peak_786,aVWAP_peak_746,aVWAP_peak_720,aVWAP_peak_707,aVWAP_peak_706,aVWAP_peak_701,aVWAP_peak_658,aVWAP_peak_654,aVWAP_peak_617,aVWAP_valley_870,aVWAP_valley_852,aVWAP_valley_762,aVWAP_valley_739,aVWAP_valley_726,aVWAP_valley_712,aVWAP_valley_693,aVWAP_valley_692,aVWAP_valley_677,aVWAP_valley_633,aVWAP_valley_609,aVWAP_valley_592,aVWAP_valley_564,aVWAP_valley_531,aVWAP_valley_505,aVWAP_valley_479,aVWAP_valley_476,aVWAP_valley_450,aVWAP_valley_378,aVWAP_valley_342,aVWAP_valley_300,aVWAP_valley_240,aVWAP_valley_222,aVWAP_valley_126,aVWAP_valley_82,aVWAP_OB_bull_609,aVWAP_OB_bull_450,aVWAP_OB_bull_378,aVWAP_OB_bull_240,aVWAP_OB_bull_126,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-10 15:00:00+00:00,4.355,4.365,4.325,4.325,27359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,27359.0,False,False,False,False
2025-01-10 16:00:00+00:00,4.325,4.335,4.295,4.295,9520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9520.0,-147.5968992248062,False,False,False,False,27082.426356589145,False,False,False,False
2025-01-10 17:00:00+00:00,4.295,4.305,4.275,4.305,38248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,9.090909090908895,-63.63636363636334,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28728.0,300.0867736313923,False,False,False,False,27255.536025479236,False,False,False,False
2025-01-10 18:00:00+00:00,4.305,4.315,4.295,4.295,92375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.017127799736254,-59.19367588932783,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-63647.0,-691.3409282853734,False,False,False,False,28265.140118107465,False,False,False,False
2025-01-10 19:00:00+00:00,4.295,4.295,4.285,4.295,7434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.634606938954494,-55.61897233201563,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-63647.0,-1667.3976580793985,False,False,False,False,27942.17670542363,False,False,False,False
2025-01-10 20:00:00+00:00,4.295,4.295,4.275,4.285,31831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.786012530721525,-54.01994050100637,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-95478.0,-3121.825601364989,False,False,False,False,28002.46853944807,False,False,False,False
2025-01-13 15:00:00+00:00,4.285,4.285,4.285,4.285,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.886949591899544,-52.210378231562004,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-95478.0,-4553.704274212043,False,False,False,False,27568.32174038686,False,False,False,False
2025-01-13 16:00:00+00:00,4.285,4.285,4.195,4.195,30380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.077153778866855,-52.210378231562004,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-125858.0,-6434.391029650616,False,False,False,False,27611.91365138861,False,False,False,False
2025-01-13 17:00:00+00:00,4.195,4.265,4.195,4.265,39038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.87723032354604,-44.177918177563924,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-86820.0,-7680.679540818823,False,False,False,False,27789.062276948476,False,False,False,False
2025-01-13 18:00:00+00:00,4.265,4.275,4.255,4.265,8407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.410614686665497,-37.267989089959414,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-86820.0,-8907.645749488298,False,False,False,False,27488.56518738338,False,False,False,False
