date,Close,High,Low,Open,Volume,aVWAP_peak_180,aVWAP_valley_171,aVWAP_valley_157,aVWAP_valley_150,aVWAP_valley_136,aVWAP_valley_130,aVWAP_valley_113,aVWAP_OB_bull_171,aVWAP_OB_bull_136,aVWAP_OB_bull_113,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,15.2929480956,16.1029766163,14.0339881056,16.0541797175,3408510,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,3408510.0,False,False,False,False
2022-01-07 00:00:00+00:00,14.3072507391,15.5759701089,14.0827850045,15.068482361,2203753,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2203753,-163240.96296296295,False,False,False,False,3319268.740740741,False,False,False,False
2022-01-14 00:00:00+00:00,14.648829031,15.3319856147,13.9949505866,14.1608600426,1427628,,,,,,,,,,,,,#000000,,,,7.735946364824696,-69.33986591206174,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-776125,-208639.78052126197,False,False,False,False,3179147.204389575,False,False,False,False
2022-01-21 00:00:00+00:00,14.6683477905,16.6982987821,14.5902727524,14.5902727524,2861640,,,,,,,,,,,,,#000000,,,,13.601380528432587,-63.372138112449804,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2085515,-38702.389371538884,False,False,False,False,3155628.1522125695,False,False,False,False
2022-01-28 00:00:00+00:00,12.9994938503,14.6683477905,12.7701484257,14.521957094,3481609,,,,,,,,,,,,,#000000,,13.479330022166666,,12.95357008034609,-63.372138112449804,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1396094,-139249.91608475824,False,False,False,False,3179774.881678305,False,False,False,False
2022-02-04 00:00:00+00:00,13.4093878005,14.1413412831,13.0385313693,13.0970876479,1946928,,,,,,,,,,,,,#000000,,13.49741424085843,,15.940429056275711,-59.96235505117715,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,550834,-88132.58896736873,False,False,False,False,3088452.890442875,False,False,False,False
2022-02-11 00:00:00+00:00,15.0294448419,15.1611964688,13.555778497,13.555778497,2118608,,,,,,,,,,,,,#000000,,13.80191462283342,,26.077523006828955,-49.5106413024828,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2669442,116132.1954005845,False,False,False,False,3016612.528187847,False,False,False,False
2022-02-18 00:00:00+00:00,15.3710231338,16.1029766163,14.9318510442,15.2441511968,1868192,,,,,,,,,,,,,#000000,,14.132621842267827,,34.37756456745269,-41.0238124144209,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4537634,443650.8475931338,False,False,False,False,2931544.340914673,False,False,False,False
2022-02-25 00:00:00+00:00,16.4640736677,17.4204928849,15.2441511968,15.3710231338,2200972,,,,,,,,,,,,,#000000,,14.557725813993347,,42.96504566354312,-32.3660536278613,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6738606,909943.8218454942,False,False,False,False,2877427.8712172904,False,False,False,False
2022-03-04 00:00:00+00:00,17.2838615682,17.5766429612,16.3323220409,16.7861332001,2586092,,,,,,,,,,,,,#000000,,15.01413935640671,,50.550540986390274,-24.745785297288695,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282823240179827,0.34282823240179827,False,False,False,False,9324698,1533258.9461532354,False,False,False,False,2855847.4363123057,False,False,False,False
2022-03-11 00:00:00+00:00,17.2350646694,19.1088655847,16.8251707191,17.5083273028,3238545,,,,,,,,,,,,,#000000,,16.620088807893893,,55.789446951156954,-19.37150382024791,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282374941294,0.34282823494796383,False,False,False,False,6086153,1870510.357549292,False,False,False,False,2884195.4039928755,False,False,False,False
2022-03-18 00:00:00+00:00,16.0541797175,17.8206274554,15.6052482482,16.8837269977,3828254,,,,,,,,,,,,,#000000,,16.37486884725867,,55.79825664312803,-18.866389175918442,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.14184674700824781,0.2423374909781058,False,False,False,False,2257899,1899205.8125456409,False,False,False,False,2954125.6703637736,False,False,False,False
2022-03-25 00:00:00+00:00,16.6104643642,17.3228990873,15.7906764638,15.8101952233,2243991,,,,,,,,,,,,,#000000,,16.358839525143228,,56.907416680440846,-17.052517758074174,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.11790113055572626,0.18011931076691604,False,False,False,False,4501890,2091997.2338385563,False,False,False,False,2901523.1021886794,False,False,False,False
2022-04-01 00:00:00+00:00,16.3664798701,16.4347955284,14.7561822084,16.2688860724,2739580,,,,,,,,,,,,,#000000,,16.110216369321957,,57.02718519924038,-16.025380453825292,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.027598985439409345,0.07626016266375335,False,False,False,False,1762310,2067575.9572579227,False,False,False,False,2889527.3168413695,False,False,False,False
2022-04-08 00:00:00+00:00,16.5714268452,16.8544488584,15.5174138303,16.5031111868,1900340,,,,,,,,,,,,,#000000,,16.167994239508644,,57.5306661353226,-14.494533066746271,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.06151559600312184,0.0688878793334376,False,False,False,False,3662650,2185729.590053632,False,False,False,False,2816254.1822605273,False,False,False,False
2022-04-15 00:00:00+00:00,17.6156804803,17.8011086959,16.3469611105,16.8349300989,1826336,,,,,,,,,,,,,#000000,,16.334954028721786,,59.74633401367164,-11.269313348917677,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.1682430586708497,0.11856546900214365,False,True,False,False,5488986,2430415.250049659,False,False,False,False,2742926.9095004885,False,False,False,False
2022-04-22 00:00:00+00:00,15.1367980194,18.0255744305,15.0880011205,17.8596649745,2268611,,,,,,,,,,,,,#000000,,16.235861553649187,,55.99076453685098,-11.269313348917677,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.05000180032803067,0.03428183433705649,False,False,False,False,3220375,2488930.7870830176,False,False,False,False,2707792.3976856377,False,False,False,False
2022-04-29 00:00:00+00:00,14.3853257773,15.0977605003,13.555778497,14.4341226761,2825167,,,,,,,,,,,,,#000000,,15.766147419738079,,52.17581752225977,-11.269313348917677,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.15427321003916872,False,False,False,False,395208,2333840.210262053,False,False,False,False,2716486.8126718868,False,False,False,False
2022-05-06 00:00:00+00:00,14.3072507391,15.4686169314,13.7412067126,13.9461536877,2092480,,,,,,,,,,,,,#000000,,15.611249485551678,,49.33660241855611,-11.269313348917677,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.28721668923823124,-0.22074494963869998,False,False,False,False,-1697272,2035239.3057981974,False,False,False,False,2670264.0858073025,False,False,False,False
2022-05-13 00:00:00+00:00,13.0190126098,13.8778380293,11.7553681175,13.7119285733,3785684,,,,,,,,,,,,,#000000,,14.459990814779381,,45.592269696787596,-11.269313348917677,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.281786602027047,False,False,False,False,-5482956,1478335.9498131457,False,False,False,False,2752887.7831549095,False,False,False,False
2022-05-20 00:00:00+00:00,14.0632662449,14.3072507391,12.7262312168,13.0580501289,2422500,,,,,,,,,,,,,#000000,,14.433389568268531,,44.92078442036248,-11.269313348917677,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.22519351556453002,-0.2534900587957885,False,False,False,False,-3060456,1142129.1387158756,False,False,False,False,2728414.6140323235,False,False,False,False
2022-05-27 00:00:00+00:00,14.4926789547,14.7269040691,13.8875974091,14.3365288784,1870912,,,,,,,,,,,,,#000000,,14.479918920821394,,45.1903536038116,-11.269313348917677,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.09923979199893863,-0.17636492539736356,False,False,False,False,-1189544,969412.6099221071,False,False,False,False,2664895.901881781,False,False,False,False
2022-06-03 00:00:00+00:00,14.7073853096,15.3905418933,13.4679440791,14.4341226761,1760535,,,,,,,,,,,,,#000000,,14.517888806168852,,45.75647251337173,-11.269313348917677,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.08017502227753832,-0.12826997383745095,False,False,False,False,570991,939899.8980760251,False,False,False,False,2597906.2054460933,False,False,False,False
2022-06-10 00:00:00+00:00,14.4341226761,15.2051136777,13.2045384192,14.9904073228,1735266,,,,,,,,,,,,,#000000,,14.519915486429987,,45.7311135093494,-11.269313348917677,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.11530172384392788,-0.12178584884068941,False,False,False,False,-1164275,784035.0908111343,False,False,False,False,2534006.930968605,False,False,False,False
2022-06-17 00:00:00+00:00,12.2577809879,13.8680786496,12.1992247093,13.6436129149,4199544,,,,,,,,,,,,,#000000,,14.2483962268907,,42.922260926493365,-11.269313348917677,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.305516119241309,-0.2136509840409992,True,False,False,False,-5363819,328638.49149179104,False,False,False,False,2657380.047193153,False,False,False,False
2022-06-24 00:00:00+00:00,12.6188780393,12.9750954009,11.8186088984,12.296818507,1884325,,,,,,,,,,,,,#000000,,14.132732593831289,,41.58678004114452,-11.269313348917677,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.27823961922819657,False,False,False,False,-3479494,46554.603233139846,False,False,False,False,2600116.7103640307,False,False,False,False
2022-07-01 00:00:00+00:00,12.2577809879,12.8921406728,11.5453462649,12.6188780393,2102031,,,,,,,,,,,,,#000000,,14.003901041375004,,40.2201809153663,-11.269313348917677,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9134494734127638,1.040448236044961,False,False,False,False,-0.34282825441539394,-0.31053393682179525,False,False,False,False,-5581525,-370340.18219153717,False,False,False,False,2563221.4725592877,False,False,False,False
