date,Open,High,Low,Close,Volume,aVWAP_peak_896,aVWAP_peak_883,aVWAP_peak_874,aVWAP_peak_870,aVWAP_peak_864,aVWAP_peak_859,aVWAP_peak_843,aVWAP_peak_827,aVWAP_peak_822,aVWAP_peak_818,aVWAP_peak_810,aVWAP_peak_806,aVWAP_peak_805,aVWAP_peak_798,aVWAP_peak_792,aVWAP_peak_785,aVWAP_peak_774,aVWAP_peak_770,aVWAP_peak_762,aVWAP_peak_756,aVWAP_peak_750,aVWAP_peak_744,aVWAP_peak_732,aVWAP_peak_731,aVWAP_peak_727,aVWAP_peak_722,aVWAP_peak_703,aVWAP_peak_690,aVWAP_peak_680,aVWAP_peak_672,aVWAP_peak_654,aVWAP_peak_646,aVWAP_peak_637,aVWAP_peak_628,aVWAP_peak_623,aVWAP_peak_611,aVWAP_peak_604,aVWAP_peak_594,aVWAP_peak_590,aVWAP_peak_581,aVWAP_peak_570,aVWAP_peak_562,aVWAP_peak_540,aVWAP_peak_536,aVWAP_peak_529,aVWAP_peak_520,aVWAP_peak_516,aVWAP_peak_510,aVWAP_peak_492,aVWAP_peak_488,aVWAP_peak_479,aVWAP_peak_478,aVWAP_peak_456,aVWAP_peak_450,aVWAP_peak_442,aVWAP_peak_437,aVWAP_peak_426,aVWAP_peak_420,aVWAP_peak_405,aVWAP_peak_389,aVWAP_peak_371,aVWAP_peak_366,aVWAP_peak_360,aVWAP_peak_349,aVWAP_peak_343,aVWAP_peak_334,aVWAP_peak_314,aVWAP_peak_299,aVWAP_peak_288,aVWAP_peak_281,aVWAP_peak_272,aVWAP_peak_253,aVWAP_peak_245,aVWAP_peak_232,aVWAP_peak_216,aVWAP_peak_209,aVWAP_peak_203,aVWAP_valley_888,aVWAP_valley_881,aVWAP_valley_874,aVWAP_valley_863,aVWAP_valley_853,aVWAP_valley_847,aVWAP_valley_839,aVWAP_valley_828,aVWAP_valley_814,aVWAP_valley_807,aVWAP_valley_806,aVWAP_valley_805,aVWAP_valley_796,aVWAP_valley_787,aVWAP_valley_778,aVWAP_valley_768,aVWAP_valley_752,aVWAP_valley_735,aVWAP_valley_725,aVWAP_valley_719,aVWAP_valley_714,aVWAP_valley_707,aVWAP_valley_699,aVWAP_valley_688,aVWAP_valley_683,aVWAP_valley_660,aVWAP_valley_648,aVWAP_valley_642,aVWAP_valley_635,aVWAP_valley_634,aVWAP_valley_617,aVWAP_valley_612,aVWAP_valley_608,aVWAP_valley_602,aVWAP_valley_588,aVWAP_valley_566,aVWAP_valley_546,aVWAP_valley_522,aVWAP_valley_484,aVWAP_OB_bull_888,aVWAP_OB_bull_867,aVWAP_OB_bull_863,aVWAP_OB_bull_853,aVWAP_OB_bull_660,aVWAP_OB_bull_484,aVWAP_OB_bull_192,aVWAP_OB_bull_124,aVWAP_OB_bear_831,aVWAP_OB_bear_822,aVWAP_OB_bear_472,aVWAP_OB_bear_253,aVWAP_OB_bear_245,aVWAP_OB_bear_232,aVWAP_OB_bear_203,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,21.835,22.13,21.75,22.13,25737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,25737.0,False,False,False,False
2024-12-30 16:00:00+00:00,22.13,22.435,22.09,22.425,12544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12544.0,194.48062015503876,False,False,False,False,25532.457364341084,False,False,False,False
2024-12-30 17:00:00+00:00,22.42,22.575,22.355,22.57,15654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28198.0,628.6437113154258,False,False,False,False,25379.30298659936,False,False,False,False
2024-12-30 18:00:00+00:00,22.57,22.61,22.485,22.55,11517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,98.25468648998066,48.42921784098259,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16681.0,877.517452225264,False,False,False,False,25164.383560450533,False,False,False,False
2024-12-30 19:00:00+00:00,22.55,22.575,22.475,22.54,10244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,96.18742504745218,46.67340135330812,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6437.0,963.7109800977406,False,False,False,False,24933.059784319514,False,False,False,False
2024-12-30 20:00:00+00:00,22.54,22.58,22.38,22.495,28993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.92730820722682,42.11918191597762,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22556.0,599.0642982357601,False,False,False,False,24996.004593864945,False,False,False,False
2024-12-31 15:00:00+00:00,22.53,22.595,22.325,22.37,9501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.82653172733411,32.532582473576866,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32057.0,92.76872772047705,False,False,False,False,24755.7719645027,False,False,False,False
2024-12-31 16:00:00+00:00,22.37,22.44,22.26,22.39,7900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.11143568025827,27.349827305353756,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24157.0,-283.19667891084816,False,False,False,False,24494.442166603432,False,False,False,False
2024-12-31 17:00:00+00:00,22.37,22.41,22.135,22.33,10153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.83513619623498,21.61232026719472,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34310.0,-810.7440172223079,False,False,False,False,24272.094226035937,False,False,False,False
2024-12-31 18:00:00+00:00,22.33,22.38,22.155,22.16,12283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.69086403636156,13.236215125823371,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46593.0,-1520.5464355599465,False,False,False,False,24086.216796174915,False,False,False,False
