date,Open,High,Low,Close,Volume,aVWAP_peak_876,aVWAP_peak_852,aVWAP_valley_867,aVWAP_valley_834,aVWAP_valley_798,aVWAP_valley_779,aVWAP_valley_721,aVWAP_valley_690,aVWAP_valley_667,aVWAP_valley_642,aVWAP_valley_603,aVWAP_valley_570,aVWAP_valley_520,aVWAP_valley_492,aVWAP_valley_457,aVWAP_valley_456,aVWAP_valley_414,aVWAP_valley_381,aVWAP_valley_357,aVWAP_valley_341,aVWAP_valley_307,aVWAP_valley_306,aVWAP_OB_bull_798,aVWAP_OB_bull_690,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-28 15:00:00+00:00,33.19,33.265,33.06,33.16,26569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,26569.0,False,False,False,False
2025-01-28 16:00:00+00:00,33.16,33.21,32.91,32.95,23071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23071.0,-357.68992248062017,False,False,False,False,26514.767441860462,False,False,False,False
2025-01-28 17:00:00+00:00,32.95,32.955,32.72,32.79,19538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42609.0,-1012.7489934499129,False,False,False,False,26406.600504777354,False,False,False,False
2025-01-28 18:00:00+00:00,32.79,32.84,32.75,32.8,17001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,1.0477299185096975,-49.05704307334127,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25608.0,-1394.070714481697,False,False,False,False,26260.77724113739,False,False,False,False
2025-01-28 19:00:00+00:00,32.8,32.815,32.665,32.715,21409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,1.5040810179340616,-48.70919087896993,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47017.0,-2101.402951466477,False,False,False,False,26185.55588856162,False,False,False,False
2025-01-28 20:00:00+00:00,32.715,32.895,32.675,32.855,41434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,11.561094324796503,-39.7187873261515,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5583.0,-2155.38120028095,False,False,False,False,26421.96587478547,False,False,False,False
2025-01-29 15:00:00+00:00,33.11,33.12,32.86,32.865,12821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,18.801587534764867,-33.83377841373023,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7238.0,-2009.7473832223304,False,False,False,False,26211.0981868043,False,False,False,False
2025-01-29 16:00:00+00:00,32.875,32.93,32.835,32.885,12438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.746625861463194,-29.245339232192062,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19676.0,-1673.5342454979532,False,False,False,False,25997.561780807333,False,False,False,False
2025-01-29 17:00:00+00:00,32.885,32.955,32.845,32.85,9144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.610123728642144,-27.376736000887306,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10532.0,-1484.3011564204655,False,False,False,False,25736.266249321947,False,False,False,False
2025-01-29 18:00:00+00:00,32.855,32.93,32.835,32.855,14846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.836165874092096,-25.81055624776065,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25378.0,-1067.8313710496054,False,False,False,False,25567.42491212316,False,False,False,False
2025-01-29 19:00:00+00:00,32.855,32.855,32.66,32.73,21396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.74833333333333,,28.047182907982673,-25.81055624776065,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3982.0,-989.5394118085263,False,False,False,False,25502.751657671637,False,False,False,False
2025-01-29 20:00:00+00:00,32.73,32.9,32.71,32.74,48980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.77269248986397,,27.487110369593438,-25.81055624776065,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52962.0,-153.08143643165,False,False,False,False,25866.740004064326,False,False,False,False
2025-01-30 15:00:00+00:00,33.31,33.435,33.21,33.395,37077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.970744108276804,,43.05035655165951,-14.375698072091026,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90039.0,1245.2454075440346,False,False,False,False,26040.542484621466,False,False,False,False
2025-01-30 16:00:00+00:00,33.41,33.415,33.26,33.265,17321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.01830199667666,,50.29509335415918,-8.421527474916893,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,72718.0,2353.350129907693,False,False,False,False,25905.355779433536,False,False,False,False
2025-01-30 17:00:00+00:00,33.27,33.355,33.27,33.35,20147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.060939327863686,,56.12507284054847,-3.6518434754118303,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,92865.0,3756.631523242457,False,False,False,False,25816.07894564387,False,False,False,False
2025-01-30 18:00:00+00:00,33.35,33.49,33.33,33.44,14507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.09361171396074,,61.0011596256635,0.44912217222420026,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,107372.0,5363.071344587535,False,False,False,False,25640.744388347066,False,False,False,False
2025-01-30 19:00:00+00:00,33.435,33.495,33.365,33.375,24508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.135989991083854,,62.60923147308064,1.8223908050506452,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82864.0,6564.636129942767,False,False,False,False,25623.18245984556,False,False,False,False
2025-01-30 20:00:00+00:00,33.375,33.495,33.335,33.46,63414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.21136638366687,,64.74003475542754,4.021313328546,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,146278.0,8730.734794594817,False,False,False,False,26209.086607754933,False,False,False,False
2025-01-31 15:00:00+00:00,33.445,33.585,33.41,33.555,13535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.22720569727402,,67.24172680423362,6.745181343881754,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,159813.0,11073.09549545381,False,False,False,False,26012.589140968033,False,False,False,False
2025-01-31 16:00:00+00:00,33.555,33.605,33.44,33.455,15720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.242709127938156,,66.25457108514479,6.745181343881754,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,144093.0,13135.419596299487,False,False,False,False,25853.01411552667,False,False,False,False
2025-01-31 17:00:00+00:00,33.455,33.495,33.405,33.41,14929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.25264139002655,,64.46379657389191,6.745181343881754,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,129164.0,14934.312315736703,False,False,False,False,25683.64955559602,False,False,False,False
2025-01-31 18:00:00+00:00,33.415,33.485,33.35,33.445,9744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.258269754180525,,63.84640877649945,6.745181343881754,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,138908.0,16856.384993012103,False,False,False,False,25436.523205896854,False,False,False,False
2025-01-31 19:00:00+00:00,33.445,33.59,33.395,33.575,14929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.27062675715591,,65.37811907617305,7.132485247034488,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,153837.0,18980.11545823672,False,False,False,False,25273.61586937132,False,False,False,False
2025-01-31 20:00:00+00:00,33.575,33.6,33.44,33.595,29145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.29378170678033,,66.67569464712075,9.025599323758428,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,182982.0,21522.780334853203,False,False,False,False,25333.63732876091,False,False,False,False
2025-02-03 15:00:00+00:00,33.26,33.72,33.26,33.635,15565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.42133081844302,,68.11257001529057,11.005935611742558,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,198547.0,24267.341880049276,False,False,False,False,25182.18558722973,False,False,False,False
