date,Open,High,Low,Close,Volume,aVWAP_peak_887,aVWAP_peak_882,aVWAP_peak_870,aVWAP_peak_859,aVWAP_peak_849,aVWAP_peak_848,aVWAP_peak_832,aVWAP_peak_815,aVWAP_peak_810,aVWAP_peak_806,aVWAP_peak_798,aVWAP_peak_781,aVWAP_peak_762,aVWAP_peak_758,aVWAP_peak_743,aVWAP_peak_742,aVWAP_peak_732,aVWAP_peak_726,aVWAP_peak_716,aVWAP_peak_711,aVWAP_peak_702,aVWAP_peak_695,aVWAP_peak_678,aVWAP_peak_673,aVWAP_peak_665,aVWAP_peak_661,aVWAP_peak_648,aVWAP_peak_639,aVWAP_peak_638,aVWAP_peak_622,aVWAP_peak_615,aVWAP_peak_609,aVWAP_peak_608,aVWAP_peak_599,aVWAP_peak_591,aVWAP_peak_590,aVWAP_peak_578,aVWAP_peak_571,aVWAP_peak_558,aVWAP_peak_547,aVWAP_peak_542,aVWAP_peak_536,aVWAP_peak_528,aVWAP_peak_520,aVWAP_peak_515,aVWAP_peak_510,aVWAP_peak_504,aVWAP_peak_498,aVWAP_peak_492,aVWAP_peak_488,aVWAP_peak_479,aVWAP_peak_478,aVWAP_peak_472,aVWAP_peak_471,aVWAP_peak_470,aVWAP_peak_463,aVWAP_peak_456,aVWAP_peak_450,aVWAP_peak_437,aVWAP_peak_436,aVWAP_peak_426,aVWAP_peak_420,aVWAP_peak_398,aVWAP_peak_388,aVWAP_peak_360,aVWAP_peak_347,aVWAP_peak_342,aVWAP_peak_335,aVWAP_peak_330,aVWAP_peak_316,aVWAP_peak_311,aVWAP_peak_310,aVWAP_peak_298,aVWAP_peak_288,aVWAP_peak_258,aVWAP_peak_253,aVWAP_peak_252,aVWAP_peak_244,aVWAP_peak_233,aVWAP_peak_217,aVWAP_peak_216,aVWAP_valley_895,aVWAP_valley_888,aVWAP_valley_876,aVWAP_valley_872,aVWAP_valley_867,aVWAP_valley_853,aVWAP_valley_842,aVWAP_valley_834,aVWAP_valley_828,aVWAP_valley_814,aVWAP_valley_811,aVWAP_valley_806,aVWAP_valley_805,aVWAP_valley_795,aVWAP_valley_787,aVWAP_valley_778,aVWAP_valley_768,aVWAP_valley_761,aVWAP_valley_752,aVWAP_valley_735,aVWAP_valley_729,aVWAP_valley_719,aVWAP_valley_714,aVWAP_valley_708,aVWAP_valley_700,aVWAP_valley_690,aVWAP_valley_683,aVWAP_valley_677,aVWAP_valley_672,aVWAP_valley_671,aVWAP_valley_660,aVWAP_valley_656,aVWAP_valley_642,aVWAP_valley_635,aVWAP_valley_634,aVWAP_valley_629,aVWAP_valley_624,aVWAP_valley_618,aVWAP_valley_617,aVWAP_valley_611,aVWAP_valley_602,aVWAP_valley_601,aVWAP_valley_600,aVWAP_valley_594,aVWAP_valley_588,aVWAP_valley_569,aVWAP_valley_563,aVWAP_valley_552,aVWAP_valley_533,aVWAP_valley_522,aVWAP_valley_516,aVWAP_valley_510,aVWAP_valley_503,aVWAP_valley_491,aVWAP_valley_484,aVWAP_valley_473,aVWAP_valley_467,aVWAP_valley_444,aVWAP_valley_431,aVWAP_valley_422,aVWAP_valley_414,aVWAP_OB_bull_876,aVWAP_OB_bull_629,aVWAP_OB_bull_569,aVWAP_OB_bull_552,aVWAP_OB_bull_533,aVWAP_OB_bull_522,aVWAP_OB_bull_484,aVWAP_OB_bull_431,aVWAP_OB_bull_207,aVWAP_OB_bear_832,aVWAP_OB_bear_815,aVWAP_OB_bear_781,aVWAP_OB_bear_771,aVWAP_OB_bear_426,aVWAP_OB_bear_244,aVWAP_OB_bear_233,aVWAP_OB_bear_217,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,3.785,3.84,3.76,3.83,70492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,70492.0,False,False,False,False
2024-12-30 16:00:00+00:00,3.835,3.845,3.795,3.83,37475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,69980.10852713179,False,False,False,False
2024-12-30 17:00:00+00:00,3.835,3.875,3.83,3.875,12636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12636.0,195.90697674418604,False,False,False,False,69091.0525809747,False,False,False,False
2024-12-30 18:00:00+00:00,3.875,3.885,3.86,3.865,25354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,93.33333333333344,26.666666666667055,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12718.0,-4.308635298359462,False,False,False,False,68412.95874250997,False,False,False,False
2024-12-30 19:00:00+00:00,3.865,3.875,3.85,3.865,27776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,88.88888888888907,26.666666666667055,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12718.0,-201.42012932474148,False,False,False,False,67782.92837440905,False,False,False,False
2024-12-30 20:00:00+00:00,3.865,3.87,3.83,3.83,128449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.39899966246291,40.592433029549724,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-141167.0,-2386.9329955367607,False,False,False,False,68723.48762441821,False,False,False,False
2024-12-31 15:00:00+00:00,3.825,3.86,3.78,3.835,37755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.41974716704715,32.30272135948334,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-103412.0,-3953.2131041330895,False,False,False,False,68243.35603334194,False,False,False,False
2024-12-31 16:00:00+00:00,3.835,3.835,3.785,3.81,46942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.049459380438975,22.69544951206214,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-150354.0,-6222.992745929476,False,False,False,False,67913.10245142966,False,False,False,False
2024-12-31 17:00:00+00:00,3.815,3.815,3.73,3.815,78820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.7866666666666666,,48.467079749453234,17.41379843998972,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-71534.0,-7235.566501806537,False,False,False,False,68082.20163822919,False,False,False,False
2024-12-31 18:00:00+00:00,3.815,3.815,3.765,3.77,37038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,3.785601051862337,,40.05231602344679,9.275108616666984,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108572.0,-8806.673997902559,False,False,False,False,67600.8961864737,False,False,False,False
