date,Open,High,Low,Close,Volume,aVWAP_peak_423,aVWAP_valley_394,aVWAP_valley_370,aVWAP_valley_310,aVWAP_valley_198,aVWAP_valley_135,aVWAP_OB_bull_310,aVWAP_OB_bull_135,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-29 17:00:00+00:00,24.275,24.89,24.275,24.85,10679.0,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,10679.0,False,False,False,False
2024-01-30 17:00:00+00:00,25.17,25.25,25.17,25.2,1727.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1727.0,26.775193798449614,False,False,False,False,10540.209302325582,False,False,False,False
2024-01-31 17:00:00+00:00,24.655,24.79,24.1,24.1,1344.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.01574803149605,-40.944881889763835,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,383.0,32.298059010876756,False,False,False,False,10397.632413917434,False,False,False,False
2024-02-01 17:00:00+00:00,23.97,24.26,23.97,24.095,763.0,,,,,,,,,,,#000000,,,,56.66373464014999,-40.944881889763835,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-380.0,25.905841041715874,False,False,False,False,10248.258267965226,False,False,False,False
2024-02-02 17:00:00+00:00,24.05,24.05,23.66,23.715,1206.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,43.24060392278698,-40.944881889763835,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1586.0,0.9150528085109748,False,False,False,False,10108.068217299098,False,False,False,False
2024-02-05 17:00:00+00:00,23.52,24.21,23.425,24.175,1560.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.442428436144965,-40.944881889763835,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26.0,0.49776516806894416,False,False,False,False,9975.540027883608,False,False,False,False
2024-02-06 17:00:00+00:00,23.78,23.805,23.435,23.58,601.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.81398729799853,-40.944881889763835,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-627.0,-9.23088235391662,False,False,False,False,9830.198322024948,False,False,False,False
2024-02-07 17:00:00+00:00,23.45,23.58,23.45,23.56,570.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.634886691313866,-40.944881889763835,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1197.0,-27.64590743370086,False,False,False,False,9686.629355792003,False,False,False,False
2024-02-08 17:00:00+00:00,23.25,23.515,23.25,23.48,299.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.117367811376663,-40.944881889763835,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1496.0,-50.411087163410926,False,False,False,False,9541.084714616934,False,False,False,False
2024-02-09 17:00:00+00:00,23.56,23.85,23.535,23.83,1928.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.807600315484414,-40.944881889763835,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,432.0,-42.9318455019627,False,False,False,False,9423.052393460082,False,False,False,False
2024-02-12 17:00:00+00:00,24.01,24.18,24.0,24.04,2058.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.76775002597688,-40.944881889763835,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2490.0,-3.6615843313896335,False,False,False,False,9308.865534646746,False,False,False,False
2024-02-13 17:00:00+00:00,23.4,23.48,22.94,23.08,314.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.166666666666664,,35.005771398223146,-40.944881889763835,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2176.0,30.131618526461374,False,False,False,False,9169.410255039818,False,False,False,False
2024-02-14 17:00:00+00:00,23.135,23.205,23.09,23.16,260.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.15987224157956,,33.92097744233031,-40.944881889763835,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2436.0,67.43190351054724,False,False,False,False,9031.279863488815,False,False,False,False
2024-02-15 17:00:00+00:00,23.27,23.95,23.27,23.9,3197.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.62343675417661,,38.90541257091307,-37.49260514963787,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5633.0,153.7197809755,False,False,False,False,8940.825912116896,False,False,False,False
2024-02-16 17:00:00+00:00,23.77,23.77,23.495,23.555,663.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.620929183581417,,40.33387531457053,-33.20778874271231,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4970.0,228.39079212316665,False,False,False,False,8812.487525882525,False,False,False,False
2024-02-19 17:00:00+00:00,23.555,23.555,23.555,23.555,0.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.620929183581417,,41.286183810342166,-29.580978189734935,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4970.0,301.90411317552065,False,False,False,False,8675.859812302951,False,False,False,False
2024-02-20 17:00:00+00:00,23.89,24.02,23.8,24.01,489.0,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.65295348364818,,44.99918781777497,-23.692906786430655,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5459.0,381.8590881650474,False,False,False,False,8548.93175319748,False,False,False,False
2024-02-21 17:00:00+00:00,24.07,24.225,24.04,24.145,1996.0,,,,,,,,,,,#000000,,23.79249554367201,,48.29068038920471,-18.59083655461792,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7455.0,491.5201875733412,False,False,False,False,8447.335912062636,False,False,False,False
2024-02-22 17:00:00+00:00,24.36,24.71,24.36,24.57,6543.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,24.159048927846282,,52.80409003540833,-12.694737492636634,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13998.0,700.9229753629018,False,False,False,False,8417.811324278719,False,False,False,False
2024-02-23 17:00:00+00:00,26.66,27.44,26.46,27.19,2580.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,24.620777750072726,,62.38738809630602,-2.564894910609212,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16578.0,947.0792083030118,False,False,False,False,8327.302621576722,False,False,False,False
2024-02-26 17:00:00+00:00,27.425,27.825,27.425,27.44,5733.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,25.395504324531192,,69.09939270616678,4.423789052065111,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22311.0,1278.3027864688565,False,False,False,False,8287.080875505766,False,False,False,False
2024-02-27 17:00:00+00:00,27.6,27.8,27.3,27.48,2231.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,25.593564108972757,,73.62865425724236,9.264223379997873,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24542.0,1638.980262647634,False,False,False,False,8193.18814875374,False,False,False,False
2024-02-28 17:00:00+00:00,27.46,27.74,27.32,27.63,4403.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,25.89885095098971,,76.86763611529344,12.953034864522223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28945.0,2062.329405862399,False,False,False,False,8134.425541796317,False,False,False,False
2024-02-29 17:00:00+00:00,27.71,28.03,27.61,28.0,2550.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.062032257717195,,79.55690709934879,16.21785376114579,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31495.0,2518.649880190114,False,False,False,False,8047.845300838234,False,False,False,False
2024-03-01 17:00:00+00:00,27.46,27.49,27.125,27.165,811.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.09261305214563,,75.8266423719181,16.21785376114579,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30684.0,2955.321975070887,False,False,False,False,7935.646148887254,False,False,False,False
2024-03-04 17:00:00+00:00,27.42,27.48,27.24,27.295,672.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.11841676427676,,73.68818910234906,16.21785376114579,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31356.0,3395.642564604672,False,False,False,False,7823.031479912258,False,False,False,False
2024-03-05 17:00:00+00:00,27.38,27.9,27.38,27.9,34147.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.943131197845492,,73.76620703617968,16.21785376114579,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65503.0,4358.54733104491,False,False,False,False,8231.155022859355,False,False,False,False
