date,Close,High,Low,Open,Volume,aVWAP_peak_888,aVWAP_peak_883,aVWAP_peak_860,aVWAP_peak_848,aVWAP_peak_835,aVWAP_peak_831,aVWAP_peak_819,aVWAP_peak_814,aVWAP_peak_807,aVWAP_peak_792,aVWAP_peak_777,aVWAP_peak_763,aVWAP_peak_756,aVWAP_peak_742,aVWAP_peak_736,aVWAP_peak_731,aVWAP_peak_725,aVWAP_peak_720,aVWAP_peak_710,aVWAP_peak_693,aVWAP_peak_686,aVWAP_peak_660,aVWAP_peak_641,aVWAP_peak_635,aVWAP_peak_630,aVWAP_peak_623,aVWAP_peak_609,aVWAP_peak_599,aVWAP_peak_587,aVWAP_peak_579,aVWAP_peak_561,aVWAP_peak_539,aVWAP_peak_532,aVWAP_peak_519,aVWAP_peak_508,aVWAP_peak_498,aVWAP_peak_483,aVWAP_peak_466,aVWAP_peak_455,aVWAP_peak_444,aVWAP_peak_438,aVWAP_peak_424,aVWAP_peak_415,aVWAP_peak_411,aVWAP_peak_401,aVWAP_peak_383,aVWAP_peak_355,aVWAP_peak_344,aVWAP_peak_339,aVWAP_peak_329,aVWAP_peak_321,aVWAP_peak_320,aVWAP_peak_313,aVWAP_peak_305,aVWAP_peak_282,aVWAP_peak_272,aVWAP_peak_264,aVWAP_peak_238,aVWAP_peak_232,aVWAP_peak_205,aVWAP_peak_199,aVWAP_peak_191,aVWAP_peak_173,aVWAP_peak_154,aVWAP_peak_138,aVWAP_peak_128,aVWAP_peak_116,aVWAP_peak_102,aVWAP_peak_84,aVWAP_peak_58,aVWAP_peak_39,aVWAP_peak_27,aVWAP_valley_869,aVWAP_valley_854,aVWAP_valley_833,aVWAP_valley_826,aVWAP_valley_825,aVWAP_valley_816,aVWAP_valley_797,aVWAP_valley_788,aVWAP_valley_780,aVWAP_valley_773,aVWAP_valley_768,aVWAP_valley_759,aVWAP_valley_752,aVWAP_valley_747,aVWAP_valley_738,aVWAP_valley_726,aVWAP_valley_713,aVWAP_valley_696,aVWAP_valley_689,aVWAP_valley_672,aVWAP_valley_655,aVWAP_valley_649,aVWAP_valley_638,aVWAP_valley_633,aVWAP_valley_628,aVWAP_valley_612,aVWAP_valley_605,aVWAP_valley_601,aVWAP_valley_593,aVWAP_valley_589,aVWAP_valley_584,aVWAP_valley_573,aVWAP_valley_549,aVWAP_valley_537,aVWAP_valley_526,aVWAP_valley_513,aVWAP_valley_489,aVWAP_valley_475,aVWAP_valley_469,aVWAP_valley_459,aVWAP_valley_447,aVWAP_valley_440,aVWAP_valley_434,aVWAP_valley_413,aVWAP_valley_408,aVWAP_valley_399,aVWAP_valley_361,aVWAP_valley_360,aVWAP_valley_350,aVWAP_valley_349,aVWAP_valley_341,aVWAP_valley_340,aVWAP_valley_333,aVWAP_valley_327,aVWAP_valley_316,aVWAP_valley_309,aVWAP_valley_297,aVWAP_valley_287,aVWAP_valley_280,aVWAP_valley_247,aVWAP_OB_bull_869,aVWAP_OB_bull_854,aVWAP_OB_bull_826,aVWAP_OB_bull_605,aVWAP_OB_bull_593,aVWAP_OB_bull_549,aVWAP_OB_bull_526,aVWAP_OB_bull_247,aVWAP_OB_bear_792,aVWAP_OB_bear_763,aVWAP_OB_bear_742,aVWAP_OB_bear_232,aVWAP_OB_bear_58,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,38.85,40.1,38.1,39.9,957862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,957862.0,False,False,False,False
2022-01-04 00:00:00+00:00,40.5,41.25,39.05,39.2,1094666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1094666,42928.078431372545,False,False,False,False,963226.8627450981,False,False,False,False
2022-01-05 00:00:00+00:00,35.5,40.0,35.3,39.9,1766634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.35897435897436,-52.56410256410254,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-671968,14892.938100730484,False,False,False,False,994733.0249903884,False,False,False,False
2022-01-06 00:00:00+00:00,34.25,35.15,32.65,33.35,1407904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,55.92185592185593,-52.56410256410254,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2079872,-67254.70653067072,False,False,False,False,1010935.8083240987,False,False,False,False
2022-01-07 00:00:00+00:00,33.05,34.75,32.4,33.55,1554939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.6420178108824,-52.56410256410254,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3634811,-207158.87490201698,False,False,False,False,1032269.2668211929,False,False,False,False
2022-01-10 00:00:00+00:00,33.05,33.2495,30.8,31.15,1560193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.78879240356672,-52.56410256410254,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3634811,-341576.60529801634,False,False,False,False,1052972.158318401,False,False,False,False
2022-01-11 00:00:00+00:00,33.95,34.6,31.925,32.9,1307932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.349321938000564,-52.56410256410254,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2326879,-419431.60116868233,False,False,False,False,1062970.5834823854,False,False,False,False
2022-01-12 00:00:00+00:00,34.6,36.2,33.95,35.35,1126105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.917565017724193,-52.56410256410254,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1200774,-450072.47955422424,False,False,False,False,1065446.4429536643,False,False,False,False
2022-01-13 00:00:00+00:00,32.3,35.4,32.15,35.0,950921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.448899948102984,-52.56410256410254,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2151695,-516802.77447366645,False,False,False,False,1060955.2491123443,False,False,False,False
2022-01-14 00:00:00+00:00,33.1,33.7,31.5,31.75,809170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.067363642346734,-52.56410256410254,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1342525,-549184.0382197972,False,False,False,False,1051081.3177746055,False,False,False,False
