date,Open,High,Low,Close,Volume,aVWAP_peak_421,aVWAP_peak_395,aVWAP_peak_327,aVWAP_peak_282,aVWAP_valley_391,aVWAP_valley_337,aVWAP_valley_336,aVWAP_valley_315,aVWAP_valley_259,aVWAP_valley_222,aVWAP_valley_125,aVWAP_valley_124,aVWAP_valley_83,aVWAP_valley_82,aVWAP_valley_20,aVWAP_OB_bear_282,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-22 17:00:00+00:00,13.91,13.91,13.82,13.82,100.0,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,100.0,False,False,False,False
2023-12-25 17:00:00+00:00,13.82,13.82,13.82,13.82,0.0,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,98.44961240310077,False,False,False,False
2023-12-26 17:00:00+00:00,13.82,13.91,13.82,13.91,100.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,1.0,13.91,13.82,0.0,0,,,False,False,False,False,,,False,False,False,False,100.0,1.550387596899225,False,False,False,False,98.47364942010697,False,False,False,False
2023-12-27 17:00:00+00:00,13.97,13.99,13.93,13.97,519.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,619.0,11.123249804699237,False,False,False,False,104.99343780119058,False,False,False,False
2023-12-28 17:00:00+00:00,14.0,14.03,13.99,14.03,426.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1045.0,27.15234670695196,False,False,False,False,109.97028372675352,False,False,False,False
2023-12-29 17:00:00+00:00,14.03,14.03,14.03,14.03,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1045.0,42.9329304789372,False,False,False,False,108.26531808757905,False,False,False,False
2024-01-01 17:00:00+00:00,14.03,14.03,14.03,14.03,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1045.0,58.46885403740329,False,False,False,False,106.58678602420572,False,False,False,False
2024-01-02 17:00:00+00:00,14.03,14.03,13.95,13.95,130.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,87.27378527785855,38.54640675007269,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,915.0,71.74840668798618,False,False,False,False,106.94978158972191,False,False,False,False
2024-01-03 17:00:00+00:00,13.95,14.105,13.95,14.105,500.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,84.56989711145617,36.87648028363904,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1415.0,92.57401278584685,False,False,False,False,113.04358342554016,False,False,False,False
2024-01-04 17:00:00+00:00,14.105,14.2,14.105,14.175,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,84.06964494844442,36.87648028363904,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1415.0,113.0767412697872,False,False,False,False,111.29096972902016,False,False,False,False
