date,Open,High,Low,Close,Volume,aVWAP_peak_428,aVWAP_peak_378,aVWAP_peak_295,aVWAP_valley_323,aVWAP_valley_243,aVWAP_valley_186,aVWAP_OB_bull_186,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-02-20 17:00:00+00:00,11.825,11.91,11.81,11.81,11588.0,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,11588.0,False,False,False,False
2024-02-21 17:00:00+00:00,11.975,12.11,11.91,11.93,1267.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1267.0,19.643410852713178,False,False,False,False,11427.98449612403,False,False,False,False
2024-02-22 17:00:00+00:00,11.79,11.82,11.685,11.74,16714.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.6516853932584,-24.719101123595586,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15447.0,-220.14951024577852,False,False,False,False,11509.938224866293,False,False,False,False
2024-02-23 17:00:00+00:00,11.715,11.72,11.56,11.7,2893.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.84096099387953,-24.719101123595586,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18340.0,-501.0774248156114,False,False,False,False,11376.342283395497,False,False,False,False
2024-02-26 17:00:00+00:00,11.54,11.69,11.5,11.55,22719.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,48.583505271438206,-24.719101123595586,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41059.0,-1129.882425981261,False,False,False,False,11552.197441792465,False,False,False,False
2024-02-27 17:00:00+00:00,11.24,11.345,11.22,11.245,6799.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.07054893645981,-24.719101123595586,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47858.0,-1854.3493651133344,False,False,False,False,11478.504458198782,False,False,False,False
2024-02-28 17:00:00+00:00,11.295,11.455,11.275,11.415,900.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.25025662775782,-24.719101123595586,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46958.0,-2553.630770305376,False,False,False,False,11314.496637141438,False,False,False,False
2024-02-29 17:00:00+00:00,11.315,11.375,11.215,11.29,1900.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.466130403780795,-24.719101123595586,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48858.0,-3271.5279676649825,False,False,False,False,11168.535448968702,False,False,False,False
2024-03-01 17:00:00+00:00,11.06,11.09,11.01,11.045,9336.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.422472670922446,-24.719101123595586,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-58194.0,-4123.039161964751,False,False,False,False,11140.124046659108,False,False,False,False
2024-03-04 17:00:00+00:00,10.91,11.095,10.905,11.07,14057.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.48677471645139,-24.719101123595586,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44137.0,-4743.410647825763,False,False,False,False,11185.346929656642,False,False,False,False
2024-03-05 17:00:00+00:00,11.185,11.36,11.125,11.275,6872.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.600523797439326,-24.719101123595586,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37265.0,-5247.621335456371,False,False,False,False,11118.473333848011,False,False,False,False
2024-03-06 17:00:00+00:00,11.11,11.21,11.03,11.12,3359.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.45649968333955,-24.719101123595586,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40624.0,-5796.0923225035585,False,False,False,False,10998.17142169533,False,False,False,False
2024-03-07 17:00:00+00:00,10.95,10.995,10.9,10.95,6228.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.356153813107994,-24.719101123595586,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46852.0,-6432.61802292986,False,False,False,False,10924.215275622533,False,False,False,False
2024-03-08 17:00:00+00:00,10.9,11.07,10.835,10.975,1823.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,10.96,,29.23287260603055,-24.719101123595586,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45029.0,-7031.011541954203,False,False,False,False,10783.111162822184,False,False,False,False
2024-03-11 17:00:00+00:00,11.08,11.185,11.055,11.14,1401.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,11.032425558312655,,32.8734186599557,-24.719101123595586,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43628.0,-7598.406711846385,False,False,False,False,10637.65207502649,False,False,False,False
2024-03-12 17:00:00+00:00,11.26,11.325,11.14,11.165,1670.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,11.09302002451982,,35.82124941622404,-24.719101123595586,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41958.0,-8131.113584530937,False,False,False,False,10498.618709522203,False,False,False,False
2024-03-13 17:00:00+00:00,11.04,11.19,10.995,11.085,1001.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,11.092507209499574,,36.59181504122991,-24.719101123595586,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42959.0,-8671.08081577852,False,False,False,False,10351.368807048992,False,False,False,False
2024-03-14 17:00:00+00:00,11.505,11.695,11.47,11.51,3018.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,11.404286155054415,,44.101874775289495,-21.293802326088368,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39941.0,-9155.8857643711,False,False,False,False,10237.673166629627,False,False,False,False
2024-03-15 17:00:00+00:00,11.56,11.565,11.415,11.465,372.0,,,,,,,,,,#000000,,11.404715696646507,,48.34310467128091,-16.06097851223054,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40313.0,-9638.941799032013,False,False,False,False,10084.716993503587,False,False,False,False
2024-03-18 17:00:00+00:00,11.54,11.63,11.455,11.6,295.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,11.409838055287235,,52.838549459169755,-10.804294768355618,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40018.0,-10109.934949434617,False,False,False,False,9932.938435464772,False,False,False,False
2024-03-19 17:00:00+00:00,11.47,11.545,11.42,11.495,2405.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,11.41902046636703,,53.93787980056009,-8.781990760172206,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42423.0,-10610.91270215656,False,False,False,False,9816.226211659116,False,False,False,False
2024-03-20 17:00:00+00:00,11.405,11.45,10.87,10.97,13958.0,,,,,,,,,,#000000,,11.211663626344622,,48.28612013976143,-8.781990760172206,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-56381.0,-11320.526458712273,False,False,False,False,9880.439758765177,False,False,False,False
2024-03-21 17:00:00+00:00,10.68,10.74,10.645,10.725,2890.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,11.153968611622844,,42.64550470777815,-8.781990760172206,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-59271.0,-12063.944653150842,False,False,False,False,9772.060847776569,False,False,False,False
2024-03-22 17:00:00+00:00,10.94,11.015,10.91,11.01,3658.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,11.131915947437257,,42.67928414116771,-8.781990760172206,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55613.0,-12739.123805815168,False,False,False,False,9677.26920672577,False,False,False,False
2024-03-25 17:00:00+00:00,10.88,10.985,10.87,10.985,502.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,11.12878422009721,,42.47236305403149,-8.781990760172206,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-56115.0,-13411.618010376173,False,False,False,False,9535.016970962579,False,False,False,False
2024-03-26 17:00:00+00:00,10.96,11.045,10.885,11.02,8900.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,11.095291740813654,,42.81212059468747,-8.781990760172206,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47215.0,-13935.701452075768,False,False,False,False,9525.17174660657,False,False,False,False
2024-03-27 17:00:00+00:00,10.68,10.73,10.55,10.555,19123.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,10.935610379457113,,39.125773554114275,-1.9638110513323426,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66338.0,-14748.140189252887,False,False,False,False,9673.97528541887,False,False,False,False
2024-03-28 17:00:00+00:00,10.44,10.51,10.42,10.49,1462.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,10.7739372439676,,36.237252292713166,-5.305283125453272,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-67800.0,-15570.649643683073,False,False,False,False,9546.657839133306,False,False,False,False
2024-03-29 17:00:00+00:00,10.49,10.49,10.49,10.49,0.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,10.7739372439676,,34.31157145177909,-7.666582985707976,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-67800.0,-16380.40701354845,False,False,False,False,9398.647640076975,False,False,False,False
