date,Open,High,Low,Close,Volume,aVWAP_peak_422,aVWAP_peak_387,aVWAP_peak_370,aVWAP_peak_280,aVWAP_peak_255,aVWAP_peak_206,aVWAP_peak_168,aVWAP_peak_109,aVWAP_valley_403,aVWAP_valley_386,aVWAP_valley_347,aVWAP_valley_325,aVWAP_valley_286,aVWAP_OB_bull_286,aVWAP_OB_bear_168,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-08 17:00:00+00:00,6.035,6.075,6.0,6.065,40139.0,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,40139.0,False,False,False,False
2023-12-11 17:00:00+00:00,6.055,6.075,6.025,6.075,24119.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24119.0,373.93798449612405,False,False,False,False,39890.62790697674,False,False,False,False
2023-12-12 17:00:00+00:00,5.95,6.03,5.945,6.015,41284.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.96774193548376,-51.612903225806846,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17165.0,102.01646535664929,False,False,False,False,39912.23057508563,False,False,False,False
2023-12-13 17:00:00+00:00,6.06,6.37,5.99,6.365,56448.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.32213517203968,-43.890723506454904,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39283.0,709.4735744208873,False,False,False,False,40168.59909330135,False,False,False,False
2023-12-14 17:00:00+00:00,6.515,6.56,6.415,6.52,46534.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.17898367377693,-35.19566215876213,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,85817.0,2028.970108150796,False,False,False,False,40267.28747945172,False,False,False,False
2023-12-15 17:00:00+00:00,6.535,6.54,6.405,6.48,26739.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,82.00611459691596,-29.33980227322391,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,59078.0,2913.4511917453574,False,False,False,False,40057.54658829743,False,False,False,False
2023-12-18 17:00:00+00:00,6.405,6.46,6.36,6.395,38268.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.100664259432,-27.96357443371521,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20810.0,3190.917064741553,False,False,False,False,40029.801679951735,False,False,False,False
2023-12-19 17:00:00+00:00,6.465,6.505,6.425,6.49,22829.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,77.15412991976307,-23.38191862634983,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43639.0,3818.0191257533115,False,False,False,False,39763.122584138524,False,False,False,False
2023-12-20 17:00:00+00:00,6.42,6.47,6.32,6.325,17048.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.34191503623364,-23.38191862634983,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26591.0,4171.088596671865,False,False,False,False,39410.95014097359,False,False,False,False
2023-12-21 17:00:00+00:00,6.42,6.42,6.355,6.395,24470.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.31852471910149,-23.38191862634983,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51061.0,4898.063967266099,False,False,False,False,39179.307503129035,False,False,False,False
