date,Open,High,Low,Close,Volume,aVWAP_peak_414,aVWAP_peak_372,aVWAP_peak_332,aVWAP_peak_313,aVWAP_peak_293,aVWAP_peak_251,aVWAP_valley_395,aVWAP_valley_347,aVWAP_OB_bull_395,aVWAP_OB_bear_313,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-08 17:00:00+00:00,20.74,20.91,20.715,20.825,18567.0,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,18567.0,False,False,False,False
2023-12-11 17:00:00+00:00,21.115,21.335,21.075,21.16,19956.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19956.0,309.3953488372093,False,False,False,False,18588.53488372093,False,False,False,False
2023-12-12 17:00:00+00:00,21.07,21.235,21.035,21.105,16700.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.80314960629926,31.8110236220474,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3256.0,355.0791418784929,False,False,False,False,18559.25527312061,False,False,False,False
2023-12-13 17:00:00+00:00,21.03,21.87,20.985,21.795,29110.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.91161710334251,32.4283294087564,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32366.0,851.3724885160357,False,False,False,False,18722.832710746643,False,False,False,False
2023-12-14 17:00:00+00:00,22.65,22.745,22.385,22.455,26800.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,95.67443732743413,33.93985562360838,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,59166.0,1755.475240632066,False,False,False,False,18848.060110580027,False,False,False,False
2023-12-15 17:00:00+00:00,22.43,22.455,22.2,22.4,14669.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.9408414736151,34.0814552866471,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44497.0,2418.1345392269177,False,False,False,False,18783.26848095863,False,False,False,False
2023-12-18 17:00:00+00:00,22.22,22.335,22.18,22.195,14614.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.13662195657461,34.0814552866471,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29883.0,2843.946406835803,False,False,False,False,18718.62865954842,False,False,False,False
2023-12-19 17:00:00+00:00,22.28,22.315,22.175,22.2,56917.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,86.95838064302114,34.0814552866471,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,86800.0,4145.590648590287,False,False,False,False,19310.85147102829,False,False,False,False
2023-12-20 17:00:00+00:00,22.455,22.895,22.355,22.655,63084.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,86.64559863377839,34.0814552866471,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,149884.0,6405.100871092764,False,False,False,False,19989.504936593745,False,False,False,False
2023-12-21 17:00:00+00:00,23.16,23.385,23.12,23.32,52633.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,87.90366237714463,34.0814552866471,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,202517.0,9445.59543123086,False,False,False,False,20495.605635251206,False,False,False,False
2023-12-22 17:00:00+00:00,23.42,23.505,23.36,23.46,22453.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,88.96389161301069,34.0814552866471,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,224970.0,12787.059067955965,False,False,False,False,20525.952834704676,False,False,False,False
2023-12-25 17:00:00+00:00,23.46,23.46,23.46,23.46,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,89.67071110358806,34.0814552866471,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,224970.0,16076.717066902384,False,False,False,False,20207.72100781003,False,False,False,False
2023-12-26 17:00:00+00:00,23.55,23.745,23.53,23.585,19672.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.620000000000005,,90.35794872793629,34.0814552866471,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,244642.0,19620.36486431475,False,False,False,False,20199.41525575096,False,False,False,False
2023-12-27 17:00:00+00:00,23.585,23.645,23.445,23.485,9169.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.589798030581466,,88.93854386000339,34.0814552866471,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,235473.0,22966.91734703855,False,False,False,False,20028.401065739316,False,False,False,False
2023-12-28 17:00:00+00:00,23.4,23.475,23.34,23.465,9276.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.550099037175016,,87.6011656817897,34.0814552866471,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,226197.0,26117.77134165811,False,False,False,False,19861.69717324723,False,False,False,False
2023-12-29 17:00:00+00:00,23.235,23.27,23.11,23.135,12322.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.457649867496716,,80.99430703789191,36.78975912146099,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,213875.0,29028.73612705876,False,False,False,False,19744.802643429444,False,False,False,False
2024-01-01 17:00:00+00:00,23.135,23.135,23.135,23.135,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.457649867496716,,76.58973460862671,32.68476505352646,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,213875.0,31894.569675476454,False,False,False,False,19438.681672213483,False,False,False,False
2024-01-02 17:00:00+00:00,22.87,22.935,22.62,22.8,15446.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.299954643191423,,68.99989686100716,25.801840014124494,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,198429.0,34476.49882779465,False,False,False,False,19376.779630783814,False,False,False,False
2024-01-03 17:00:00+00:00,22.37,22.52,22.275,22.325,34755.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,22.97995540209327,,59.50349659892103,17.435426185381544,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,163674.0,36479.56086147225,False,False,False,False,19615.201652011972,False,False,False,False
2024-01-04 17:00:00+00:00,22.215,22.275,22.1,22.205,39926.0,,,,,,,,,,,,,#000000,,22.47492932738595,,52.285802035021284,11.345415211752993,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,123748.0,37832.55991788353,False,False,False,False,19930.097750430392,False,False,False,False
2024-01-05 17:00:00+00:00,22.47,22.505,22.315,22.355,14163.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.484197215687068,,49.22537299759067,8.950362048769733,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,137911.0,39384.16364008689,False,False,False,False,19840.685382206662,False,False,False,False
2024-01-08 17:00:00+00:00,22.39,22.595,22.345,22.57,20744.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.506974012635638,,49.46026732078963,8.950362048769733,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,158655.0,41233.32389372895,False,False,False,False,19854.690260001906,False,False,False,False
2024-01-09 17:00:00+00:00,22.545,22.665,22.48,22.65,18883.0,,,,,,,,,,,,,#000000,,22.530536898509972,,50.41493086884314,8.950362048769733,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177538.0,43346.57468607424,False,False,False,False,19839.62529473056,False,False,False,False
2024-01-10 17:00:00+00:00,22.585,22.725,22.48,22.665,23460.0,,,,,,,,,,,,,#000000,,22.55208578415383,,51.210065275758055,8.950362048769733,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,200998.0,45790.782830476186,False,False,False,False,19895.75513512233,False,False,False,False
2024-01-11 17:00:00+00:00,22.62,22.655,22.465,22.615,42831.0,,,,,,,,,,,,,#000000,,22.56439821133936,,51.104882533071276,8.950362048769733,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,158167.0,47533.04976333702,False,False,False,False,20251.34032682586,False,False,False,False
2024-01-12 17:00:00+00:00,22.345,22.41,22.225,22.255,85478.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.48975983348147,,47.19686502949891,5.2462735675825485,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,72689.0,47923.06449568838,False,False,False,False,21262.60636827042,False,False,False,False
2024-01-15 17:00:00+00:00,22.255,22.255,22.255,22.255,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.48975983348147,,44.591520027117326,2.347874311936401,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,72689.0,48307.032488003286,False,False,False,False,20932.95355635925,False,False,False,False
2024-01-16 17:00:00+00:00,21.88,22.07,21.795,22.045,14319.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.465754273122283,,40.97595105189261,-1.4039466592479357,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58370.0,48463.04748818928,False,False,False,False,20830.41164075678,False,False,False,False
