date,Open,High,Low,Close,Volume,aVWAP_peak_406,aVWAP_peak_391,aVWAP_peak_376,aVWAP_peak_351,aVWAP_peak_317,aVWAP_peak_293,aVWAP_peak_265,aVWAP_peak_217,aVWAP_peak_195,aVWAP_peak_168,aVWAP_peak_128,aVWAP_peak_127,aVWAP_peak_79,aVWAP_valley_421,aVWAP_valley_396,aVWAP_valley_345,aVWAP_OB_bull_345,aVWAP_OB_bear_128,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-08 17:00:00+00:00,6.665,6.72,6.635,6.715,3722.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3722.0,False,False,False,False
2024-01-09 17:00:00+00:00,6.735,6.735,6.645,6.65,2621.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2621.0,-40.63565891472868,False,False,False,False,3704.9302325581393,False,False,False,False
2024-01-10 17:00:00+00:00,6.66,6.695,6.62,6.685,2391.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.574850299401088,-68.86227544910163,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-230.0,-43.57154017186467,False,False,False,False,3684.559221200649,False,False,False,False
2024-01-11 17:00:00+00:00,6.73,6.775,6.68,6.715,4322.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.49519840669916,-55.07647712259326,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4092.0,20.545848047854165,False,False,False,False,3694.4420239727315,False,False,False,False
2024-01-12 17:00:00+00:00,6.7,6.715,6.665,6.68,2942.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.07878142335931,-49.77449724613284,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1150.0,38.05676513238356,False,False,False,False,3682.776256159201,False,False,False,False
2024-01-15 17:00:00+00:00,6.68,6.68,6.68,6.68,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.134503434466076,-45.33044229908489,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1150.0,55.2961951303311,False,False,False,False,3625.678949862159,False,False,False,False
2024-01-16 17:00:00+00:00,6.715,6.72,6.605,6.61,3090.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.855496658036355,-45.33044229908489,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1940.0,24.36137039962829,False,False,False,False,3617.3738498642956,False,False,False,False
2024-01-17 17:00:00+00:00,6.525,6.53,6.43,6.465,10204.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.781050889912045,-45.33044229908489,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12144.0,-164.2953950329241,False,False,False,False,3719.4920847501203,False,False,False,False
2024-01-18 17:00:00+00:00,6.315,6.37,6.26,6.355,1979.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,6.328333333333334,,19.507568758046464,-45.33044229908489,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14123.0,-380.7094199161346,False,False,False,False,3692.5077113431416,False,False,False,False
2024-01-19 17:00:00+00:00,6.355,6.365,6.295,6.355,1668.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,6.3329069554885296,,15.991914003469416,-45.33044229908489,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14123.0,-593.7681885996053,False,False,False,False,3661.119994888209,False,False,False,False
