date,Open,High,Low,Close,Volume,aVWAP_peak_404,aVWAP_peak_378,aVWAP_peak_377,aVWAP_peak_376,aVWAP_peak_375,aVWAP_peak_374,aVWAP_peak_359,aVWAP_peak_358,aVWAP_peak_312,aVWAP_peak_311,aVWAP_peak_288,aVWAP_peak_287,aVWAP_peak_193,aVWAP_peak_166,aVWAP_peak_150,aVWAP_peak_149,aVWAP_peak_133,aVWAP_peak_132,aVWAP_peak_131,aVWAP_peak_130,aVWAP_peak_129,aVWAP_peak_128,aVWAP_peak_127,aVWAP_peak_109,aVWAP_valley_414,aVWAP_valley_413,aVWAP_valley_412,aVWAP_valley_411,aVWAP_valley_410,aVWAP_valley_409,aVWAP_valley_327,aVWAP_OB_bull_414,aVWAP_OB_bull_327,aVWAP_OB_bear_312,aVWAP_OB_bear_193,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-08 17:00:00+00:00,15.545,15.545,15.545,15.545,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-01-09 17:00:00+00:00,15.26,15.26,15.26,15.26,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100.0,-1.550387596899225,False,False,False,False,1.550387596899225,False,False,False,False
2024-01-10 17:00:00+00:00,15.26,15.26,15.11,15.16,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-555.0,-10.131001742683733,False,False,False,False,8.580614145784509,False,False,False,False
2024-01-11 17:00:00+00:00,15.16,15.16,15.16,15.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-555.0,-18.57858311101422,False,False,False,False,8.447581368330486,False,False,False,False
2024-01-12 17:00:00+00:00,15.71,15.71,15.71,15.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.11027842572834,-30.100749416844494,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-555.0,-26.895194225572133,False,False,False,False,8.31661111455792,False,False,False,False
2024-01-15 17:00:00+00:00,15.71,15.71,15.71,15.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.85046404288057,-18.16119906695119,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-555.0,-35.0828656329276,False,False,False,False,8.187671407355472,False,False,False,False
2024-01-16 17:00:00+00:00,15.71,15.71,15.71,15.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,46.67725445431539,-10.909027743312294,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-555.0,-43.14359639830857,False,False,False,False,8.060730765380969,False,False,False,False
2024-01-17 17:00:00+00:00,15.71,15.71,15.42,15.42,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.87827234658407,-10.909027743312294,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-739.0,-53.9320677719782,False,False,False,False,10.788471373669635,False,False,False,False
2024-01-18 17:00:00+00:00,15.42,15.42,15.42,15.42,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,45.345617608096525,-10.909027743312294,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-739.0,-64.55327602357544,False,False,False,False,10.621208251597237,False,False,False,False
2024-01-19 17:00:00+00:00,15.43,15.51,15.43,15.51,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.13558679888772,-10.909027743312294,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-639.0,-73.45942678289984,False,False,False,False,12.00692595312286,False,False,False,False
2024-01-22 17:00:00+00:00,15.66,15.66,15.65,15.65,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,51.09098061258579,-8.824673954186409,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-635.0,-82.16548218161458,False,False,False,False,11.882787566252738,False,False,False,False
2024-01-23 17:00:00+00:00,15.65,15.69,15.65,15.69,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.42858694395549,-5.500780641903859,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-535.0,-89.18617238034923,False,False,False,False,13.248945898558897,False,False,False,False
2024-01-24 17:00:00+00:00,15.69,15.69,15.69,15.69,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.6536578315353,-3.1098184718634343,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-535.0,-96.09801466902599,False,False,False,False,13.043535884627751,False,False,False,False
2024-01-25 17:00:00+00:00,15.79,15.805,15.79,15.805,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.175551153418496,0.5565949907421839,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-535.0,-102.90269661214187,False,False,False,False,12.841310522075382,False,False,False,False
2024-01-26 17:00:00+00:00,15.805,15.82,15.805,15.82,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,15.815,,62.769893241011474,3.3687540061452665,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-435.0,-108.051492013504,False,False,False,False,14.192608033361036,False,False,False,False
2024-01-29 17:00:00+00:00,15.8,15.8,15.77,15.77,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,15.815,,62.733150092257695,3.8437849457092312,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-435.0,-113.12046112957371,False,False,False,False,13.972567598735283,False,False,False,False
2024-01-30 17:00:00+00:00,15.77,15.775,15.77,15.775,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,15.814183006535947,,62.816887502184194,4.6022586370283705,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-433.0,-118.07983382523923,False,False,False,False,13.786946395654116,False,False,False,False
2024-01-31 17:00:00+00:00,15.775,15.775,15.775,15.775,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,15.814183006535947,,62.872712442135196,5.412917457681793,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-433.0,-122.96231702174714,False,False,False,False,13.57319528874475,False,False,False,False
2024-02-01 17:00:00+00:00,15.775,15.775,15.55,15.555,482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,15.659417808219178,,56.06029386900486,5.412917457681793,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-915.0,-135.24197102140997,False,False,False,False,20.835626369539405,False,False,False,False
2024-02-02 17:00:00+00:00,15.555,15.555,15.32,15.32,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,15.621247563352828,,47.53483112106811,5.38839077979361,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1015.0,-148.8816303854191,False,False,False,False,22.062980999469026,False,False,False,False
2024-02-05 17:00:00+00:00,15.14,15.19,15.14,15.19,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,15.521880925293894,,40.33577021729984,-1.088741107955336,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1210.0,-165.33307797634282,False,False,False,False,24.744175092500512,False,False,False,False
2024-02-06 17:00:00+00:00,15.19,15.385,15.19,15.385,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,15.52142262580401,,40.500198113784684,-1.088741107955336,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1208.0,-181.4984566123685,False,False,False,False,24.39155222284934,False,False,False,False
2024-02-07 17:00:00+00:00,15.385,15.385,15.385,15.385,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,15.52142262580401,,40.60981671144125,-1.088741107955336,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1208.0,-197.41320922302944,False,False,False,False,24.01338862249509,False,False,False,False
2024-02-08 17:00:00+00:00,15.06,15.06,15.06,15.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,15.52142262580401,,36.629747425006904,-5.010989817364013,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1208.0,-213.0812214831375,False,False,False,False,23.641088023696714,False,False,False,False
2024-02-09 17:00:00+00:00,15.06,15.06,15.06,15.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,15.52142262580401,,33.97636790071734,-7.797978367081335,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1208.0,-228.50631882448423,False,False,False,False,23.27455952720529,False,False,False,False
2024-02-12 17:00:00+00:00,15.06,15.06,15.06,15.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,15.52142262580401,,32.20744821785763,-9.804542007216895,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1208.0,-243.69226736984106,False,False,False,False,22.91371364306257,False,False,False,False
