date,Open,High,Low,Close,Volume,aVWAP_peak_876,aVWAP_peak_858,aVWAP_peak_831,aVWAP_valley_849,aVWAP_valley_822,aVWAP_valley_792,aVWAP_valley_712,aVWAP_valley_685,aVWAP_valley_660,aVWAP_valley_636,aVWAP_valley_606,aVWAP_valley_582,aVWAP_valley_564,aVWAP_valley_525,aVWAP_valley_498,aVWAP_valley_449,aVWAP_valley_385,aVWAP_valley_368,aVWAP_valley_330,aVWAP_valley_269,aVWAP_valley_235,aVWAP_valley_196,aVWAP_valley_144,aVWAP_OB_bull_792,aVWAP_OB_bull_712,aVWAP_OB_bull_330,aVWAP_OB_bull_269,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-06 15:00:00+00:00,34.17,34.61,34.125,34.59,33936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,33936.0,False,False,False,False
2025-03-06 16:00:00+00:00,34.605,34.865,34.32,34.325,48933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48933.0,-758.6511627906976,False,False,False,False,34168.51162790697,False,False,False,False
2025-03-06 17:00:00+00:00,34.32,34.51,34.225,34.37,27632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,5.346534653464801,-58.0198019801972,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21301.0,-1077.1371912745628,False,False,False,False,34067.17036235802,False,False,False,False
2025-03-06 18:00:00+00:00,34.365,34.5,34.335,34.43,12275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,14.338498494701259,-49.39238105773791,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9026.0,-1200.3753743555774,False,False,False,False,33729.30725596487,False,False,False,False
2025-03-06 19:00:00+00:00,34.43,35.0,34.345,34.68,30285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.07547275081123,-34.013176513158754,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21259.0,-852.1680042105296,False,False,False,False,33675.907143469296,False,False,False,False
2025-03-06 20:00:00+00:00,34.66,34.84,34.555,34.75,55277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.774767588934296,-22.84923780366892,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,76536.0,347.64855399428495,False,False,False,False,34010.80780791163,False,False,False,False
2025-03-07 15:00:00+00:00,35.51,35.795,35.325,35.38,19993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,58.08861248102002,-10.284445107412907,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,96529.0,1838.8322973432107,False,False,False,False,33793.4774543006,False,False,False,False
2025-03-07 16:00:00+00:00,35.38,35.41,35.11,35.3,20092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.45791191677083,-4.03654671703088,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,76437.0,2995.393036919285,False,False,False,False,33581.05144725718,False,False,False,False
2025-03-07 17:00:00+00:00,35.305,35.825,35.26,35.605,14662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.98041724614909,1.8957897557256018,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,91099.0,4361.340431695729,False,False,False,False,33287.73282016793,False,False,False,False
2025-03-07 18:00:00+00:00,35.61,35.8,35.595,35.735,11749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.85128694994668,6.705249520522436,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,102848.0,5888.265386243082,False,False,False,False,32953.798977994775,False,False,False,False
2025-03-07 19:00:00+00:00,35.735,36.015,35.72,35.745,24306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,35.82666666666667,,80.13865540607253,10.430420267252188,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,127154.0,7768.354294983499,False,False,False,False,32819.72457523517,False,False,False,False
2025-03-07 20:00:00+00:00,35.74,35.9,35.665,35.755,104277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,35.783414914879884,,82.37451909637235,13.511220460061338,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,231431.0,11235.992212890731,False,False,False,False,33927.58931050284,False,False,False,False
2025-03-10 14:00:00+00:00,35.62,36.015,35.555,35.82,19248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,35.79090349791315,,84.16384474819156,16.416904853757032,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,250679.0,14948.286907264517,False,False,False,False,33699.998778557056,False,False,False,False
2025-03-10 15:00:00+00:00,35.82,35.945,35.82,35.9,1875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,35.795618153300396,,85.70896622504515,19.23186137350359,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,252554.0,18632.096412578245,False,False,False,False,33206.58794478098,False,False,False,False
2025-03-10 16:00:00+00:00,35.9,35.9,35.9,35.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,35.795618153300396,,86.7390472096142,21.6307128811289,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,252554.0,22258.792592228194,False,False,False,False,32691.75712393166,False,False,False,False
2025-03-10 17:00:00+00:00,35.9,35.9,35.61,35.705,19372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,35.77696366414534,,81.20741983182894,21.6307128811289,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,233182.0,25528.919838860314,False,False,False,False,32485.249261545123,False,False,False,False
2025-03-10 18:00:00+00:00,35.71,35.77,35.44,35.495,24613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,35.724770016798075,,72.77597505734789,21.6307128811289,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,208569.0,28366.750539033023,False,False,False,False,32363.198885397134,False,False,False,False
2025-03-10 19:00:00+00:00,35.495,35.75,35.45,35.68,75928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,35.688289526406635,,69.6152135964528,33.03719562615767,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,284497.0,32337.762158582897,False,False,False,False,33038.62215849175,False,False,False,False
2025-03-11 14:00:00+00:00,35.585,35.78,35.39,35.465,15040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,35.67824848935338,,63.719423586314925,26.911436938468043,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,269457.0,36014.0294119382,False,False,False,False,32759.57375293374,False,False,False,False
2025-03-11 15:00:00+00:00,35.46,35.57,35.36,35.465,29821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,35.65203960037311,,59.788896912889676,22.69910244466608,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,269457.0,39633.30027376862,False,False,False,False,32714.014469942515,False,False,False,False
2025-03-11 16:00:00+00:00,35.465,35.525,35.315,35.395,8904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,35.643543682855665,,55.97597948489666,18.57071153316022,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,260553.0,43058.41189743112,False,False,False,False,32344.866958780614,False,False,False,False
2025-03-11 17:00:00+00:00,35.4,35.415,35.17,35.175,11220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,35.626739050388586,,50.27702557587526,12.735960703662187,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,249333.0,46256.46752692832,False,False,False,False,32017.349641590215,False,False,False,False
2025-03-11 18:00:00+00:00,35.175,35.56,35.085,35.465,20263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,35.60851858402012,,51.06380437996579,12.735960703662187,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,269596.0,49719.095937363534,False,False,False,False,31835.111662650834,False,False,False,False
2025-03-11 19:00:00+00:00,35.465,35.66,35.325,35.405,40921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,35.59085862565346,,50.714801695425805,11.899736400463311,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,228675.0,52493.606077869525,False,False,False,False,31975.97814850121,False,False,False,False
