date,Open,High,Low,Close,Volume,aVWAP_peak_863,aVWAP_valley_808,aVWAP_valley_791,aVWAP_valley_768,aVWAP_valley_742,aVWAP_valley_694,aVWAP_valley_693,aVWAP_valley_630,aVWAP_valley_600,aVWAP_valley_555,aVWAP_valley_527,aVWAP_valley_493,aVWAP_valley_468,aVWAP_valley_429,aVWAP_valley_396,aVWAP_valley_338,aVWAP_valley_301,aVWAP_valley_282,aVWAP_valley_231,aVWAP_valley_214,aVWAP_valley_165,aVWAP_valley_96,aVWAP_OB_bull_791,aVWAP_OB_bull_429,aVWAP_OB_bull_301,aVWAP_OB_bull_214,aVWAP_OB_bull_165,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,5.915,6.005,5.91,5.93,2674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2674.0,False,False,False,False
2025-03-13 15:00:00+00:00,5.94,5.955,5.815,5.84,2373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2373.0,-36.7906976744186,False,False,False,False,2669.333333333333,False,False,False,False
2025-03-13 16:00:00+00:00,5.85,5.925,5.84,5.875,3600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,10.144927536231922,-65.21739130434788,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1227.0,-17.197043446908236,False,False,False,False,2683.7622739018084,False,False,False,False
2025-03-13 17:00:00+00:00,5.875,5.88,5.81,5.82,2700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.359280312729446,-61.30998105187692,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1473.0,-39.76763192059958,False,False,False,False,2684.0140215932533,False,False,False,False
2025-03-13 18:00:00+00:00,5.825,5.915,5.82,5.89,3556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.425119580665996,-49.92039847152677,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2083.0,-6.856505844311215,False,False,False,False,2697.533184049172,False,False,False,False
2025-03-13 19:00:00+00:00,5.88,5.9,5.755,5.8,17616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.750010251878507,-46.6469804254031,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15533.0,-247.57190885447693,False,False,False,False,2928.8272432112008,False,False,False,False
2025-03-14 14:00:00+00:00,5.925,5.995,5.875,5.99,872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.270955089641085,-34.73519292438237,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14661.0,-471.0359102675858,False,False,False,False,2896.93844874281,False,False,False,False
2025-03-14 15:00:00+00:00,5.99,6.035,5.965,5.99,2734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.9515849814828,-26.652240796678665,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14661.0,-691.0353535192511,False,False,False,False,2894.4122712429216,False,False,False,False
2025-03-14 16:00:00+00:00,5.99,6.04,5.95,6.03,1700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,52.41432610577775,-19.674134522735088,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12961.0,-881.2673635422084,False,False,False,False,2875.894251533729,False,False,False,False
2025-03-14 17:00:00+00:00,6.035,6.05,5.96,5.975,3836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.70227785259381,-17.301605829685002,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16797.0,-1128.022908293492,False,False,False,False,2890.7796119750665,False,False,False,False
