date,Open,High,Low,Close,Volume,aVWAP_peak_434,aVWAP_peak_427,aVWAP_valley_438,aVWAP_valley_433,aVWAP_valley_423,aVWAP_valley_417,aVWAP_valley_408,aVWAP_valley_401,aVWAP_valley_390,aVWAP_valley_369,aVWAP_OB_bull_423,aVWAP_OB_bull_408,aVWAP_OB_bull_371,aVWAP_OB_bear_405,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-08 17:00:00+00:00,10.375,10.43,10.17,10.43,22452.0,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,22452.0,False,False,False,False
2023-11-09 17:00:00+00:00,10.465,10.55,10.295,10.315,8344.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8344.0,-129.36434108527132,False,False,False,False,22233.271317829458,False,False,False,False
2023-11-10 17:00:00+00:00,10.49,10.64,10.49,10.505,11475.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.673003802281404,-82.5095057034221,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3131.0,-78.81605672736015,False,False,False,False,22066.476413677065,False,False,False,False
2023-11-13 17:00:00+00:00,10.495,10.57,10.48,10.545,10295.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.677664259181554,-65.93801091198384,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13426.0,130.56093640019583,False,False,False,False,21883.972903387497,False,False,False,False
2023-11-14 17:00:00+00:00,10.93,10.97,10.85,10.905,7303.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.15409143365599,-48.60182547400582,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20729.0,449.916580797092,False,False,False,False,21657.911307986138,False,False,False,False
2023-11-15 17:00:00+00:00,11.005,11.005,10.775,10.79,5208.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.168309054189685,-40.52854765057675,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15521.0,683.5767888467495,False,False,False,False,21402.873923366198,False,False,False,False
2023-11-16 17:00:00+00:00,10.43,10.59,10.415,10.515,26973.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.589975929654145,-40.52854765057675,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11452.0,495.42831150028826,False,False,False,False,21489.23246718998,False,False,False,False
2023-11-17 17:00:00+00:00,10.815,10.885,10.76,10.81,6608.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,58.85028840501508,-35.26418210215255,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4844.0,412.64647721346205,False,False,False,False,21258.515684752925,False,False,False,False
2023-11-20 17:00:00+00:00,10.805,10.96,10.75,10.925,8135.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.673896980909,-28.657845667875783,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3291.0,457.2721132256564,False,False,False,False,21055.05032529939,False,False,False,False
2023-11-21 17:00:00+00:00,10.865,10.865,10.55,10.6,4073.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.82667010522397,-28.657845667875783,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-782.0,438.0585920903749,False,False,False,False,20791.762723356765,False,False,False,False
2023-11-22 17:00:00+00:00,10.6,10.68,10.535,10.675,13210.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.29521286587293,-26.737217244498908,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12428.0,623.94915655409,False,False,False,False,20674.216014467514,False,False,False,False
2023-11-23 17:00:00+00:00,10.675,10.675,10.675,10.675,0.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,55.27424137297223,-24.203104080249183,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12428.0,806.9576967625536,False,False,False,False,20353.685533623055,False,False,False,False
2023-11-24 17:00:00+00:00,10.68,10.715,10.67,10.68,1309.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.674936609692935,-21.407991321151272,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13737.0,1007.4234689057698,False,False,False,False,20058.419091241303,False,False,False,False
2023-11-27 17:00:00+00:00,10.525,10.61,10.515,10.545,5994.0,,,,,,,,,,,,,,,,,,#000000,,,,51.83670270725678,-21.31430428227587,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7743.0,1111.8510120235098,False,False,False,False,19840.366082074772,False,False,False,False
2023-11-28 17:00:00+00:00,10.39,10.4,10.245,10.285,5805.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.42643015924273,-21.31430428227587,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1938.0,1124.6595234650058,False,False,False,False,19622.763507158885,False,False,False,False
2023-11-29 17:00:00+00:00,10.155,10.44,10.13,10.375,84337.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,10.315,,44.57453786782109,-21.31430428227587,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,86275.0,2444.8198409306647,False,False,False,False,20626.085003171927,False,False,False,False
2023-11-30 17:00:00+00:00,10.41,10.435,10.33,10.355,5201.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,10.318388412368677,,43.067054503084904,-21.31430428227587,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,81074.0,3663.8768976604215,False,False,False,False,20386.936398471586,False,False,False,False
2023-12-01 17:00:00+00:00,10.6,10.605,10.44,10.45,9186.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,10.335131798414434,,43.9941676856165,-21.02917512582742,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90260.0,5006.4524496346785,False,False,False,False,20213.27846981311,False,False,False,False
2023-12-04 17:00:00+00:00,10.54,10.605,10.5,10.56,10460.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,10.356195520100623,,46.631398650473216,-16.88670724482752,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100720.0,6490.383419407784,False,False,False,False,20062.064850126088,False,False,False,False
2023-12-05 17:00:00+00:00,10.48,10.49,10.375,10.43,4963.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,10.359476931792628,,46.14948008131041,-15.912741808762938,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,95757.0,7874.361971044872,False,False,False,False,19827.97082144196,False,False,False,False
2023-12-06 17:00:00+00:00,10.42,10.425,10.26,10.265,4385.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,10.357893199023609,,43.478191845374894,-15.912741808762938,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,91372.0,9168.898994749603,False,False,False,False,19588.544917233554,False,False,False,False
2023-12-07 17:00:00+00:00,10.19,10.27,10.14,10.265,5371.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,10.352132488048445,,41.69733302141789,-15.912741808762938,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,91372.0,10443.365677001546,False,False,False,False,19368.11786425319,False,False,False,False
