date,Open,High,Low,Close,Volume,aVWAP_peak_416,aVWAP_peak_368,aVWAP_peak_343,aVWAP_peak_299,aVWAP_peak_276,aVWAP_peak_169,aVWAP_valley_406,aVWAP_valley_373,aVWAP_valley_341,aVWAP_valley_322,aVWAP_OB_bull_322,aVWAP_OB_bear_169,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-16 17:00:00+00:00,41.135,41.485,41.015,41.43,26528.0,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,26528.0,False,False,False,False
2024-01-17 17:00:00+00:00,41.175,41.39,41.005,41.335,27082.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,1.0,41.39,41.005,3.0,0,,,False,False,False,False,,,False,False,False,False,-27082.0,-419.87596899224803,False,False,False,False,26536.58914728682,False,False,False,False
2024-01-18 17:00:00+00:00,41.305,41.51,41.13,41.51,24340.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.48394004282652,-83.72591006423978,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2742.0,-455.8778919536085,False,False,False,False,26502.53350159245,False,False,False,False
2024-01-19 17:00:00+00:00,41.59,41.765,41.475,41.665,28342.0,,,,,,,,,,,,,,,#000000,,,,41.834178906946015,-64.06230108224959,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25600.0,-51.91079285355255,False,False,False,False,26531.05236203288,False,False,False,False
2024-01-22 17:00:00+00:00,41.255,41.285,40.915,40.935,35942.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.4669092889859,-64.06230108224959,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10342.0,-211.44705963101686,False,False,False,False,26676.9585269626,False,False,False,False
2024-01-23 17:00:00+00:00,40.965,41.195,40.905,41.165,37246.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.69945612799029,-63.044916764403446,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26904.0,208.94746842527795,False,False,False,False,26840.819635071704,False,False,False,False
2024-01-24 17:00:00+00:00,41.095,41.155,40.605,40.675,22560.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.26698449826026,-62.70931313191133,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4344.0,273.05681000007985,False,False,False,False,26774.450338403927,False,False,False,False
2024-01-25 17:00:00+00:00,40.53,40.605,40.405,40.475,20371.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.815638705532237,-62.21517343088311,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16027.0,20.342750930311183,False,False,False,False,26675.17203858371,False,False,False,False
2024-01-26 17:00:00+00:00,40.66,40.805,40.585,40.755,9408.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.751382311123436,-56.22666098439043,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6619.0,-82.59279559574016,False,False,False,False,26407.463944962255,False,False,False,False
2024-01-29 17:00:00+00:00,40.83,41.15,40.815,41.12,42677.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.198788087879535,-47.17110199531243,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36058.0,477.726472553031,False,False,False,False,26659.704814032608,False,False,False,False
2024-01-30 17:00:00+00:00,40.96,41.025,40.705,40.775,28228.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.99880220038403,-42.727075634844695,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7830.0,591.7152094126739,False,False,False,False,26684.019468078615,False,False,False,False
2024-01-31 17:00:00+00:00,40.83,40.895,40.23,40.37,21343.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.014891867539134,-41.30817404886845,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13513.0,373.03745422798124,False,False,False,False,26601.21296469755,False,False,False,False
2024-02-01 17:00:00+00:00,40.63,40.895,40.565,40.85,19548.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.12737850327923,-35.196213812000536,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6035.0,460.8198192787102,False,False,False,False,26491.86082570999,False,False,False,False
