date,Open,High,Low,Close,Volume,aVWAP_peak_856,aVWAP_peak_830,aVWAP_peak_785,aVWAP_peak_750,aVWAP_peak_688,aVWAP_peak_686,aVWAP_peak_664,aVWAP_peak_632,aVWAP_valley_871,aVWAP_valley_839,aVWAP_valley_820,aVWAP_valley_788,aVWAP_valley_738,aVWAP_valley_721,aVWAP_valley_708,aVWAP_valley_650,aVWAP_valley_566,aVWAP_valley_561,aVWAP_valley_532,aVWAP_valley_488,aVWAP_valley_434,aVWAP_valley_396,aVWAP_valley_379,aVWAP_valley_360,aVWAP_valley_336,aVWAP_valley_298,aVWAP_valley_280,aVWAP_valley_236,aVWAP_OB_bull_566,aVWAP_OB_bull_434,aVWAP_OB_bull_298,aVWAP_OB_bear_785,aVWAP_OB_bear_688,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 15:00:00+00:00,23.965,24.0,23.87,23.975,2595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2595.0,False,False,False,False
2025-02-11 16:00:00+00:00,23.975,24.05,23.91,23.93,1342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1342.0,-20.8062015503876,False,False,False,False,2575.5736434108526,False,False,False,False
2025-02-11 17:00:00+00:00,23.935,24.065,23.895,23.94,1387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,6.666666666667297,-60.000000000000945,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45.0,-19.78595036355988,False,False,False,False,2557.1461450633974,False,False,False,False
2025-02-11 18:00:00+00:00,23.94,23.95,23.82,23.865,878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,6.925064599483894,-59.10077519379928,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-833.0,-32.393920125365156,False,False,False,False,2531.112871496523,False,False,False,False
2025-02-11 19:00:00+00:00,23.865,23.9,23.8,23.805,1264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,6.201652774098941,-58.84536541102496,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2097.0,-64.4033167125688,False,False,False,False,2511.467710698127,False,False,False,False
2025-02-11 20:00:00+00:00,23.805,23.84,23.755,23.78,2534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,5.489954555805115,-58.39990689452127,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4631.0,-135.2032652906685,False,False,False,False,2511.8170485167607,False,False,False,False
2025-02-12 15:00:00+00:00,23.555,23.65,23.435,23.63,1660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,4.3455879571170675,-58.36253538479466,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6291.0,-230.64197435592945,False,False,False,False,2498.610582648284,False,False,False,False
2025-02-12 16:00:00+00:00,23.63,23.63,23.43,23.585,1272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,3.4846676166529464,-58.04491043624335,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7563.0,-344.32194374576,False,False,False,False,2479.593364312652,False,False,False,False
2025-02-12 17:00:00+00:00,23.585,23.715,23.58,23.71,968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.021977004810251,-48.245879879816044,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6595.0,-441.2316810520273,False,False,False,False,2456.157808276797,False,False,False,False
2025-02-12 18:00:00+00:00,23.71,23.71,23.605,23.625,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.3358353612031,-43.745191535984624,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7075.0,-544.0808022760268,False,False,False,False,2425.519702722118,False,False,False,False
2025-02-12 19:00:00+00:00,23.625,23.635,23.565,23.59,1909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.507976988877125,-41.22745180322981,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8984.0,-674.9322627058559,False,False,False,False,2417.5116453155733,False,False,False,False
2025-02-12 20:00:00+00:00,23.59,23.61,23.515,23.545,3123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.119322270651406,-40.02664111069698,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12107.0,-852.1736229739822,False,False,False,False,2428.449449264169,False,False,False,False
2025-02-13 15:00:00+00:00,23.685,23.755,23.485,23.495,1478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.699826472412386,-39.704990090620484,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13585.0,-1049.5817838581065,False,False,False,False,2413.71379888798,False,False,False,False
2025-02-13 16:00:00+00:00,23.495,23.505,23.335,23.34,1428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.606480488518276,-39.704990090620484,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15013.0,-1266.0688879843374,False,False,False,False,2398.4314144090963,False,False,False,False
2025-02-13 17:00:00+00:00,23.34,23.475,23.33,23.35,1489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,16.802805418378945,-39.704990090620484,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13524.0,-1456.1143315814795,False,False,False,False,2384.3317025577926,False,False,False,False
2025-02-13 18:00:00+00:00,23.35,23.37,23.26,23.325,2096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.31833333333333,,15.990790684427239,-39.704990090620484,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15620.0,-1675.709458223627,False,False,False,False,2379.861443603408,False,False,False,False
2025-02-13 19:00:00+00:00,23.325,23.485,23.31,23.465,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.346418047882135,,22.74873364194022,-34.60255308010199,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14820.0,-1879.496908483726,False,False,False,False,2355.3674677335875,False,False,False,False
2025-02-13 20:00:00+00:00,23.465,23.54,23.425,23.515,3673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.42856446947785,,29.233452071074616,-28.4376120108724,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11147.0,-2023.1791269568464,False,False,False,False,2375.795879086555,False,False,False,False
2025-02-14 15:00:00+00:00,27.23,27.235,26.53,26.985,12391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,25.70815699718706,,50.493923159383485,-9.201002978455612,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1244.0,-1972.525187004027,False,False,False,False,2531.0703615813372,False,False,False,False
2025-02-14 16:00:00+00:00,26.99,27.475,26.99,27.37,17005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.450569025441403,,64.89780914346647,2.855019736961708,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18249.0,-1659.0131686008638,False,False,False,False,2755.472371479301,False,False,False,False
2025-02-14 17:00:00+00:00,27.37,27.625,27.245,27.3,9772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,27.02064220434222,,73.88115530551104,9.91911036711599,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8477.0,-1501.8656776148039,False,False,False,False,2864.255745564893,False,False,False,False
2025-02-14 18:00:00+00:00,27.3,27.455,26.825,27.255,13651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,27.01953625878087,,79.4372898385287,14.249789703957887,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5174.0,-1558.7979926905432,False,False,False,False,3031.4920905948948,False,False,False,False
2025-02-14 19:00:00+00:00,27.255,27.3,27.02,27.07,9473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,27.024457016405734,,81.28922815133396,15.739742865312977,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14647.0,-1761.7158532689843,False,False,False,False,3131.360430275594,False,False,False,False
2025-02-14 20:00:00+00:00,27.07,27.115,26.56,26.795,9656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.978728617197476,,79.88714519294894,15.739742865312977,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24303.0,-2111.193126861713,False,False,False,False,3232.51763290698,False,False,False,False
2025-02-17 15:00:00+00:00,26.795,26.795,26.795,26.795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.978728617197476,,78.95242322069225,15.739742865312977,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24303.0,-2455.2521481506787,False,False,False,False,3182.4010804588097,False,False,False,False
2025-02-17 16:00:00+00:00,26.795,26.795,26.795,26.795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.978728617197476,,78.32927523918781,15.739742865312977,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24303.0,-2793.9769210475674,False,False,False,False,3133.061528823789,False,False,False,False
2025-02-17 17:00:00+00:00,26.795,26.795,26.795,26.795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.978728617197476,,77.91384325151816,15.739742865312977,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24303.0,-3127.4501470778373,False,False,False,False,3084.486931477684,False,False,False,False
2025-02-17 18:00:00+00:00,26.795,26.795,26.795,26.795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.978728617197476,,77.63688859307175,16.27953009220019,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24303.0,-3455.753245572754,False,False,False,False,3036.6654286640764,False,False,False,False
2025-02-17 19:00:00+00:00,26.795,26.795,26.795,26.795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.978728617197476,,77.45225215410747,17.29186820401307,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24303.0,-3778.96637354837,False,False,False,False,2989.585344498742,False,False,False,False
