date,Open,High,Low,Close,Volume,aVWAP_peak_837,aVWAP_peak_812,aVWAP_peak_777,aVWAP_peak_776,aVWAP_peak_760,aVWAP_peak_741,aVWAP_peak_740,aVWAP_peak_701,aVWAP_peak_700,aVWAP_peak_633,aVWAP_peak_582,aVWAP_peak_557,aVWAP_peak_537,aVWAP_peak_513,aVWAP_peak_487,aVWAP_peak_470,aVWAP_valley_858,aVWAP_valley_821,aVWAP_valley_820,aVWAP_valley_794,aVWAP_valley_748,aVWAP_valley_708,aVWAP_valley_692,aVWAP_valley_691,aVWAP_valley_672,aVWAP_valley_617,aVWAP_valley_601,aVWAP_valley_596,aVWAP_valley_570,aVWAP_valley_550,aVWAP_valley_547,aVWAP_valley_493,aVWAP_valley_476,aVWAP_valley_418,aVWAP_valley_374,aVWAP_valley_355,aVWAP_valley_336,aVWAP_valley_307,aVWAP_valley_259,aVWAP_valley_210,aVWAP_valley_151,aVWAP_valley_150,aVWAP_OB_bull_858,aVWAP_OB_bull_374,aVWAP_OB_bull_259,aVWAP_OB_bear_633,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-05 15:00:00+00:00,13.39,13.465,13.325,13.345,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,400.0,False,False,False,False
2025-03-05 16:00:00+00:00,13.35,13.35,13.235,13.275,1201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1201.0,-18.62015503875969,False,False,False,False,412.4186046511628,False,False,False,False
2025-03-05 17:00:00+00:00,13.275,13.445,13.255,13.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.785166240409154,-85.67774936061373,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1201.0,-36.95162550327505,False,False,False,False,406.0245177573463,False,False,False,False
2025-03-05 18:00:00+00:00,13.43,13.475,13.375,13.475,409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.44661415422312,-67.40392961414025,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-792.0,-48.65780185206148,False,False,False,False,406.0706492649843,False,False,False,False
2025-03-05 19:00:00+00:00,13.465,13.475,13.41,13.465,2709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,52.06630541518774,-55.10026775563547,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3501.0,-102.18248709466518,False,False,False,False,441.7749802841318,False,False,False,False
2025-03-05 20:00:00+00:00,13.465,13.5,13.45,13.47,688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,59.366342542922304,-45.16583023141573,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2813.0,-144.21066558932154,False,False,False,False,445.5924224502693,False,False,False,False
2025-03-06 15:00:00+00:00,13.515,13.575,13.335,13.355,1001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.60726666358733,-45.16583023141573,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3814.0,-201.1066242623553,False,False,False,False,454.20339264483874,False,False,False,False
2025-03-06 16:00:00+00:00,13.355,13.405,13.325,13.33,2200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.124576394086326,-45.16583023141573,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6014.0,-291.22900218076836,False,False,False,False,481.2700067123606,False,False,False,False
2025-03-06 17:00:00+00:00,13.325,13.465,13.315,13.445,1300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.23286041324788,-40.14454573015749,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4714.0,-359.7990951702138,False,False,False,False,493.96349498038603,False,False,False,False
2025-03-06 18:00:00+00:00,13.445,13.485,13.435,13.455,1310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,55.70394751649963,-33.62834096410629,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3404.0,-406.99600842338873,False,False,False,False,506.61522374038003,False,False,False,False
2025-03-06 19:00:00+00:00,13.455,13.495,13.435,13.475,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,58.16813663551035,-27.24840391358076,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1404.0,-422.4534346493827,False,False,False,False,529.7684760854904,False,False,False,False
2025-03-06 20:00:00+00:00,13.475,13.485,13.425,13.425,2394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.67661962280599,-24.966332329422436,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3798.0,-474.78748992613646,False,False,False,False,558.6712904097463,False,False,False,False
