date,Close,High,Low,Open,Volume
2022-01-03 00:00:00+00:00,3.7069601366,3.7499809505,3.6854497296,3.7499809505,161300
2022-01-04 00:00:00+00:00,3.6424289156,3.7069601366,3.6209185086,3.6997900009,322395
2022-01-05 00:00:00+00:00,3.6280886443,3.6926198652,3.6280886443,3.6567691869,204714
2022-01-06 00:00:00+00:00,3.6209185086,3.6567691869,3.613748373,3.6567691869,247842
2022-01-07 00:00:00+00:00,3.6209185086,3.6209185086,3.592237966,3.6065782373,238148
2022-01-10 00:00:00+00:00,3.5850678303,3.6065782373,3.5778976947,3.5994081016,388206
2022-01-11 00:00:00+00:00,3.592237966,3.5994081016,3.5778976947,3.592237966,365632
2022-01-12 00:00:00+00:00,3.6209185086,3.6209185086,3.5850678303,3.5994081016,520701
2022-01-13 00:00:00+00:00,3.592237966,3.6209185086,3.5850678303,3.6209185086,442155
2022-01-14 00:00:00+00:00,3.5563872877,3.5886528982,3.5348768807,3.5850678303,708724
2022-01-18 00:00:00+00:00,3.4990262024,3.5635574233,3.4775157954,3.5635574233,840511
2022-01-19 00:00:00+00:00,3.4918560667,3.527706745,3.4846859311,3.527706745,497309
2022-01-20 00:00:00+00:00,3.4775157954,3.527706745,3.4703456597,3.4918560667,466262
2022-01-21 00:00:00+00:00,3.4488352528,3.4849109353,3.4055444337,3.4849109353,2784436
2022-01-24 00:00:00+00:00,3.4055444337,3.4055444337,3.3406082051,3.3694687511,583823
2022-01-25 00:00:00+00:00,3.4271898432,3.4488352528,3.3550384781,3.3766838876,238664
2022-01-26 00:00:00+00:00,3.4416201163,3.4704806623,3.4253860591,3.4344049797,140508
2022-01-27 00:00:00+00:00,3.4416201163,3.4704806623,3.4344049797,3.4560503893,143532
2022-01-28 00:00:00+00:00,3.4416201163,3.452442821,3.4055444337,3.4344049797,143332
2022-01-31 00:00:00+00:00,3.4416201163,3.4632655258,3.4199747067,3.4199747067,242476
2022-02-01 00:00:00+00:00,3.4849109353,3.4849109353,3.4353429475,3.4560503893,209728
2022-02-02 00:00:00+00:00,3.4849109353,3.5065563449,3.4776957988,3.4849109353,242524
2022-02-03 00:00:00+00:00,3.4199747067,3.4704806623,3.4127595702,3.4704806623,251179
2022-02-04 00:00:00+00:00,3.4271898432,3.4307974115,3.4055444337,3.4271898432,103903
2022-02-07 00:00:00+00:00,3.4127595702,3.4271898432,3.3983292972,3.4199747067,109429
2022-02-08 00:00:00+00:00,3.3911141607,3.4199747067,3.3911141607,3.4127595702,212328
2022-02-09 00:00:00+00:00,3.4271898432,3.4271898432,3.4019368654,3.4127595702,154483
2022-02-10 00:00:00+00:00,3.3766838876,3.4199747067,3.3694687511,3.4055444337,208643
2022-02-11 00:00:00+00:00,3.3478233416,3.3911141607,3.3406082051,3.3911141607,287573
2022-02-14 00:00:00+00:00,3.3333930686,3.3478233416,3.2967401751,3.3261779321,348749
2022-02-15 00:00:00+00:00,3.3333930686,3.3838990242,3.3333930686,3.3406082051,160309
2022-02-16 00:00:00+00:00,3.3622536146,3.3838990242,3.3261779321,3.3333930686,282116
2022-02-17 00:00:00+00:00,3.3478233416,3.3696096106,3.3332991622,3.3550854313,192685
2022-02-18 00:00:00+00:00,3.3550854313,3.3696096106,3.3354051682,3.3405612519,154182
2022-02-22 00:00:00+00:00,3.3187749829,3.3478233416,3.3042508035,3.3405612519,209771
2022-02-23 00:00:00+00:00,3.3187749829,3.3550854313,3.3187749829,3.3187749829,218986
2022-02-24 00:00:00+00:00,3.3115128932,3.3260370726,3.1953194584,3.2824645345,314556
2022-02-25 00:00:00+00:00,3.3260370726,3.3550854313,3.3187749829,3.3332991622,281374
2022-02-28 00:00:00+00:00,3.3696096106,3.3696096106,3.3260370726,3.3260370726,130364
2022-03-01 00:00:00+00:00,3.3550854313,3.3913958797,3.3478233416,3.38413379,248041
2022-03-02 00:00:00+00:00,3.4131821487,3.4168131935,3.362347521,3.38413379,516550
2022-03-03 00:00:00+00:00,3.3913958797,3.4131821487,3.3696096106,3.4131821487,269730
2022-03-04 00:00:00+00:00,3.3405612519,3.38413379,3.3332991622,3.38413379,284331
2022-03-07 00:00:00+00:00,3.2824645345,3.3696096106,3.2752024448,3.3696096106,289296
2022-03-08 00:00:00+00:00,3.2679403551,3.2897266242,3.2534161758,3.2897266242,2550692
2022-03-09 00:00:00+00:00,3.2752024448,3.3115128932,3.2679403551,3.3042508035,287828
2022-03-10 00:00:00+00:00,3.2534161758,3.2752024448,3.2329370829,3.2752024448,332510
2022-03-11 00:00:00+00:00,3.2243678171,3.2824645345,3.2243678171,3.2606782655,261742
2022-03-14 00:00:00+00:00,3.1735331893,3.2534161758,3.1517469203,3.2534161758,424971
2022-03-15 00:00:00+00:00,3.180795279,3.1916884135,3.1517469203,3.180795279,202476
2022-03-16 00:00:00+00:00,3.2461540861,3.2534161758,3.1916884135,3.2098436377,179024
2022-03-17 00:00:00+00:00,3.2679403551,3.2679403551,3.2243678171,3.2316299067,157206
2022-03-18 00:00:00+00:00,3.2606782655,3.2752024448,3.2534161758,3.2606782655,90944
2022-03-21 00:00:00+00:00,3.2388919964,3.2818835673,3.2316299067,3.2461540861,228637
2022-03-22 00:00:00+00:00,3.2534161758,3.2679403551,3.2413611069,3.2534161758,133702
2022-03-23 00:00:00+00:00,3.2534161758,3.2753493185,3.2461051282,3.2607272234,124576
2022-03-24 00:00:00+00:00,3.2607272234,3.2607272234,3.231483033,3.2534161758,158917
2022-03-25 00:00:00+00:00,3.231483033,3.2753493185,3.2168609379,3.2753493185,244234
2022-03-28 00:00:00+00:00,3.2022388427,3.2241719854,3.2022388427,3.2168609379,197932
2022-03-29 00:00:00+00:00,3.231483033,3.2534161758,3.2022388427,3.2095498903,328043
2022-03-30 00:00:00+00:00,3.2387940806,3.2607272234,3.2205164616,3.2241719854,309595
2022-03-31 00:00:00+00:00,3.268038271,3.2826603661,3.2461051282,3.2461051282,324235
2022-04-01 00:00:00+00:00,3.3265266516,3.3265266516,3.268038271,3.2753493185,283036
2022-04-04 00:00:00+00:00,3.3850150323,3.4069481751,3.3265266516,3.3411487468,223481
2022-04-05 00:00:00+00:00,3.3411487468,3.4325368416,3.3411487468,3.3996371275,222613
2022-04-06 00:00:00+00:00,3.2826603661,3.3338376992,3.268038271,3.3338376992,140599
2022-04-07 00:00:00+00:00,3.2534161758,3.2790048423,3.2351385568,3.268038271,167290
2022-04-08 00:00:00+00:00,3.2387940806,3.268038271,3.231483033,3.2534161758,138911
2022-04-11 00:00:00+00:00,3.2022388427,3.2424496044,3.1949277951,3.2241719854,146931
2022-04-12 00:00:00+00:00,3.2095498903,3.2434000406,3.2095498903,3.2241719854,242052
