date,Open,High,Low,Close,Volume
2023-08-24 14:00:00+00:00,6.59,6.59,6.59,6.59,0.0
2023-08-24 15:00:00+00:00,6.59,6.59,6.59,6.59,0.0
2023-08-24 16:00:00+00:00,6.59,6.59,6.59,6.59,0.0
2023-08-24 17:00:00+00:00,6.59,6.59,6.59,6.59,0.0
2023-08-24 18:00:00+00:00,6.59,6.59,6.59,6.59,0.0
2023-08-24 19:00:00+00:00,6.59,6.59,6.59,6.59,3.0
2023-08-25 14:00:00+00:00,6.59,6.59,6.59,6.59,0.0
2023-08-25 15:00:00+00:00,6.59,6.59,6.59,6.59,0.0
2023-08-25 16:00:00+00:00,6.59,6.59,6.59,6.59,0.0
2023-08-25 17:00:00+00:00,6.59,6.59,6.59,6.59,0.0
2023-08-25 18:00:00+00:00,6.59,6.59,6.59,6.59,0.0
2023-08-25 19:00:00+00:00,6.59,6.59,6.59,6.59,0.0
2023-08-28 14:00:00+00:00,6.59,6.64,6.54,6.585,250.0
2023-08-28 15:00:00+00:00,6.585,6.93,6.585,6.93,1.0
2023-08-28 16:00:00+00:00,6.93,6.93,6.93,6.93,0.0
2023-08-28 17:00:00+00:00,6.93,6.93,6.36,6.66,7.0
2023-08-28 18:00:00+00:00,6.66,6.79,6.66,6.79,9.0
2023-08-28 19:00:00+00:00,6.79,6.79,6.61,6.61,9.0
2023-08-29 14:00:00+00:00,6.61,6.61,6.61,6.61,0.0
2023-08-29 15:00:00+00:00,6.61,6.61,6.61,6.61,0.0
2023-08-29 16:00:00+00:00,6.61,6.61,6.61,6.61,0.0
2023-08-29 17:00:00+00:00,6.61,6.61,6.61,6.61,0.0
2023-08-29 18:00:00+00:00,6.61,6.61,6.61,6.61,0.0
2023-08-29 19:00:00+00:00,6.61,6.61,6.61,6.61,0.0
2023-08-30 14:00:00+00:00,6.61,6.61,6.61,6.61,0.0
2023-08-30 15:00:00+00:00,6.61,6.61,6.61,6.61,0.0
2023-08-30 16:00:00+00:00,6.61,6.61,6.61,6.61,0.0
2023-08-30 17:00:00+00:00,6.61,6.61,6.61,6.61,0.0
2023-08-30 18:00:00+00:00,6.61,6.61,6.61,6.61,0.0
2023-08-30 19:00:00+00:00,6.61,6.61,6.31,6.31,4.0
2023-08-31 14:00:00+00:00,6.31,6.57,6.31,6.57,100.0
2023-08-31 15:00:00+00:00,6.57,6.57,6.57,6.57,0.0
2023-08-31 16:00:00+00:00,6.57,6.57,6.57,6.57,0.0
2023-08-31 17:00:00+00:00,6.57,6.57,6.57,6.57,0.0
2023-08-31 18:00:00+00:00,6.57,6.57,6.57,6.57,0.0
2023-08-31 19:00:00+00:00,6.57,6.57,6.57,6.57,0.0
2023-09-01 14:00:00+00:00,6.89,6.89,6.625,6.625,8.0
2023-09-01 15:00:00+00:00,6.625,6.625,6.6,6.6,22.0
2023-09-01 16:00:00+00:00,6.6,6.61,6.6,6.61,7.0
2023-09-01 17:00:00+00:00,6.61,6.67,6.54,6.67,13.0
2023-09-01 18:00:00+00:00,6.67,6.67,6.6,6.6,7.0
2023-09-01 19:00:00+00:00,6.6,6.6,6.6,6.6,0.0
2023-09-04 14:00:00+00:00,6.6,6.6,6.6,6.6,0.0
2023-09-04 15:00:00+00:00,6.6,6.6,6.6,6.6,0.0
2023-09-04 16:00:00+00:00,6.6,6.6,6.6,6.6,0.0
2023-09-04 17:00:00+00:00,6.6,6.6,6.6,6.6,0.0
2023-09-04 18:00:00+00:00,6.6,6.6,6.6,6.6,0.0
2023-09-04 19:00:00+00:00,6.6,6.6,6.6,6.6,0.0
2023-09-05 14:00:00+00:00,6.6,6.6,6.45,6.45,1.0
2023-09-05 15:00:00+00:00,6.45,6.45,6.45,6.45,0.0
2023-09-05 16:00:00+00:00,6.45,6.45,6.45,6.45,1.0
2023-09-05 17:00:00+00:00,6.45,6.45,6.45,6.45,1.0
2023-09-05 18:00:00+00:00,6.45,6.455,6.45,6.455,2.0
2023-09-05 19:00:00+00:00,6.455,6.455,6.45,6.45,3.0
2023-09-06 14:00:00+00:00,6.45,6.6,6.45,6.575,18.0
2023-09-06 15:00:00+00:00,6.575,6.575,6.575,6.575,0.0
2023-09-06 16:00:00+00:00,6.575,6.575,6.18,6.19,14.0
2023-09-06 17:00:00+00:00,6.19,6.19,6.19,6.19,2.0
2023-09-06 18:00:00+00:00,6.19,6.19,6.19,6.19,0.0
2023-09-06 19:00:00+00:00,6.19,6.19,6.15,6.15,10.0
2023-09-07 14:00:00+00:00,6.15,6.15,6.15,6.15,0.0
2023-09-07 15:00:00+00:00,6.15,6.47,6.15,6.4,70.0
2023-09-07 16:00:00+00:00,6.4,6.46,6.4,6.46,32.0
2023-09-07 17:00:00+00:00,6.46,6.46,6.38,6.38,1.0
2023-09-07 18:00:00+00:00,6.38,6.38,6.38,6.38,2.0
2023-09-07 19:00:00+00:00,6.38,6.38,6.16,6.16,11.0
2023-09-08 14:00:00+00:00,6.16,6.16,6.16,6.16,0.0
2023-09-08 15:00:00+00:00,6.16,6.37,6.16,6.37,24.0
2023-09-08 16:00:00+00:00,6.37,6.61,6.37,6.6,43.0
2023-09-08 17:00:00+00:00,6.6,6.6,6.355,6.36,34.0
2023-09-08 18:00:00+00:00,6.36,6.425,6.33,6.33,11.0
2023-09-08 19:00:00+00:00,6.33,6.34,6.17,6.18,19.0
2023-09-11 14:00:00+00:00,6.405,6.41,6.405,6.405,16.0
2023-09-11 15:00:00+00:00,6.405,6.495,6.305,6.44,314.0
2023-09-11 16:00:00+00:00,6.44,6.45,6.44,6.45,47.0
2023-09-11 17:00:00+00:00,6.45,6.45,6.445,6.445,5.0
2023-09-11 18:00:00+00:00,6.445,6.55,6.445,6.48,27.0
2023-09-11 19:00:00+00:00,6.48,6.48,6.34,6.34,31.0
2023-09-12 14:00:00+00:00,6.34,6.46,6.34,6.46,20.0
2023-09-12 15:00:00+00:00,6.46,6.46,6.01,6.44,209.0
2023-09-12 16:00:00+00:00,6.44,6.44,6.205,6.205,54.0
2023-09-12 17:00:00+00:00,6.21,6.45,6.21,6.35,28.0
2023-09-12 18:00:00+00:00,6.35,6.35,6.3,6.3,197.0
2023-09-12 19:00:00+00:00,6.275,6.4,6.205,6.39,880.0
2023-09-13 14:00:00+00:00,6.39,6.39,6.2,6.2,1.0
2023-09-13 15:00:00+00:00,6.2,6.44,6.05,6.44,21.0
2023-09-13 16:00:00+00:00,6.44,6.44,6.23,6.235,17.0
2023-09-13 17:00:00+00:00,6.235,6.235,6.13,6.155,39.0
2023-09-13 18:00:00+00:00,6.155,6.155,5.71,5.8,20.0
2023-09-13 19:00:00+00:00,5.8,5.8,5.61,5.61,4.0
2023-09-14 14:00:00+00:00,5.61,5.61,5.4,5.4,100.0
2023-09-14 15:00:00+00:00,5.4,5.4,5.4,5.4,0.0
2023-09-14 16:00:00+00:00,5.4,5.51,5.4,5.51,2.0
2023-09-14 17:00:00+00:00,5.51,5.51,5.51,5.51,0.0
2023-09-14 18:00:00+00:00,5.51,5.51,5.51,5.51,0.0
2023-09-14 19:00:00+00:00,5.51,5.51,5.39,5.39,5.0
2023-09-15 14:00:00+00:00,5.39,5.44,5.36,5.36,2.0
2023-09-15 15:00:00+00:00,5.31,5.375,5.31,5.375,9.0
2023-09-15 16:00:00+00:00,5.375,5.375,5.2,5.2,2.0
2023-09-15 17:00:00+00:00,5.2,5.22,5.2,5.22,3.0
2023-09-15 18:00:00+00:00,5.22,5.22,5.22,5.22,0.0
2023-09-15 19:00:00+00:00,5.22,5.42,5.22,5.295,28.0
2023-09-18 14:00:00+00:00,5.295,5.295,5.295,5.295,0.0
2023-09-18 15:00:00+00:00,5.295,5.295,5.295,5.295,0.0
2023-09-18 16:00:00+00:00,5.295,5.295,5.295,5.295,0.0
2023-09-18 17:00:00+00:00,5.295,5.37,5.295,5.37,1.0
2023-09-18 18:00:00+00:00,5.37,5.54,5.22,5.22,53.0
2023-09-18 19:00:00+00:00,5.22,5.22,5.2,5.2,303.0
2023-09-19 14:00:00+00:00,5.18,5.18,5.18,5.18,0.0
2023-09-19 15:00:00+00:00,5.18,5.33,5.155,5.18,505.0
2023-09-19 16:00:00+00:00,5.18,5.215,5.18,5.215,185.0
2023-09-19 17:00:00+00:00,5.215,5.33,5.215,5.33,65.0
2023-09-19 18:00:00+00:00,5.33,5.33,5.33,5.33,331.0
2023-09-19 19:00:00+00:00,5.33,5.53,5.165,5.35,485.0
2023-09-20 14:00:00+00:00,5.35,5.35,5.35,5.35,0.0
2023-09-20 15:00:00+00:00,5.35,5.35,5.35,5.35,0.0
2023-09-20 16:00:00+00:00,5.35,5.35,5.35,5.35,0.0
2023-09-20 17:00:00+00:00,5.35,5.545,5.35,5.42,300.0
2023-09-20 18:00:00+00:00,5.42,5.505,5.245,5.505,6.0
2023-09-20 19:00:00+00:00,5.505,5.505,5.505,5.505,0.0
2023-09-21 14:00:00+00:00,5.505,5.505,5.505,5.505,0.0
2023-09-21 15:00:00+00:00,5.505,5.505,5.505,5.505,0.0
2023-09-21 16:00:00+00:00,5.505,5.505,5.505,5.505,0.0
2023-09-21 17:00:00+00:00,5.505,5.505,5.505,5.505,0.0
2023-09-21 18:00:00+00:00,5.505,5.505,5.31,5.31,1.0
2023-09-21 19:00:00+00:00,5.31,5.32,5.23,5.32,1902.0
2023-09-22 14:00:00+00:00,5.32,5.32,5.32,5.32,0.0
2023-09-22 15:00:00+00:00,5.32,5.32,5.32,5.32,0.0
2023-09-22 16:00:00+00:00,5.32,5.32,5.32,5.32,0.0
2023-09-22 17:00:00+00:00,5.32,5.595,5.32,5.595,6.0
2023-09-22 18:00:00+00:00,5.595,5.595,5.595,5.595,0.0
2023-09-22 19:00:00+00:00,5.595,5.595,5.48,5.51,73.0
2023-09-25 14:00:00+00:00,5.51,5.51,5.385,5.385,1.0
2023-09-25 15:00:00+00:00,5.385,5.385,5.385,5.385,0.0
2023-09-25 16:00:00+00:00,5.385,5.385,5.385,5.385,0.0
2023-09-25 17:00:00+00:00,5.385,5.385,5.385,5.385,0.0
2023-09-25 18:00:00+00:00,5.385,5.555,5.33,5.555,2.0
2023-09-25 19:00:00+00:00,5.555,5.64,5.54,5.64,28.0
2023-09-26 14:00:00+00:00,5.64,5.64,5.5,5.5,100.0
2023-09-26 15:00:00+00:00,5.5,5.5,5.5,5.5,0.0
2023-09-26 16:00:00+00:00,5.5,5.6,5.5,5.6,4.0
2023-09-26 17:00:00+00:00,5.6,5.6,5.6,5.6,0.0
2023-09-26 18:00:00+00:00,5.6,5.87,5.6,5.87,100.0
2023-09-26 19:00:00+00:00,5.87,5.87,5.75,5.75,100.0
2023-09-27 14:00:00+00:00,5.75,5.75,5.75,5.75,0.0
2023-09-27 15:00:00+00:00,5.75,5.75,5.75,5.75,0.0
2023-09-27 16:00:00+00:00,5.75,5.75,5.75,5.75,0.0
2023-09-27 17:00:00+00:00,5.75,5.75,5.75,5.75,0.0
2023-09-27 18:00:00+00:00,5.75,5.865,5.7,5.865,119.0
2023-09-27 19:00:00+00:00,5.865,5.97,5.86,5.86,255.0
2023-09-28 14:00:00+00:00,5.86,6.25,5.81,6.05,239.0
2023-09-28 15:00:00+00:00,6.05,6.05,6.03,6.03,63.0
2023-09-28 16:00:00+00:00,6.03,6.03,6.03,6.03,0.0
2023-09-28 17:00:00+00:00,6.2,6.2,6.2,6.2,100.0
