date,Ticker,Timeframe,Close,Open,High,Low,Volume,color,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL
2025-07-03 17:00:00+00:00,REAL,1hour,5.325,5.32,5.325,5.32,0.0,"rgba(38, 166, 154, 0.75)",69.378057008589,17.056424781660425,True,False,True,False,False
2025-07-03 16:00:00+00:00,VBNK,1hour,11.59,11.605,11.64,11.535,369.0,"rgba(38, 166, 154, 0.75)",63.21115663418607,12.010842695974205,True,False,True,False,False
2025-07-03 16:00:00+00:00,BTO,1hour,36.68,36.78,36.78,36.68,13.0,"rgba(38, 166, 154, 0.75)",84.16970638000461,32.474038722164096,True,False,True,False,False
2025-07-03 16:00:00+00:00,VHI,1hour,18.07,18.13,18.31,18.06,293.0,"rgba(38, 166, 154, 0.75)",71.62263102024156,19.458283138041395,True,False,True,False,False
2025-07-03 16:00:00+00:00,ELD,1hour,28.18,28.24,28.24,28.18,55.0,"rgba(38, 166, 154, 0.75)",82.24033598992892,38.53206683973302,True,False,True,False,False
2025-07-03 16:00:00+00:00,KEY,1hour,18.455,18.435,18.525,18.425,155255.0,"rgba(38, 166, 154, 0.75)",87.47512699614852,35.844979632522126,True,False,True,False,False
2025-07-03 16:00:00+00:00,BYD,1hour,81.53,81.8,81.8,81.35,10658.0,"rgba(38, 166, 154, 0.75)",74.19179349596627,28.54872766661592,True,False,True,False,False
2025-07-03 16:00:00+00:00,SSL,1hour,4.985,4.995,5.0,4.98,10135.0,"rgba(38, 166, 154, 0.75)",82.08232253960306,29.056268864760227,True,False,True,False,False
2025-07-02 19:00:00+00:00,WPRT,1hour,3.11,3.19,3.19,3.11,16.0,"rgba(38, 166, 154, 0.75)",77.96816270966903,36.7481393838779,True,False,True,False,False
2025-07-03 16:00:00+00:00,ESI,1hour,23.97,24.025,24.035,23.865,23347.0,"rgba(38, 166, 154, 0.75)",68.63416982145338,16.33514503100953,True,False,True,False,False
2025-07-03 17:00:00+00:00,OTEX,1hour,29.985,30.005,30.025,29.97,0.0,"rgba(38, 166, 154, 0.75)",70.77786179507926,18.70139821968949,True,False,True,False,False
