date,Ticker,Timeframe,Close,High,Low,Open,Volume,aVWAP_OB_bull_817,aVWAP_OB_bull_716,aVWAP_OB_bull_651,aVWAP_OB_bear_416,aVWAP_OB_bear_121,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish,aVWAP_OB_bull_771,aVWAP_OB_bull_679,aVWAP_OB_bull_631,aVWAP_OB_bull_222,aVWAP_OB_bull_161,aVWAP_OB_bear_831
2025-07-01 00:00:00+00:00,SSRM,daily,12.7,13.04,12.515,12.965,1867476.0,11.557187981599425,9.477034519213497,8.599647765996961,7.477337051158105,9.37356134618591,11.777284686836731,"rgba(0, 255, 0, 1.0)",1.0301636885587226,9.70518222186599,2.907128072359052,57.69799327004709,9.420091828085129,False,True,True,False,False,11.207672441644757,11.5972,8.69965,0.0,0.0,0.0,0.0,0,0.965833746436981,0.8357060974098401,False,False,False,False,0.2674373747000295,0.2298696501922617,False,False,False,False,-29746756.0,-35292947.155273326,False,False,False,False,2843420.5558718247,False,False,False,False,,,,,,
2025-07-02 19:00:00+00:00,SSRM,1hour,13.17,13.19,13.005,13.025,31772.0,,,,,,12.644578028972417,"rgba(0, 255, 255, 0.75)",0.2883937342349549,12.644578028972417,1.821891076868968,64.77174896651373,10.360826372140671,True,False,True,False,True,9.655122432193965,12.6109,12.2675,0.0,0.0,0.0,0.0,0,0.9914924647544968,0.939231891103549,False,False,False,False,0.2442107084790197,0.1984559280122595,False,False,False,False,342219.0,249710.55392577307,False,False,False,False,12825.437833630074,False,False,False,False,12.645939805967362,12.287999576525587,12.024758770212808,10.936730445714064,10.738984164738994,12.652046167258163
