date,Ticker,Timeframe,Close,High,Low,Open,Volume,SMA_50,SMA_200
2025-07-03 00:00:00+00:00,GEO,daily,25.32,25.44,24.6,24.88,1786290,26.7752,25.235150000000004
2025-07-03 00:00:00+00:00,VOXR,daily,3.27,3.3,3.17,3.21,469592,3.3589218282,2.8297310746605
2025-07-03 00:00:00+00:00,SPB,daily,56.58,57.4099,56.04,56.81,480962,58.31646970883801,75.991219420339
2025-03-21 00:00:00+00:00,EDR,daily,29.25,29.6,28.56,28.85,38272399,30.589820459416,28.9122135699765
2025-07-03 00:00:00+00:00,WCN,daily,180.73,181.275,177.86,179.55,1360724,191.583518441912,185.53512559169
2025-07-03 00:00:00+00:00,QTRH,daily,1.0,1.02,1.0,1.018,329531,1.0302,1.10995843
2025-07-03 00:00:00+00:00,NVA,daily,12.1042,12.3,12.1042,12.2,3378,12.738142,10.9672385
2025-07-03 00:00:00+00:00,AMC,daily,2.95,2.96,2.86,2.88,6594042,3.0186,3.6092
2025-07-03 00:00:00+00:00,GFL,daily,48.49,48.69,47.91,48.14,1076642,49.6488,45.643368296801
2025-07-03 00:00:00+00:00,AUMN,daily,0.1666,0.17277,0.1666,0.17277,6154,0.1715462,0.1902002749999999
2025-07-03 00:00:00+00:00,FNV,daily,165.09,165.56,163.87,164.2,395450,166.68777536723002,141.69223822721997
2025-07-03 00:00:00+00:00,SAM,daily,201.08,208.03,200.29,205.64,223970,225.1876,259.2374
2025-07-03 00:00:00+00:00,GAU,daily,1.32,1.34,1.2707,1.3,817206,1.3938,1.3528
2025-07-03 00:00:00+00:00,QIPT,daily,1.78,1.8,1.755,1.77,110105,1.9282,2.4758
2025-05-15 00:00:00+00:00,VRN,daily,6.01,6.01,6.01,6.01,0,6.042766596962,5.751066293049499
2025-07-03 00:00:00+00:00,LAC,daily,2.66,2.73,2.64,2.7,2687498,2.8016,3.0474
2025-07-03 00:00:00+00:00,SJ,daily,0.8512,0.8837,0.8205,0.821,15049,0.92258838,0.921059915
2025-07-03 00:00:00+00:00,CCM,daily,5.62,5.62,5.62,5.62,232,6.820396,5.661538064999999
2025-07-03 00:00:00+00:00,FORA,daily,1.96,2.01,1.96,2.0021,3440,2.047502,2.109773
2025-07-03 00:00:00+00:00,NOA,daily,16.55,16.62,16.38,16.45,18906,16.658720873832,17.974672036099502
2025-07-03 00:00:00+00:00,TSL,daily,12.4,12.55,12.29,12.54,316662,12.688999999999998,13.14505
2025-07-03 00:00:00+00:00,SMC,daily,25.29,25.46,24.9,25.11,39608,26.8228,34.41205
2025-07-03 00:00:00+00:00,COST,daily,987.02,987.67,977.325,982.41,1101351,1004.051105190176,960.1709331117256
2025-07-03 00:00:00+00:00,ONC,daily,245.49,247.52,243.705,245.0,172489,247.8757,226.541725
2025-07-03 00:00:00+00:00,TWM,daily,40.46,40.88,40.4,40.88,155162,47.30883005919,45.6314905505535
2025-07-03 00:00:00+00:00,PPL,daily,33.81,33.935,33.45,33.5,2411936,34.472895168054,33.320845241542
2025-07-03 00:00:00+00:00,APM,daily,0.96,0.96,0.9216,0.94,15263,0.97657692,1.15448245
2025-07-03 00:00:00+00:00,NVO,daily,69.17,69.4,68.5801,69.28,4047911,69.482,87.500905254653
2025-07-03 00:00:00+00:00,PPTA,daily,12.455,12.465,12.04,12.16,1131187,13.943500000000002,11.358825
2025-07-03 00:00:00+00:00,ENB,daily,44.74,44.945,44.62,44.78,1487266,45.559878759856,42.431428728907
2025-07-03 00:00:00+00:00,REAL,daily,5.31,5.49,5.23,5.24,1908559,5.5448,5.93365
