date,Open,High,Low,Close,Volume,aVWAP_OB_bull_604,aVWAP_OB_bear_819,aVWAP_OB_bear_72,aVWAP_OB_bear_5,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,42.5,42.75,42.32,42.645,66.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,42.535,42.535,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,66.0,False,False,False,False
2024-12-02 16:00:00+00:00,42.645,42.79,42.465,42.79,279.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,,False,False,True,False,False,,42.6275,42.6275,1,0,,,False,False,False,False,,,False,False,False,False,279.0,4.325581395348837,False,False,False,False,69.30232558139535,False,False,False,False
2024-12-02 17:00:00+00:00,42.79,42.825,42.66,42.825,464.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,50.0,False,False,True,False,True,,42.7425,42.7425,1,0,,,False,False,False,False,,,False,False,False,False,743.0,15.777897962862808,False,False,False,False,75.42166937083108,False,False,False,False
2024-12-02 18:00:00+00:00,42.825,43.01,42.77,42.99,163.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,50.0,False,False,True,False,True,,42.89,42.89,1,0,,,False,False,False,False,,,False,False,False,False,906.0,29.579791017702142,False,False,False,False,76.7794729464771,False,False,False,False
2024-12-02 19:00:00+00:00,42.99,43.08,42.975,43.08,51.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,50.0,False,False,True,False,True,,43.0275,43.0275,1,0,,,False,False,False,False,,,False,False,False,False,957.0,43.958398908900556,False,False,False,False,76.37979119536892,False,False,False,False
2024-12-02 20:00:00+00:00,43.08,43.155,42.87,42.87,592.0,,,,42.965,-1.0,43.155,42.87,0.0,#000000,,,,89.16018119424817,40.06349942806082,False,False,True,False,False,,43.0125,43.0275,-1,0,,,False,False,False,False,,,False,False,False,False,365.0,48.935788073103645,False,False,False,False,84.3739029597818,False,False,False,False
2024-12-03 15:00:00+00:00,42.755,42.76,42.43,42.43,174.0,,,,42.868459530026115,0.0,0.0,0.0,0.0,#000000,,,,73.14566859902652,25.985741704982743,False,False,True,False,False,,42.595,42.595,-1,0,,,False,False,False,False,,,False,False,False,False,191.0,51.138333994450875,False,False,False,False,85.76345485187821,False,False,False,False
2024-12-03 16:00:00+00:00,42.43,42.43,42.18,42.215,257.0,,,,42.71936950146628,0.0,0.0,0.0,0.0,#000000,,,,59.81026788503492,15.027702125424696,False,False,True,False,False,,42.305,42.305,-1,0,,,False,False,False,False,,,False,False,False,False,-66.0,49.32223579298652,False,False,False,False,88.41828500921343,False,False,False,False
2024-12-03 17:00:00+00:00,42.215,42.53,42.11,42.44,104.0,,,,42.686206743567,0.0,0.0,0.0,0.0,#000000,,42.36,,54.224142693333626,11.413103869710987,False,False,False,False,False,,42.305,42.32,1,0,,,False,False,False,False,,,False,False,False,False,38.0,49.14669725356037,False,False,False,False,88.65986198581477,False,False,False,False
2024-12-03 18:00:00+00:00,42.44,42.545,42.25,42.25,125.0,,,,42.65247337593185,0.0,0.0,0.0,0.0,#000000,,42.35363173216885,,48.527804549180814,7.360883132662913,False,False,False,True,False,,42.305,42.3975,-1,0,,,False,False,False,False,,,False,False,False,False,-87.0,47.03589574575323,False,False,False,False,89.22327497828276,False,False,False,False
2024-12-03 19:00:00+00:00,42.25,42.42,42.25,42.42,10.0,,,,42.6501822503962,0.0,0.0,0.0,0.0,#000000,,42.35403765690376,,46.850864685971686,6.720073163447225,False,False,False,True,False,,42.305,42.3975,1,0,,,False,False,False,False,,,False,False,False,False,-77.0,45.11285860240822,False,False,False,False,87.99500714916209,False,False,False,False
2024-12-03 20:00:00+00:00,42.42,42.69,42.38,42.64,554.0,,,,42.62572136563877,0.0,0.0,0.0,0.0,#000000,,42.504911727616644,,48.16807851458703,6.720073163447225,False,False,False,True,False,,42.535,42.535,1,0,,,False,False,False,False,,,False,False,False,False,477.0,51.8087832752391,False,False,False,False,95.21989075925259,False,False,False,False
2024-12-04 15:00:00+00:00,42.64,42.89,42.59,42.775,39.0,,,,42.628369272237194,0.0,0.0,0.0,0.0,#000000,,42.516478365384614,,50.41105566039042,6.720073163447225,False,False,False,False,False,,42.74,42.74,1,0,,,False,False,False,False,,,False,False,False,False,516.0,59.00554632523539,False,False,False,False,94.34826454593085,False,False,False,False
2024-12-04 16:00:00+00:00,42.775,42.82,42.76,42.81,104.0,,,,42.63730389654586,0.0,0.0,0.0,0.0,#000000,,42.5476103988604,,52.340884137938644,6.720073163447225,False,False,False,False,True,,42.79,42.79,1,0,,,False,False,False,False,,,False,False,False,False,620.0,67.7031347543015,False,False,False,False,94.49790385529626,False,False,False,False
2024-12-04 17:00:00+00:00,42.81,42.81,42.56,42.77,184.0,,,,42.643831855654064,0.0,0.0,0.0,0.0,#000000,,42.57483630952381,,53.20087004304335,6.720073163447225,False,False,True,False,True,,42.685,42.79,-1,0,,,False,False,False,False,,,False,False,False,False,436.0,73.41316367283946,False,False,False,False,95.88553325288856,False,False,False,False
2024-12-04 18:00:00+00:00,42.77,42.77,42.445,42.49,153.0,,,,42.638800813008125,0.0,0.0,0.0,0.0,#000000,,42.57405472636816,,50.70893564087314,6.720073163447225,False,False,False,False,True,,42.685,42.79,-1,0,,,False,False,False,False,,,False,False,False,False,283.0,76.66257198798922,False,False,False,False,96.77102886137091,False,False,False,False
2024-12-04 19:00:00+00:00,42.49,42.58,42.49,42.565,135.0,,,,42.633591800356506,0.0,0.0,0.0,0.0,#000000,,42.57126893939394,,49.79679484280392,6.720073163447225,False,False,False,False,True,,42.685,41.779374999999995,-1,0,,,False,False,False,False,,,False,False,False,False,418.0,81.95462513546227,False,False,False,False,97.36372608832639,False,False,False,False
2024-12-04 20:00:00+00:00,42.565,42.565,42.36,42.435,845.0,,,,42.587096560846554,0.0,0.0,0.0,0.0,#000000,,42.52703654386743,,47.86294008392848,6.720073163447225,False,False,False,False,False,,42.685,41.729375,-1,0,,,False,False,False,False,,,False,False,False,False,-427.0,74.06385575351712,False,False,False,False,108.9549861489725,False,False,False,False
2024-12-05 15:00:00+00:00,42.15,42.345,42.11,42.345,26.0,,,,42.58457349081364,0.0,0.0,0.0,0.0,#000000,,42.52406611086734,,45.65665362422119,4.954077522535414,False,False,False,True,False,,42.685,41.464375000000004,-1,0,,,False,False,False,False,,,False,False,False,False,-453.0,65.89232310617577,False,False,False,False,107.66886233270935,False,False,False,False
2024-12-05 16:00:00+00:00,42.345,42.35,42.04,42.04,5276.0,,,,42.313183531514724,0.0,0.0,0.0,0.0,#000000,,42.258183101698656,,41.78587832365903,0.9120358426970796,False,False,False,True,False,,42.685,41.41875,-1,0,,,False,False,False,False,,,False,False,False,False,-5729.0,-23.950968724927733,False,False,False,False,187.79802725778364,False,False,False,False
2024-12-05 17:00:00+00:00,42.04,42.12,41.96,42.045,64.0,,,,42.311172760934966,0.0,0.0,0.0,0.0,#000000,,42.25636435227721,,39.090778384740844,-1.9309117957818671,False,False,False,True,False,,42.685,41.2534375,-1,0,,,False,False,False,False,,,False,False,False,False,-5665.0,-111.40909324082033,False,False,False,False,185.87867799797303,False,False,False,False
2024-12-05 18:00:00+00:00,42.04,42.04,41.92,41.92,23.0,,,,42.31024062319677,0.0,0.0,0.0,0.0,#000000,,42.25547238942686,,36.334005113386716,-4.810023469759166,False,True,False,True,False,,42.685,41.2234375,-1,0,,,False,False,False,False,,,False,False,False,False,-5688.0,-197.86786698902466,False,False,False,False,183.35342717629902,False,False,False,False
2024-12-05 19:00:00+00:00,41.92,41.93,41.85,41.93,122.0,,,,42.30459106255453,0.0,0.0,0.0,0.0,#000000,,42.24993903486176,,34.52324522697648,-6.800843129036146,False,True,False,True,False,,42.5790625,41.2009375,-1,0,,,False,False,False,False,,,False,False,False,False,-5566.0,-281.0947217643886,False,False,False,False,182.40221125108508,False,False,False,False
2024-12-05 20:00:00+00:00,41.935,41.94,41.825,41.845,551.0,,,,42.27894749054044,0.0,0.0,0.0,0.0,#000000,,42.22476207656846,,32.64342557683293,-8.890050196269286,False,True,False,True,False,,42.54625,41.21875,-1,0,,,False,False,False,False,,,False,False,False,False,-6117.0,-371.5738733649407,False,False,False,False,188.11690565029303,False,False,False,False
2024-12-06 15:00:00+00:00,41.82,42.0,41.82,42.0,3.0,,,,42.27883863255183,0.0,0.0,0.0,0.0,#000000,,42.22465937324678,,33.785320063799546,-8.890050196269286,False,True,False,True,False,,42.528749999999995,41.29125,-1,0,,,False,False,False,False,,,False,False,False,False,-6114.0,-460.6037357933912,False,False,False,False,185.24687610532723,False,False,False,False
2024-12-06 16:00:00+00:00,42.0,42.0,41.735,41.735,15.0,,,,42.27810834402166,0.0,0.0,0.0,0.0,#000000,,42.2239369574783,,32.6644507032058,-9.48651932361436,False,True,False,True,False,,42.480624999999996,41.254375,-1,0,,,False,False,False,False,,,False,False,False,False,-6129.0,-548.4858484167494,False,False,False,False,182.60738965408186,False,False,False,False
2024-12-06 17:00:00+00:00,41.735,41.845,41.65,41.725,32.0,,,,42.27627414429768,0.0,0.0,0.0,0.0,#000000,,42.222085674437146,,31.798815122211018,-10.728646501678774,False,True,False,True,False,,42.3653125,41.1296875,-1,0,,,False,False,False,False,,,False,False,False,False,-6161.0,-635.5015716971099,False,False,False,False,180.27239136487128,False,False,False,False
