date,Close,High,Low,Open,Volume,aVWAP_OB_bull_773,aVWAP_OB_bull_691,aVWAP_OB_bull_630,aVWAP_OB_bull_440,aVWAP_OB_bear_563,aVWAP_OB_bear_265,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,37.2191244845,37.3616051823,36.7600200141,36.8945851175,948829,,,,,,,#000000,,,,,,False,False,False,False,False,,37.0608125982,37.0608125982,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,948829.0,False,False,False,False
2022-01-04 00:00:00+00:00,37.2191244845,37.4961702857,36.9935300465,37.2191244845,1516479,,,,,,,#000000,,,,,,False,False,False,False,False,,37.0608125982,37.2448501661,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,971089.7843137255,False,False,False,False
2022-01-05 00:00:00+00:00,37.1083061641,38.0977554539,37.0924749754,37.3695207766,1849027,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,37.0608125982,37.59511521465,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1849027,-72510.86274509804,False,False,False,False,1005518.6947327952,False,False,False,False
2022-01-06 00:00:00+00:00,37.7257225209,37.7653004925,36.9737410607,37.1874621073,1931641,,,,,,,#000000,,,,15.53947782425991,-81.07895564851981,False,False,False,True,True,,37.3695207766,37.59511521465,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82614,-66427.53479430989,False,False,False,False,1041837.2165079798,False,False,False,False
2022-01-07 00:00:00+00:00,38.6360158675,38.6834302775,37.6149042005,37.7494693039,2533104,,,,,,,#000000,,,,29.76193214966882,-66.81699061814538,False,False,False,False,True,,38.149167239,38.149167239,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2615718,38754.64304076109,False,False,False,False,1100318.2668410002,False,False,False,False
2022-01-10 00:00:00+00:00,38.9684708289,38.9843020175,38.2560673402,38.6676782448,2707011,,,,,,,#000000,,,,41.60302428138668,-54.833338351678826,False,False,True,False,True,,38.620184678849995,38.620184678849995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5322729,245969.32370582927,False,False,False,False,1163325.8250040982,False,False,False,False
2022-01-11 00:00:00+00:00,39.5700559971,39.6967055062,38.7705809709,39.0397111777,3271872,,,,,,,#000000,,,,51.529353535742295,-44.62496163947679,False,False,True,False,True,,39.23364323855,39.23364323855,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8594601,573366.6443448165,False,False,False,False,1246013.9102980553,False,False,False,False
2022-01-12 00:00:00+00:00,40.1320631937,40.1716411653,39.6412963459,39.767945855,3610602,,,,,,,#000000,,,,59.790338317202774,-35.92180480885233,False,False,True,False,True,,39.9064687556,39.9064687556,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12205203,1029517.0896646276,False,False,False,False,1338742.854992249,False,False,False,False
2022-01-13 00:00:00+00:00,40.29037508,40.6703236073,40.1478943823,40.2824594857,2582077,,,,,,,#000000,,,,66.58055161883982,-28.52001711518102,False,False,True,False,True,,39.9064687556,40.4091089948,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14787280,1569037.2037954265,False,False,False,False,1387501.056757259,False,False,False,False
2022-01-14 00:00:00+00:00,39.59380278,39.8629329868,39.1030359323,39.7125366948,2332927,,,,,,,#000000,,,,68.46078097077587,-25.74981369891509,False,False,True,False,True,,39.482984459549996,40.4091089948,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12454353,1995912.333058351,False,False,False,False,1424576.5839432487,False,False,False,False
