date,Close,High,Low,Open,Volume,aVWAP_OB_bull_88,aVWAP_OB_bull_59,aVWAP_OB_bull_44,aVWAP_OB_bull_25,aVWAP_OB_bear_0,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-09-15 00:00:00+00:00,95.3260932343,99.5063104883,93.9358615279,97.1257767445,5965566,,,,,96.25608841683334,-1.0,99.50631,93.93586,34.0,,#000000,,,,,,False,False,False,False,False,,96.7210860081,96.7210860081,1,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,5965566.0,False,False,False,False
2023-09-22 00:00:00+00:00,83.3683097736,101.0869848941,82.6618829931,95.7069786333,10912565,,,,,91.58991416955254,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,91.8744339436,91.8744339436,-1,0,,,False,False,False,False,,,False,False,False,False,-10912565,-808338.1481481481,False,False,False,False,6332010.37037037,False,False,False,False
2023-09-29 00:00:00+00:00,83.6369509437,84.5224718376,80.0252196574,83.0101215469,6212267,,,,,89.2057522933144,0.0,0.0,0.0,0.0,,#000000,,,,0.5223273172547067,-51.04465463450941,False,False,False,True,True,,82.27384574749999,91.8744339436,1,0,,,False,False,False,False,,,False,False,False,False,-4700298,-1096631.4705075445,False,False,False,False,6323140.491083677,False,False,False,False
2023-10-06 00:00:00+00:00,81.5773686399,85.1493012344,80.5426026516,83.9254914597,4401847,,,,,88.11976466438011,0.0,0.0,0.0,0.0,,#000000,,,,0.8440539716264115,-50.71352482406507,False,False,False,True,True,,82.27384574749999,91.8744339436,-1,0,,,False,False,False,False,,,False,False,False,False,-9102145,-1689632.4726921706,False,False,False,False,6180822.454707108,False,False,False,False
2023-10-13 00:00:00+00:00,77.2393112272,83.0837491268,77.2194118813,81.0102372809,4908074,,,,,86.76567361739289,0.0,0.0,0.0,0.0,,#000000,,,,0.9771703914443883,-50.55511177637526,False,False,False,True,True,,80.15158050405,80.15158050405,-1,0,,,False,False,False,False,,,False,False,False,False,-14010219,-2602268.51175201,False,False,False,False,6086544.791395471,False,False,False,False
2023-10-20 00:00:00+00:00,77.577600108,80.5028039597,75.9259543958,77.8362916051,4885884,,,,,85.61732099739699,0.0,0.0,0.0,0.0,78.00211948783334,#000000,,78.00211948783334,,1.5595220206807276,-49.95674824017283,False,False,False,True,True,,78.21437917775,78.21437917775,-1,0,,,False,False,False,False,,,False,False,False,False,-9124335,-3085384.5479185274,False,False,False,False,5997606.954995806,False,False,False,False
2023-10-27 00:00:00+00:00,81.557469294,84.970207121,76.6821295412,76.8114752897,4674489,,,,,85.11073487308639,0.0,0.0,0.0,0.0,79.50211026806419,#000000,,79.50211026806419,,6.640615642208805,-45.07788004305713,False,False,False,True,True,,78.21437917775,80.8261683311,1,0,,,False,False,False,False,,,False,False,False,False,-4449846,-3186455.766591229,False,False,False,False,5899598.217588709,False,False,False,False
2023-11-03 00:00:00+00:00,84.5025724917,85.0199554858,81.0102372809,82.0052045774,2969126,,,,,85.00501339585753,0.0,0.0,0.0,0.0,80.45208172409987,#000000,,80.45208172409987,,13.048603770434415,-39.09824370382553,False,False,False,True,True,,103.9545279652875,80.8261683311,1,0,,,False,False,False,False,,,False,False,False,False,-1480720,-3060104.969065953,False,False,False,False,5682526.201471027,False,False,False,False
2023-11-10 00:00:00+00:00,78.8611079205,87.2287828841,76.6124818304,85.1791502533,11274603,,,,,84.18170664017107,0.0,0.0,0.0,0.0,80.78269986823645,#000000,,80.78269986823645,,16.212647119353022,-36.37692723355072,False,False,False,True,True,,103.9545279652875,80.8261683311,-1,1,,,False,False,False,False,,,False,False,False,False,-12755323,-3778269.2676536604,False,False,False,False,6096754.112473173,False,False,False,False
2023-11-17 00:00:00+00:00,77.9258386618,80.5923510164,75.876206031,78.3835236182,11074194,,,,,83.18582485734612,0.0,0.0,0.0,0.0,79.69442810492863,#000000,,79.69442810492863,,18.43471982450527,-34.55751485365002,True,False,False,True,True,,95.92504579727499,60.54351125012501,-1,1,,,False,False,False,False,,,False,False,False,False,-23829517,-5263546.8774570925,False,False,False,False,6465453.363401086,False,False,False,False
2023-11-24 00:00:00+00:00,78.1049327752,79.1396987635,76.1149981822,77.9556876807,3747744,,,,,82.900928861416,0.0,0.0,0.0,0.0,79.46873793742913,#000000,,79.46873793742913,,20.294451620985466,-33.046491129804366,True,False,False,True,True,,94.7659088968375,60.4887880488625,-1,1,,,False,False,False,False,,,False,False,False,False,-20081773,-6361193.256904716,False,False,False,False,6264141.55870471,False,False,False,False
2023-12-01 00:00:00+00:00,77.8462412781,78.8611079205,75.8811808675,77.876090297,6375127,,,,,82.45851516833449,0.0,0.0,0.0,0.0,79.1462164633322,#000000,,79.1462164633322,,21.667915979885056,-31.952185300357932,True,False,False,True,True,,93.8996654943125,60.8426232936875,-1,1,,,False,False,False,False,,,False,False,False,False,-26456900,-7849764.126763626,False,False,False,False,6272362.702504361,False,False,False,False
2023-12-08 00:00:00+00:00,73.3987374627,77.8362916051,71.9709593922,77.8362916051,6391501,,,,,81.84398582423916,0.0,0.0,0.0,0.0,77.11087833417459,#000000,,77.11087833417459,,21.652662628765427,-31.952185300357932,True,False,False,True,True,,91.43625083911249,58.371000158187506,-1,1,,,False,False,False,False,,,False,False,False,False,-32848401,-9701515.006262617,False,False,False,False,6281187.761578112,False,False,False,False
2023-12-15 00:00:00+00:00,75.607564861,75.7866589743,71.9775261764,73.3987374627,7895006,,,,,81.20793390823754,0.0,0.0,0.0,0.0,76.72084201526918,#000000,,76.72084201526918,,23.19576545395614,-30.71639760673825,True,False,False,True,True,,90.1268241285625,57.637361022137505,-1,1,,,False,False,False,False,,,False,False,False,False,-24953395,-10831283.894687608,False,False,False,False,6400729.853313067,False,False,False,False
2023-12-22 00:00:00+00:00,78.443221656,79.3884405876,75.2493766342,75.9160047229,5349201,,,,,81.01420971088332,0.0,0.0,0.0,0.0,77.00841762460438,#000000,,77.00841762460438,,26.130905124487313,-27.960446709462314,True,False,False,True,True,,90.1268241285625,62.6300571675875,-1,1,,,False,False,False,False,,,False,False,False,False,-19604194,-11481129.08767371,False,False,False,False,6322838.827141728,False,False,False,False
2023-12-29 00:00:00+00:00,81.1694320484,81.4380732184,78.2044295048,78.3636242723,4039013,,,,,80.98449680484696,0.0,0.0,0.0,0.0,78.11505470154644,#000000,,78.11505470154644,,29.84438764367353,-24.494297715481025,True,False,False,True,True,,90.1268241285625,65.42342785252501,-1,1,,,False,False,False,False,,,False,False,False,False,-15565181,-11783651.451549731,False,False,False,False,6153666.543649749,False,False,False,False
2024-01-05 00:00:00+00:00,78.2342785237,81.0898346647,77.6870465106,80.6122503623,3596989,,,,,80.91642940066272,0.0,0.0,0.0,0.0,78.08734970964554,#000000,,78.08734970964554,,31.7371945105654,-22.81178894197295,True,False,False,True,True,,90.1268241285625,67.6658353970375,-1,1,,,False,False,False,False,,,False,False,False,False,-19162170,-12330208.381064566,False,False,False,False,5964283.021897916,False,False,False,False
2024-01-12 00:00:00+00:00,76.731877906,81.3734003442,76.5527837926,78.6521647882,4982669,,,,,80.79387659495134,0.0,0.0,0.0,0.0,78.01469699138659,#000000,,78.01469699138659,,32.74703865457363,-21.93921285351616,True,False,False,True,True,,90.1268241285625,67.2013100404625,-1,1,,,False,False,False,False,,,False,False,False,False,-24144839,-13205366.204689413,False,False,False,False,5891570.8721277,False,False,False,False
