date,Close,High,Low,Open,Volume,aVWAP_OB_bull_817,aVWAP_OB_bull_456,aVWAP_OB_bear_394,aVWAP_OB_bear_147,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,6.9503494335,6.9631258112,6.8381728379,6.8417502236,420949,,,,,#000000,,,,,,False,False,False,False,False,,6.900649324550001,6.900649324550001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,420949.0,False,False,False,False
2022-01-04 00:00:00+00:00,7.0014549441,7.039784077,6.9056321118,6.969514,365026,,,,,#000000,,,,100.0,,False,False,True,False,False,,6.9727080944,6.9727080944,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,365026,14314.745098039215,False,False,False,False,418755.9411764706,False,False,False,False
2022-01-05 00:00:00+00:00,6.828973846,6.969514,6.8034210907,6.969514,418389,,,,,#000000,,,,85.80323786118946,-6.7870485552421655,False,False,True,False,True,,6.8864675453499995,6.9727080944,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-53363,11660.715878508267,False,False,False,False,418741.55132641294,False,False,False,False
2022-01-06 00:00:00+00:00,6.7906447131,6.8609147901,6.650168441,6.7970329019,447606,,,,,#000000,,,,73.57080759028318,-6.7870485552421655,False,False,True,False,True,,6.755541615549999,6.9727080944,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-500969,-8442.41023437441,False,False,False,False,419873.49049008306,False,False,False,False
2022-01-07 00:00:00+00:00,6.8161974684,6.8545266013,6.7267628249,6.8161974684,261353,,,,,#000000,,,,65.01766217734792,-6.7870485552421655,False,False,False,True,True,,6.755541615549999,6.9727080944,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-239616,-17508.041205575413,False,False,False,False,413657.00066694256,False,False,False,False
2022-01-10 00:00:00+00:00,6.8161974684,6.8161974684,6.5542817269,6.7075982585,458456,,,,,#000000,,,,58.01963411221906,-6.7870485552421655,False,False,False,True,True,,6.68523959765,6.9727080944,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-239616,-26218.15723672932,False,False,False,False,415413.82417019975,False,False,False,False
2022-01-11 00:00:00+00:00,6.8864675454,6.9631258112,6.7459273914,6.8161974684,236859,,,,,#000000,,,,55.38454213635304,-6.7870485552421655,False,False,False,True,True,,6.68523959765,6.9727080944,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2757,-25298.1118548968,False,False,False,False,408411.67420274095,False,False,False,False
2022-01-12 00:00:00+00:00,6.9886785664,6.9950667553,6.8928557342,6.9631258112,246925,,,,,#000000,,,,55.91986633054192,-6.7870485552421655,False,False,False,False,True,,6.94396124475,6.9727080944,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,244168,-14730.813350783199,False,False,False,False,402078.86344969226,False,False,False,False
2022-01-13 00:00:00+00:00,7.0333958882,7.0589486434,6.969514,7.0142313217,362567,,,,,#000000,,,,57.17593209812567,-6.7870485552421655,False,False,True,False,True,,7.0142313217000005,7.0142313217000005,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,606735,9640.39501591418,False,False,False,False,400529.3786085278,False,False,False,False
2022-01-14 00:00:00+00:00,6.9822903776,7.0206195105,6.899243923,7.0206195105,256211,,,,,#000000,,,,56.887160904726656,-6.7870485552421655,False,False,True,False,True,,6.959931716750001,7.0142313217000005,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,350524,23008.379525094017,False,False,False,False,394869.83434936986,False,False,False,False
2022-01-18 00:00:00+00:00,6.9184084895,7.0206195105,6.8864675454,7.0206195105,230928,,,,,#000000,,,,55.31691457804294,-6.7870485552421655,False,False,True,False,True,,6.95354352795,7.0142313217000005,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,119596,26796.129347639348,False,False,False,False,388440.74280625733,False,False,False,False
2022-01-19 00:00:00+00:00,6.8417502236,6.9567376224,6.828973846,6.9567376224,171407,,,,,#000000,,,,52.775565281400056,-6.7870485552421655,False,False,False,False,True,,6.8928557342,6.8928557342,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51811,23713.496824202513,False,False,False,False,379929.6156373845,False,False,False,False
2022-01-20 00:00:00+00:00,6.6017459698,6.9112028121,6.5952989522,6.8660736893,251253,,,,,#000000,,,,48.28143680272514,-6.7870485552421655,False,False,False,True,True,,6.753250882150001,6.753250882150001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-303064,10898.693027174966,False,False,False,False,374883.4738476831,False,False,False,False
2022-01-21 00:00:00+00:00,6.2536070221,6.5759578996,6.240712987,6.5308287767,539675,,,,,#000000,,,,42.922348003699256,25.45464517486907,False,False,False,True,True,,6.4083354433,6.4083354433,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-842739,-22577.294934675032,False,False,False,False,381345.88663797005,False,False,False,False
2022-01-24 00:00:00+00:00,6.2600540397,6.298736145,5.7249515832,6.1117726361,1042378,,,,,#000000,,6.0945805893,,38.63217764679433,19.936031354852148,False,False,False,True,False,,6.0118438641,6.4083354433,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,199639,-13862.930427432875,False,False,False,False,407268.7146129516,False,False,False,False
2022-01-25 00:00:00+00:00,6.1504547414,6.3309712327,6.0279614079,6.2020308818,321719,,,,,#000000,,6.112319914612554,,34.75985617250982,14.871801782594872,False,False,False,True,False,,6.0118438641,6.4083354433,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-122080,-18106.737077337468,False,False,False,False,403913.8238438163,False,False,False,False
2022-01-26 00:00:00+00:00,6.1182196536,6.369653338,5.9939856255,6.2342659695,404467,,,,,#000000,,6.123365940761791,,31.49386771916322,10.43722796738988,False,False,False,True,False,,6.0118438641,6.4083354433,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-526547,-38045.57091744188,False,False,False,False,403935.5170264118,False,False,False,False
2022-01-27 00:00:00+00:00,6.098878601,6.3632063205,6.0537494781,6.1826898291,258678,,,,,#000000,,6.129564649211759,,28.762876762095097,6.552178993446233,False,False,False,True,False,,6.0118438641,6.4083354433,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-785225,-67346.72499911083,False,False,False,False,398239.14380968973,False,False,False,False
2022-01-28 00:00:00+00:00,6.2213719344,6.2503835134,5.9763852676,6.0601964957,164835,,,,,#000000,,6.13105469844581,,28.26073218823828,4.8524187408224435,False,False,False,True,False,,6.0118438641,6.4083354433,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-620390,-89034.69656777315,False,False,False,False,389086.04013087833,False,False,False,False
2022-01-31 00:00:00+00:00,6.3954414082,6.4147824609,6.1858488677,6.2020308818,285457,,,,,#000000,,6.154210047281384,,29.81560480095592,4.8524187408224435,False,False,False,True,False,,6.0118438641,6.4083354433,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-334933,-98677.76729060558,False,False,False,False,385022.15620417724,False,False,False,False
2022-02-01 00:00:00+00:00,6.4405705311,6.4405705311,6.3180771976,6.427676496,249598,,,,,#000000,,6.176681874957925,,31.529461733330564,4.8524187408224435,False,False,False,True,True,,7.070552757664999,6.4083354433,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-85335,-98154.52151450342,False,False,False,False,379711.40498048405,False,False,False,False
2022-02-02 00:00:00+00:00,6.4599115837,6.4792526363,6.3503122854,6.4663586012,199464,,,,,#000000,,6.193935038833099,,33.12055344292416,4.8524187408224435,False,True,False,True,True,,7.1052296120200005,6.4083354433,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,114129,-89829.6775335425,False,False,False,False,372642.87929497485,False,False,False,False
2022-02-03 00:00:00+00:00,6.2922891274,6.4470175486,6.2793950923,6.3761003556,217090,,,,,#000000,,6.203991799605794,,33.43192070279128,4.8524187408224435,False,True,False,True,True,,7.05102586732,6.4083354433,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-102961,-90344.63135575653,False,False,False,False,366542.7663814464,False,False,False,False
2022-02-04 00:00:00+00:00,6.3438652678,6.3930560117,6.2665010572,6.3180771976,274310,,,,,#000000,,6.214463609162289,,34.18520197432675,4.8524187408224435,False,True,False,True,True,,7.00496937213,5.65458769677,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,171349,-80082.13600847196,False,False,False,False,362925.7951508014,False,False,False,False
2022-02-07 00:00:00+00:00,6.240712987,6.3830631345,6.1633487765,6.3761003556,505283,,,,,#000000,,6.220634160407059,,34.24419296429868,3.95662588972818,False,True,False,True,True,,6.96218938042,5.58422253058,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-333934,-90037.11106696326,False,False,False,False,368508.4306350837,False,False,False,False
