date,Open,High,Low,Close,Volume,aVWAP_OB_bull_845,aVWAP_OB_bull_781,aVWAP_OB_bull_344,aVWAP_OB_bull_182,aVWAP_OB_bear_825,aVWAP_OB_bear_727,aVWAP_OB_bear_468,aVWAP_OB_bear_371,aVWAP_OB_bear_0,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,34.46,34.52,34.46,34.49,100.0,,,,,,,,,34.49,-1.0,34.52,34.46,0.0,#000000,,,,,,False,False,False,False,False,,34.49,34.49,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,100.0,False,False,False,False
2024-12-02 16:00:00+00:00,34.49,34.495,34.38,34.38,0.0,,,,,,,,,34.49,0.0,0.0,0.0,0.0,#000000,,,,0.0,,False,False,False,True,False,,34.4375,34.49,-1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,98.44961240310077,False,False,False,False
2024-12-02 17:00:00+00:00,34.38,34.4,34.37,34.37,100.0,,,,,,,,,34.435,0.0,0.0,0.0,0.0,#000000,,,,0.0,-50.0,False,False,False,True,True,,34.385,34.385,-1,0,,,False,False,False,False,,,False,False,False,False,-100.0,-1.550387596899225,False,False,False,False,98.47364942010697,False,False,False,False
2024-12-02 18:00:00+00:00,34.37,34.37,34.355,34.355,0.0,,,,,,,,,34.435,0.0,0.0,0.0,0.0,#000000,,,,0.0,-50.0,False,False,False,True,True,,34.3625,34.3625,-1,0,,,False,False,False,False,,,False,False,False,False,-100.0,-3.07673817679226,False,False,False,False,96.9469261732836,False,False,False,False
2024-12-02 19:00:00+00:00,34.355,34.355,34.25,34.3,100.0,,,,,,,,,34.39055555555555,0.0,0.0,0.0,0.0,#000000,,,,0.0,-50.0,False,False,False,True,True,,34.302499999999995,34.302499999999995,-1,0,,,False,False,False,False,,,False,False,False,False,-200.0,-6.129812003508659,False,False,False,False,96.99426065121719,False,False,False,False
2024-12-02 20:00:00+00:00,34.3,34.33,34.275,34.295,164.0,,,,,,,,,34.35854885057471,0.0,0.0,0.0,0.0,#000000,,,,0.0,-50.0,False,False,False,True,True,,34.302499999999995,34.302499999999995,-1,0,,,False,False,False,False,,,False,False,False,False,-364.0,-11.6781870112062,False,False,False,False,98.03310932329134,False,False,False,False
2024-12-03 15:00:00+00:00,34.23,34.285,34.23,34.25,600.0,,,,,,,,,34.300156641604005,0.0,0.0,0.0,0.0,#000000,,,,0.0,-50.0,False,False,False,True,True,,34.25749999999999,34.25749999999999,-1,0,,,False,False,False,False,,,False,False,False,False,-964.0,-26.442866282350288,False,False,False,False,105.81554173688373,False,False,False,False
2024-12-03 16:00:00+00:00,34.25,34.25,34.18,34.18,1.0,,,,,,,,,34.300065727699526,0.0,0.0,0.0,0.0,#000000,,,,0.0,-50.0,False,False,False,True,True,,34.215,34.215,-1,0,,,False,False,False,False,,,False,False,False,False,-965.0,-40.9941396733216,False,False,False,False,104.19049457817235,False,False,False,False
2024-12-03 17:00:00+00:00,34.18,34.18,34.18,34.18,0.0,,,,,,,,,34.300065727699526,0.0,0.0,0.0,0.0,#000000,,,,0.0,-50.0,False,False,False,True,True,,34.18,34.18,-1,0,,,False,False,False,False,,,False,False,False,False,-965.0,-55.319811926448395,False,False,False,False,102.5751380730844,False,False,False,False
2024-12-03 18:00:00+00:00,34.18,34.245,34.18,34.205,0.0,,,,,,,,,34.300065727699526,0.0,0.0,0.0,0.0,#000000,,,,3.2594852746206784,-47.01213849826438,False,False,False,True,True,,34.18,34.2125,1,0,,,False,False,False,False,,,False,False,False,False,-965.0,-69.42338073379028,False,False,False,False,100.98482585489704,False,False,False,False
