date,Open,High,Low,Close,Volume,aVWAP_OB_bull_812,aVWAP_OB_bear_881,aVWAP_OB_bear_825,aVWAP_OB_bear_346,aVWAP_OB_bear_247,aVWAP_OB_bear_85,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,80.71,81.89,80.71,81.45,14231.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,81.3,81.3,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,14231.0,False,False,False,False
2024-12-02 16:00:00+00:00,81.465,81.64,81.06,81.42,6284.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,0.0,,False,False,False,True,False,,81.35,81.35,1,0,,,False,False,False,False,,,False,False,False,False,-6284.0,-97.42635658914729,False,False,False,False,14107.790697674418,False,False,False,False
2024-12-02 17:00:00+00:00,81.405,81.85,81.38,81.625,5121.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,25.216662007268525,-100.43332401453705,False,False,False,True,True,,81.615,81.615,1,0,,,False,False,False,False,,,False,False,False,False,-1163.0,-113.94687819241634,False,False,False,False,13968.46060933838,False,False,False,False
2024-12-02 18:00:00+00:00,81.625,81.885,81.515,81.68,5513.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,43.92180894590638,-81.18555082017997,False,False,False,False,True,,81.615,81.7,-1,0,,,False,False,False,False,,,False,False,False,False,4350.0,-44.73839946075097,False,False,False,False,13837.368196790498,False,False,False,False
2024-12-02 19:00:00+00:00,81.67,81.85,81.44,81.44,5720.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,44.38038363888245,-78.30205134720006,False,False,False,False,True,,81.615,81.7,-1,0,,,False,False,False,False,,,False,False,False,False,-1370.0,-65.28509094197963,False,False,False,False,13711.517527072814,False,False,False,False
2024-12-02 20:00:00+00:00,81.43,81.55,81.235,81.395,14389.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,43.496409899628375,-75.55675749566478,False,False,False,True,True,,81.3925,81.7,1,0,,,False,False,False,False,,,False,False,False,False,-15759.0,-308.5985003847396,False,False,False,False,13722.021131304244,False,False,False,False
2024-12-03 15:00:00+00:00,80.95,81.07,80.435,80.63,4414.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,35.371340589707025,-75.55675749566478,False,False,False,True,True,,80.7525,81.7,-1,0,,,False,False,False,False,,,False,False,False,False,-20173.0,-616.5737174330382,False,False,False,False,13577.710726167743,False,False,False,False
2024-12-03 16:00:00+00:00,80.63,80.82,80.35,80.52,5048.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,29.174880649743667,-75.55675749566478,False,False,False,True,True,,80.585,80.585,-1,0,,,False,False,False,False,,,False,False,False,False,-25221.0,-998.0376908061693,False,False,False,False,13445.467149017855,False,False,False,False
2024-12-03 17:00:00+00:00,80.535,80.59,80.22,80.5,6229.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,80.43666666666667,,24.678724045699067,-75.55675749566478,False,False,False,True,True,,80.405,80.585,1,0,,,False,False,False,False,,,False,False,False,False,-31450.0,-1470.1611374603372,False,False,False,False,13333.583937405176,False,False,False,False
2024-12-03 18:00:00+00:00,80.51,80.63,80.29,80.33,4031.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,80.4288089668616,,20.915827164199317,-75.55675749566478,False,False,False,True,True,,80.405,80.585,-1,0,,,False,False,False,False,,,False,False,False,False,-35481.0,-1997.4609647865334,False,False,False,False,13189.357829848506,False,False,False,False
2024-12-03 19:00:00+00:00,80.31,80.96,80.27,80.675,8473.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,80.52206987668819,,24.365534229886002,-74.85260843727872,False,False,False,True,True,,80.405,80.615,1,0,,,False,False,False,False,,,False,False,False,False,-27008.0,-2385.2212599061218,False,False,False,False,13116.23600302915,False,False,False,False
2024-12-03 20:00:00+00:00,80.63,80.75,80.34,80.49,23000.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,80.52460327159162,,25.649025022536048,-69.5097643176171,False,False,False,True,True,,80.405,80.615,-1,0,,,False,False,False,False,,,False,False,False,False,-50008.0,-3123.5589147912983,False,False,False,False,13269.472654144976,False,False,False,False
2024-12-04 15:00:00+00:00,81.625,81.945,81.03,81.705,7828.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,81.12407042163528,,36.22139283983208,-55.74502097077789,False,False,False,True,True,,81.4875,81.4875,1,0,,,False,False,False,False,,,False,False,False,False,-42180.0,-3729.0851331666267,False,False,False,False,13185.108737026449,False,False,False,False
2024-12-04 16:00:00+00:00,81.71,81.71,81.415,81.49,7026.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,81.17172734998914,,42.25800300208067,-46.82880048735031,False,False,False,True,True,,81.4875,81.5625,-1,0,,,False,False,False,False,,,False,False,False,False,-49206.0,-4434.153580714431,False,False,False,False,13089.618679088053,False,False,False,False
2024-12-04 17:00:00+00:00,81.51,81.765,81.37,81.4,7566.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,81.20763832188521,,45.95522697866781,-40.35420457773138,False,False,False,False,True,,81.4875,81.5675,-1,0,,,False,False,False,False,,,False,False,False,False,-56772.0,-5245.593060083199,False,False,False,False,13003.981180187462,False,False,False,False
2024-12-04 18:00:00+00:00,81.37,81.43,80.72,80.835,10029.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,81.13177939839962,,45.351376997859894,-38.07104956021235,False,False,False,False,True,,81.4875,79.30875,-1,0,,,False,False,False,False,,,False,False,False,False,-66801.0,-6199.940454500513,False,False,False,False,12957.85744095975,False,False,False,False
2024-12-04 19:00:00+00:00,80.79,80.85,80.56,80.56,5108.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,81.07566082677549,,43.67716153769545,-36.95151765549478,False,False,False,True,True,,81.4875,79.105625,-1,0,,,False,False,False,False,,,False,False,False,False,-71909.0,-7218.685563733063,False,False,False,False,12836.154224820839,False,False,False,False
2024-12-04 20:00:00+00:00,80.61,81.02,80.61,80.68,22085.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,80.97077294531064,,43.26724560364245,-34.60469426973995,False,False,False,True,True,,81.4875,79.23812500000001,-1,0,,,False,False,False,False,,,False,False,False,False,-49824.0,-7879.23307437286,False,False,False,False,12979.547182575556,False,False,False,False
2024-12-05 15:00:00+00:00,79.005,79.035,78.1,78.72,13499.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,80.61159224035512,,37.5483210925334,-34.60469426973995,False,False,False,True,True,,80.53999999999999,76.595,-1,0,,,False,False,False,False,,,False,False,False,False,-63323.0,-8738.826360041498,False,False,False,False,12987.600714628647,False,False,False,False
2024-12-05 16:00:00+00:00,78.79,78.79,78.01,78.09,11561.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,80.3473384541903,,32.552221373364375,-34.60469426973995,False,False,False,True,False,,80.449375,76.35062500000001,-1,0,,,False,False,False,False,,,False,False,False,False,-74884.0,-9764.33292810287,False,False,False,False,12965.482874091767,False,False,False,False
