date,Open,High,Low,Close,Volume,aVWAP_OB_bull_782,aVWAP_OB_bull_564,aVWAP_OB_bear_813,aVWAP_OB_bear_680,aVWAP_OB_bear_338,aVWAP_OB_bear_267,aVWAP_OB_bear_124,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,5.83,5.985,5.815,5.925,6379.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,5.9,5.9,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6379.0,False,False,False,False
2024-12-02 16:00:00+00:00,5.93,6.045,5.89,6.005,11036.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,,False,False,True,False,False,,5.967499999999999,5.967499999999999,1,0,,,False,False,False,False,,,False,False,False,False,11036.0,171.10077519379846,False,False,False,False,6451.201550387597,False,False,False,False
2024-12-02 17:00:00+00:00,6.005,6.04,5.91,5.935,8389.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,85.98726114649679,-6.050955414012833,False,False,True,False,True,,5.967499999999999,5.975,-1,0,,,False,False,False,False,,,False,False,False,False,2647.0,209.48680968691784,False,False,False,False,6481.244937203293,False,False,False,False
2024-12-02 18:00:00+00:00,5.935,5.985,5.91,5.965,4577.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,78.60962818571365,-6.050955414012833,False,False,True,False,True,,5.9475,5.975,1,0,,,False,False,False,False,,,False,False,False,False,7224.0,318.238952172392,False,False,False,False,6451.721759882312,False,False,False,False
2024-12-02 19:00:00+00:00,5.965,5.985,5.92,5.97,5717.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,73.71868743279512,-6.050955414012833,False,False,True,False,True,,5.9475,5.975,-1,0,,,False,False,False,False,,,False,False,False,False,12941.0,513.9406738441378,False,False,False,False,6440.330724845377,False,False,False,False
2024-12-02 20:00:00+00:00,5.965,6.125,5.955,6.075,19971.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,75.00741846319855,-6.050955414012833,False,False,True,False,True,,6.04,6.04,1,0,,,False,False,False,False,,,False,False,False,False,32912.0,1016.2361672729108,False,False,False,False,6650.108543064828,False,False,False,False
2024-12-03 15:00:00+00:00,5.925,5.975,5.865,5.96,25778.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,68.24621312316779,-6.050955414012833,False,False,True,False,True,,5.92,6.04,-1,0,,,False,False,False,False,,,False,False,False,False,7134.0,1111.0852189430982,False,False,False,False,6946.664999761498,False,False,False,False
2024-12-03 16:00:00+00:00,5.965,6.005,5.92,5.955,5198.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,63.179557588984416,-6.050955414012833,False,False,True,False,True,,5.92,6.04,-1,0,,,False,False,False,False,,,False,False,False,False,1936.0,1123.8745953935927,False,False,False,False,6919.5539144938775,False,False,False,False
2024-12-03 17:00:00+00:00,5.955,5.97,5.835,5.885,13216.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,56.682972349855945,-6.050955414012833,False,False,True,False,False,,5.9025,6.04,-1,0,,,False,False,False,False,,,False,False,False,False,-11280.0,931.5664621316764,False,False,False,False,7017.17323364901,False,False,False,False
2024-12-03 18:00:00+00:00,5.885,5.91,5.775,5.83,27910.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,5.838333333333333,,50.34408825662911,-6.050955414012833,False,False,False,True,False,,5.8425,5.8425,-1,0,,,False,False,False,False,,,False,False,False,False,-39190.0,309.52667202110774,False,False,False,False,7341.093028476157,False,False,False,False
