date,Close,High,Low,Open,Volume,aVWAP_OB_bull_95,aVWAP_OB_bull_70,aVWAP_OB_bear_152,aVWAP_OB_bear_90,aVWAP_OB_bear_58,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,91.4181079787,92.9890399894,90.8474204735,91.5701336572,5765344,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,91.91823023145,91.91823023145,1,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,5765344.0,False,False,False,False
2022-01-07 00:00:00+00:00,96.9501535003,97.9552121524,91.9079684982,91.9079684982,9923803,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,91.91823023145,94.9315903253,1,0,,,False,False,False,False,,,False,False,False,False,9923803,735096.5185185184,False,False,False,False,6073378.0,False,False,False,False
2022-01-14 00:00:00+00:00,99.154525838,99.6274946154,95.4383425868,97.7525112477,8096553,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,97.5329186011,97.5329186011,1,0,,,False,False,False,False,,,False,False,False,False,18020356,2015486.1097393688,False,False,False,False,6223242.814814815,False,False,False,False
2022-01-21 00:00:00+00:00,92.9130271502,99.154525838,92.4923383144,98.9687166754,6815239,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,89.42669509106881,39.92231875867496,False,False,True,False,False,,95.82343207619999,97.5329186011,-1,0,,,False,False,False,False,,,False,False,False,False,11205117,2696199.509017934,False,False,False,False,6267094.384087792,False,False,False,False
2022-01-28 00:00:00+00:00,93.0650528287,97.0430580816,88.5169512815,90.7931135228,11430482,,,,,,0.0,0.0,0.0,0.0,92.8750207306,#000000,,92.8750207306,,81.33269137876735,32.579439221092244,False,False,True,False,False,,92.78000468155,97.5329186011,1,0,,,False,False,False,False,,,False,False,False,False,22635599,4173192.0639054943,False,False,False,False,6649567.540822029,False,False,False,False
2022-02-04 00:00:00+00:00,99.9484377143,101.0583096258,91.0042602985,91.9079684982,11270491,,,,,,0.0,0.0,0.0,0.0,95.09028815085037,#000000,,95.09028815085037,,78.93317781852404,30.848001870218056,False,False,True,False,False,,96.03128496215001,97.5329186011,1,0,,,False,False,False,False,,,False,False,False,False,33906090,6375628.948060643,False,False,False,False,6991858.167427804,False,False,False,False
2022-02-11 00:00:00+00:00,101.2322101102,104.9146098773,99.9484377143,100.3453936525,12975841,,,,,,0.0,0.0,0.0,0.0,99.82334353868123,#000000,,99.82334353868123,,77.52111300166007,29.983704313635087,False,False,True,False,False,,96.03128496215001,102.43152379579999,-1,0,,,False,False,False,False,,,False,False,False,False,46881931,9376095.766722817,False,False,False,False,7435116.155025745,False,False,False,False
2022-02-18 00:00:00+00:00,97.3404140071,101.6241772956,96.7260097107,100.9500392482,10879528,,,,,,0.0,0.0,0.0,0.0,99.14331885586614,#000000,,99.14331885586614,,73.4570015352131,26.49100439158086,False,False,True,False,False,,96.03128496215001,102.43152379579999,-1,1,,,False,False,False,False,,,False,False,False,False,36002403,11348414.821039645,False,False,False,False,7690257.7731719855,False,False,False,False
2022-02-25 00:00:00+00:00,96.2566730955,97.5110818672,89.7286274467,97.161212754,9183841,,,,,,0.0,0.0,0.0,0.0,98.04122077303,#000000,,98.04122077303,,69.61142070426499,23.21576583112838,False,False,True,False,False,,96.03128496215001,102.43152379579999,-1,1,,,False,False,False,False,,,False,False,False,False,26818562,12494351.649110781,False,False,False,False,7800893.567751839,False,False,False,False
2022-03-04 00:00:00+00:00,90.8209017513,95.386181675,89.3616915475,92.8689160725,11543326,,,,,,0.0,0.0,0.0,0.0,96.6770024654654,#000000,,96.6770024654654,,63.89457322048538,18.14724598139192,False,True,False,False,False,,96.03128496215001,102.43152379579999,-1,1,,,False,False,False,False,,,False,False,False,False,15275236,12700343.082509981,False,False,False,False,8078110.784955407,False,False,False,False
2022-03-11 00:00:00+00:00,90.4966328171,92.9969169676,86.9467413271,89.6774270887,10404434,,,,,,0.0,0.0,0.0,0.0,93.79092299258225,#000000,,93.79092299258225,,59.31384627131916,14.21116844089299,False,True,False,True,False,,96.03128496215001,69.0339685193875,-1,1,,,False,False,False,False,,,False,False,False,False,4870802,12120377.07639813,False,False,False,False,8250431.023106857,False,False,False,False
2022-03-18 00:00:00+00:00,98.3302875957,98.5948227788,91.998509986,92.6641146404,14570181,,,,,,0.0,0.0,0.0,0.0,95.0726143906038,#000000,,95.0726143906038,,59.062960620721,14.21116844089299,False,True,False,False,False,,96.03128496215001,73.82030484014999,1,1,,,False,False,False,False,,,False,False,False,False,19440983,12662644.181850122,False,False,False,False,8718560.651024867,False,False,False,False
2022-03-25 00:00:00+00:00,103.1345878574,103.1772548225,97.7414834783,99.3884283283,9258960,,,,,,0.0,0.0,0.0,0.0,96.14831855127795,#000000,,96.14831855127795,,60.23600172218322,14.21116844089299,False,True,True,False,True,,120.7768548966875,80.14188340411249,1,1,,,False,False,False,False,,,False,False,False,False,28699943,13850592.242453817,False,False,False,False,8758590.232430432,False,False,False,False
2022-04-01 00:00:00+00:00,101.0353731782,104.3548630571,100.3271015588,102.7847187442,7643076,,,,,,0.0,0.0,0.0,0.0,96.81368469388565,#000000,,96.81368469388565,,60.226346456542096,14.21116844089299,False,True,True,False,True,,120.39861011836251,84.28335449753749,1,0,,,False,False,False,False,,,False,False,False,False,21056867,14384390.372642422,False,False,False,False,8675959.548546696,False,False,False,False
2022-04-08 00:00:00+00:00,99.5932297604,100.694037458,95.9025372858,100.694037458,8131988,,,,,,0.0,0.0,0.0,0.0,97.01283683776603,#000000,,97.01283683776603,,59.61270593250051,14.21116844089299,False,True,True,False,True,,116.41841408083751,84.28335449753749,1,0,,,False,False,False,False,,,False,False,False,False,12924879,14276278.419113353,False,False,False,False,8635665.359765459,False,False,False,False
2022-04-15 00:00:00+00:00,100.0454995896,101.0865735362,97.7058138956,99.5932297604,5167207,,,,,,0.0,0.0,0.0,0.0,97.17176803152933,#000000,,97.17176803152933,,59.27719204416478,14.21116844089299,False,True,True,False,True,,116.94729244572503,84.28335449753749,1,0,,,False,False,False,False,,,False,False,False,False,18092086,14558930.832512364,False,False,False,False,8378742.51830135,False,False,False,False
2022-04-22 00:00:00+00:00,98.842291176,104.5681978823,98.6886901019,99.4054951143,6446658,,,,,,0.0,0.0,0.0,0.0,98.23990772295302,#000000,,98.23990772295302,,58.48689346860862,14.181317645570346,False,True,True,False,True,,118.46593773188751,84.79095025231247,1,0,,,False,False,False,False,,,False,False,False,False,11645428,14343115.80788182,False,False,False,False,8235625.146575324,False,False,False,False
2022-04-29 00:00:00+00:00,92.5958474964,97.5937704454,92.3825126712,97.3574807931,9052452,,,,,,0.0,0.0,0.0,0.0,97.06404803583025,#000000,,97.06404803583025,,55.57288968688284,11.251478703710575,False,True,False,False,False,,111.66243415688751,84.79095025231247,1,0,,,False,False,False,False,,,False,False,False,False,2592976,13472735.081372054,False,False,False,False,8296130.839421596,False,False,False,False
2022-05-06 00:00:00+00:00,91.0342365765,95.403333795,89.8992953068,93.0651841116,12488711,,,,,,0.0,0.0,0.0,0.0,96.11232048820011,#000000,,96.11232048820011,,52.8286812505883,8.53505329000182,False,True,False,True,False,,109.120805717375,84.79095025231247,1,0,,,False,False,False,False,,,False,False,False,False,-9895735,11741737.297566717,False,False,False,False,8606692.332797775,False,False,False,False
2022-05-13 00:00:00+00:00,86.3494038168,91.3073051526,83.285915728,89.7115606607,12626452,,,,,,0.0,0.0,0.0,0.0,94.79079635273747,#000000,,94.79079635273747,,49.4247522445136,5.222792769638268,False,True,False,True,False,,103.7373014053625,84.79095025231247,1,0,,,False,False,False,False,,,False,False,False,False,-22522187,9203668.831080295,False,False,False,False,8904452.30814609,False,False,False,False
2022-05-20 00:00:00+00:00,84.2245889585,89.1312899364,82.3984428555,86.801673646,11873690,,,,,,0.0,0.0,0.0,0.0,92.03394684984417,#000000,,91.28981454572241,,46.2741712728158,2.1994845821563374,False,True,False,True,False,,102.691960762275,84.79095025231247,-1,0,,,False,False,False,False,,,False,False,False,False,-34395877,5974072.843592865,False,False,False,False,9124395.84087601,False,False,False,False
2022-05-27 00:00:00+00:00,91.7575552439,91.8179959032,84.8671473926,86.2142833453,9089775,,,,,,0.0,0.0,0.0,0.0,92.17376985502997,#000000,,91.53287112312324,,46.50725690316801,2.1994845821563374,False,True,False,True,False,,102.691960762275,70.078360239175,-1,0,,,False,False,False,False,,,False,False,False,False,-25306102,3657022.8551785797,False,False,False,False,9121831.334144453,False,False,False,False
2022-06-03 00:00:00+00:00,89.763013486,92.4569400161,89.5471539884,90.8077734544,9403886,,,,,,0.0,0.0,0.0,0.0,92.25828734714437,#000000,,91.68893441600738,,46.16013407063612,2.0367614065824142,False,True,False,True,True,,102.691960762275,73.5714792927875,-1,0,,,False,False,False,False,,,False,False,False,False,-34709988,815022.0510912775,False,False,False,False,9142724.272355974,False,False,False,False
2022-06-10 00:00:00+00:00,84.9536638792,92.2151773788,84.7291700017,90.7300640353,7480512,,,,,,0.0,0.0,0.0,0.0,91.97756003908334,#000000,,91.40537956493112,,44.742570129716626,0.5444620467628454,False,True,False,True,True,,102.691960762275,69.5021380796,-1,0,,,False,False,False,False,,,False,False,False,False,-42190500,-2370572.1749154837,False,False,False,False,9019597.437366642,False,False,False,False
2022-06-17 00:00:00+00:00,78.9527698457,83.7330215921,77.9252786371,83.261325418,11974016,,,,,,0.0,0.0,0.0,0.0,89.02479971997143,#000000,,86.8477125763257,,42.46292419830499,-1.7761993479130922,False,True,False,True,True,,100.2300147733875,61.4282854558125,-1,1,,,False,False,False,False,,,False,False,False,False,-54164516,-6207160.606403226,False,False,False,False,9238443.256820964,False,False,False,False
2022-06-24 00:00:00+00:00,84.1074946486,84.3923428416,78.6832908489,80.731452106,7359532,,,,,,0.0,0.0,0.0,0.0,88.79445088529997,#000000,,86.69615878694964,,42.27925435604689,-2.072675824967419,False,True,False,True,True,,100.2300147733875,62.41847462850001,-1,1,,,False,False,False,False,-0.31871955091634846,-0.31871955091634846,False,False,False,False,-46804984,-9214406.783706691,False,False,False,False,9099264.645204596,False,False,False,False
2022-07-01 00:00:00+00:00,84.1161290285,86.1538426859,81.0163866428,84.4096979453,7617573,,,,,,0.0,0.0,0.0,0.0,88.65871009584431,#000000,,86.65523303573336,,42.13894059442016,-2.381031049705406,False,True,False,True,True,,100.2300147733875,64.6032408645125,-1,1,0.9257332847294087,1.0032273060952552,False,False,False,False,-0.2509369697242566,-0.2848282603203025,False,False,False,False,-39187411,-11434629.318246936,False,False,False,False,8989509.708522774,False,False,False,False
