date,Close,High,Low,Open,Volume,aVWAP_OB_bull_179,aVWAP_OB_bull_85,aVWAP_OB_bear_161,aVWAP_OB_bear_138,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,0.59,0.6055,0.5,0.58,645314,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,0.5527500000000001,0.5527500000000001,1,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,645314.0,False,False,False,False
2022-01-07 00:00:00+00:00,0.63,0.699,0.46,0.59,671035,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,0.5795,0.5795,1,0,,,False,False,False,False,,,False,False,False,False,671035,49706.29629629629,False,False,False,False,647219.2592592592,False,False,False,False
2022-01-14 00:00:00+00:00,0.57,0.627,0.521,0.6,573738,,,,,0.0,0.0,0.0,0.0,,#000000,,,,86.3013698630137,-4.794520547945183,False,False,True,False,True,,0.5740000000000001,0.5795,-1,0,,,False,False,False,False,,,False,False,False,False,97297,53231.53360768175,False,False,False,False,641776.2030178326,False,False,False,False
2022-01-21 00:00:00+00:00,0.533,0.6,0.483,0.6,549145,,,,,0.0,0.0,0.0,0.0,,#000000,,,,73.18003101287107,-4.794520547945183,False,False,True,False,True,,0.5415,0.5415,-1,0,,,False,False,False,False,,,False,False,False,False,-451848,15818.234821927545,False,False,False,False,634914.632423919,False,False,False,False
2022-01-28 00:00:00+00:00,0.427,0.535,0.25,0.535,952528,,,,,0.0,0.0,0.0,0.0,0.40399999999999997,#000000,,0.40399999999999997,,60.1252172936754,-4.794520547945183,False,False,False,True,True,,0.3925,0.5415,1,0,,,False,False,False,False,,,False,False,False,False,-1404376,-89381.33812784485,False,False,False,False,658441.5485406658,False,False,False,False
2022-02-04 00:00:00+00:00,0.546,0.6,0.41,0.44225,325825,,,,,0.0,0.0,0.0,0.0,0.43322609534820716,#000000,,0.43322609534820716,,56.84290260396616,-4.794520547945183,False,False,False,True,True,,0.505,0.5415,1,0,,,False,False,False,False,,,False,False,False,False,-1078551,-162653.16493318966,False,False,False,False,633803.2856858016,False,False,False,False
2022-02-11 00:00:00+00:00,0.54,0.5706,0.51,0.5452,246371,,,,,0.0,0.0,0.0,0.0,0.4505113665598933,#000000,,0.4505113665598933,,54.097000265404574,-4.794520547945183,False,False,False,True,True,,0.505,0.5415,-1,0,,,False,False,False,False,,,False,False,False,False,-1324922,-248747.15271591634,False,False,False,False,605104.5978572237,False,False,False,False
2022-02-18 00:00:00+00:00,0.5,0.539,0.4775,0.5195,488053,,,,,0.0,0.0,0.0,0.0,0.4638448692362178,#000000,,0.4638448692362178,,50.77186873736308,-4.794520547945183,False,False,False,True,True,,0.505,0.5415,-1,1,,,False,False,False,False,,,False,False,False,False,-1812975,-364615.882144367,False,False,False,False,596434.109127059,False,False,False,False
2022-02-25 00:00:00+00:00,0.46,0.5,0.42,0.5,569438,,,,,0.0,0.0,0.0,0.0,0.46299698683752777,#000000,,0.46299698683752777,,47.19260999614832,-4.794520547945183,False,False,False,True,True,,0.505,0.03133749999999996,-1,1,,,False,False,False,False,,,False,False,False,False,-2382413,-514082.33531885827,False,False,False,False,594434.3973398694,False,False,False,False
2022-03-04 00:00:00+00:00,0.429,0.4995,0.4102,0.44,359947,,,,,0.0,0.0,0.0,0.0,0.460946104939157,#000000,,0.460946104939157,,43.741578406600325,29.425412810333114,False,True,False,True,True,,0.505,0.08232499999999998,-1,1,,,False,False,False,False,,,False,False,False,False,-2742360,-679139.940110054,False,False,False,False,577064.9604998791,False,False,False,False
2022-03-11 00:00:00+00:00,0.42,0.451,0.3655,0.429,432052,,,,,0.0,0.0,0.0,0.0,0.4547001306575892,#000000,,0.4547001306575892,,40.8728607537195,25.040755774934922,False,True,False,True,False,,0.505,0.04453750000000001,-1,1,,,False,False,False,False,,,False,False,False,False,-3174412,-863974.9075093092,False,False,False,False,566323.2597221102,False,False,False,False
2022-03-18 00:00:00+00:00,0.44,0.474,0.36,0.42,649842,,,,,0.0,0.0,0.0,0.0,0.43725835707389094,#000000,,0.43725835707389094,,39.54524143080522,22.08085415833588,False,True,False,True,False,,0.505,0.05441249999999992,-1,1,,,False,False,False,False,,,False,False,False,False,-2524570,-986981.9513975085,False,False,False,False,572509.833076028,False,False,False,False
2022-03-25 00:00:00+00:00,0.42,0.45,0.398,0.43,463889,,,,,0.0,0.0,0.0,0.0,0.4354369565193079,#000000,,0.4354369565193079,,38.05311345184315,18.900584598417623,False,True,False,True,False,,0.505,0.14878750000000002,-1,1,,,False,False,False,False,,,False,False,False,False,-2988459,-1135239.5105532487,False,False,False,False,564463.8454407668,False,False,False,False
2022-04-01 00:00:00+00:00,0.44,0.4465,0.39,0.42,645205,,,,,0.0,0.0,0.0,0.0,0.43438884187251386,#000000,,0.43438884187251386,,37.78364196960607,16.869269457325572,False,True,False,True,False,,0.505,0.1931,-1,1,,,False,False,False,False,,,False,False,False,False,-2343254,-1224722.065327082,False,False,False,False,570444.6717044137,False,False,False,False
2022-04-08 00:00:00+00:00,0.45,0.45,0.41,0.43745,272356,,,,,0.0,0.0,0.0,0.0,0.43501506266603135,#000000,,0.43501506266603135,,38.00900610398755,15.301823054699753,False,True,False,True,False,,0.505,0.21257499999999996,-1,1,,,False,False,False,False,,,False,False,False,False,-2070898,-1287401.7641917428,False,False,False,False,548364.0293559387,False,False,False,False
2022-04-15 00:00:00+00:00,0.3975,0.4485,0.3955,0.4485,291610,,,,,0.0,0.0,0.0,0.0,0.43347545283001654,#000000,,0.43347545283001654,,36.9044723261467,12.449993465444088,False,True,False,True,False,,0.505,0.207575,-1,1,,,False,False,False,False,,,False,False,False,False,-2362508,-1367039.2631405026,False,False,False,False,529345.21236661,False,False,False,False
2022-04-22 00:00:00+00:00,0.3499,0.405,0.335,0.4,386998,,,,,0.0,0.0,0.0,0.0,0.4265863747622578,#000000,,0.4265863747622578,,35.12011359769092,9.012354428968678,False,True,False,True,False,,0.505,0.15932499999999997,-1,1,,,False,False,False,False,,,False,False,False,False,-2749506,-1469444.2066115765,False,False,False,False,518800.97441352776,False,False,False,False
2022-04-29 00:00:00+00:00,0.32,0.35,0.2515,0.35,515819,,,,,0.0,0.0,0.0,0.0,0.4128125818775705,#000000,,0.4128125818775705,,33.2305834101582,5.57228697016032,False,True,False,True,False,,0.505,0.08662499999999998,-1,1,,,False,False,False,False,,,False,False,False,False,-3265325,-1602472.4135292375,False,False,False,False,518580.0874199331,False,False,False,False
2022-05-06 00:00:00+00:00,0.28,0.33,0.275,0.317,155423,,,,,0.0,0.0,0.0,0.0,0.4089146579767494,#000000,,0.4089146579767494,,31.16487010260068,2.0671847574491125,False,True,False,True,False,,0.505,0.0998125,-1,0,,,False,False,False,False,,,False,False,False,False,-3420748,-1737159.4940085532,False,False,False,False,491679.562425864,False,False,False,False
2022-05-13 00:00:00+00:00,0.25,0.2897,0.2188,0.2897,164500,,,,,0.0,0.0,0.0,0.0,0.40361116352451454,#000000,,0.40361116352451454,,29.159749676250765,-1.2725764459059405,False,True,False,True,False,,0.440775,0.06772499999999998,-1,0,,,False,False,False,False,,,False,False,False,False,-3585248,-1874054.9388968085,False,False,False,False,467444.0392832074,False,False,False,False
2022-05-20 00:00:00+00:00,0.2273,0.27,0.178,0.26,484160,,,,,0.0,0.0,0.0,0.0,0.38750194586524317,#000000,,0.38750194586524317,,27.31848833712794,-4.355107908993261,False,True,False,True,False,,0.42552500000000004,0.022474999999999967,-1,0,,,False,False,False,False,,,False,False,False,False,-4069408,-2036673.6841637117,False,False,False,False,468682.2585955624,False,False,False,False
2022-05-27 00:00:00+00:00,0.20945,0.2395,0.16,0.2299,388637,,,,,0.0,0.0,0.0,0.0,0.31777008430028303,#000000,,0.31777008430028303,,25.672928709398363,-7.160229426487675,False,True,False,True,False,,0.4099,-0.01040000000000002,-1,0,,,False,False,False,False,,,False,False,False,False,-4458045,-2216034.522373807,False,False,False,False,462752.9801810763,False,False,False,False
2022-06-03 00:00:00+00:00,0.21,0.22,0.185,0.1925,236148,,,,,0.0,0.0,0.0,0.0,0.31363433017364944,#000000,,0.31363433017364944,,24.420045804383655,-9.510404921307803,False,True,False,True,False,,0.4099,-0.005774999999999975,-1,0,,,False,False,False,False,,,False,False,False,False,-4221897,-2364616.9281238955,False,False,False,False,445967.42609358917,False,False,False,False
2022-06-10 00:00:00+00:00,0.22,0.23,0.2,0.212,150480,,,,,0.0,0.0,0.0,0.0,0.3120515786267826,#000000,,0.3120515786267826,,23.955623311431943,-11.044258956383253,False,True,False,True,False,,0.4099,0.015912499999999996,-1,0,,,False,False,False,False,,,False,False,False,False,-4071417,-2491046.563077681,False,False,False,False,424079.46860517515,False,False,False,False
