date,Open,High,Low,Close,Volume,aVWAP_OB_bull_798,aVWAP_OB_bull_1,aVWAP_OB_bear_726,aVWAP_OB_bear_518,aVWAP_OB_bear_372,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,19.13,19.15,19.09,19.11,301.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,19.119999999999997,19.119999999999997,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,301.0,False,False,False,False
2024-12-02 16:00:00+00:00,19.105,19.17,19.095,19.14,29.0,,19.135,,,,1.0,19.17,19.095,11.0,#000000,,,,100.0,,False,False,True,False,False,,19.119999999999997,19.1325,1,0,,,False,False,False,False,,,False,False,False,False,29.0,0.4496124031007752,False,False,False,False,296.7829457364341,False,False,False,False
2024-12-02 17:00:00+00:00,19.14,19.18,19.14,19.165,73.0,,19.154084967320262,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,50.0,False,False,True,False,True,,19.16,19.16,1,0,,,False,False,False,False,,,False,False,False,False,102.0,2.0240370170061897,False,False,False,False,293.3134427017607,False,False,False,False
2024-12-02 18:00:00+00:00,19.165,19.2,19.16,19.19,0.0,,19.154084967320262,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,50.0,False,False,True,False,True,,19.18,19.18,1,0,,,False,False,False,False,,,False,False,False,False,102.0,3.5740519469750858,False,False,False,False,288.7659474660745,False,False,False,False
2024-12-02 19:00:00+00:00,19.195,19.2,19.165,19.175,52.0,,19.162835497835495,,,,0.0,0.0,0.0,0.0,#000000,,,,94.70427914934245,45.14558922023059,False,False,True,False,False,,19.18,19.182499999999997,-1,0,,,False,False,False,False,,,False,False,False,False,50.0,4.293834087332061,False,False,False,False,285.09515758287955,False,False,False,False
2024-12-02 20:00:00+00:00,19.17,19.21,19.165,19.175,475.0,,19.17831478537361,,,,0.0,0.0,0.0,0.0,#000000,,,,90.92162139887277,41.97235966289213,False,False,True,False,False,,19.18,19.1875,-1,0,,,False,False,False,False,,,False,False,False,False,50.0,5.0024568146602455,False,False,False,False,288.03941870562556,False,False,False,False
2024-12-03 15:00:00+00:00,19.18,19.19,19.14,19.14,1.0,,19.178280423280423,,,,0.0,0.0,0.0,0.0,#000000,,,,80.22375266844963,32.56000684234485,False,False,True,False,False,,19.165,19.165,-1,0,,,False,False,False,False,,,False,False,False,False,49.0,5.6845892671461336,False,False,False,False,283.5891951598019,False,False,False,False
2024-12-03 16:00:00+00:00,19.14,19.145,19.115,19.12,0.0,,19.178280423280423,,,,0.0,0.0,0.0,0.0,#000000,,,,69.86892634244431,23.895906142756658,False,False,True,False,False,,19.13,19.13,-1,0,,,False,False,False,False,,,False,False,False,False,49.0,6.356146022694256,False,False,False,False,279.19246345189794,False,False,False,False
2024-12-03 17:00:00+00:00,19.12,19.175,19.12,19.16,0.0,,19.178280423280423,,,,0.0,0.0,0.0,0.0,#000000,,,,66.96901966884677,22.299912826962142,False,False,True,False,False,,19.13,19.1475,1,0,,,False,False,False,False,,,False,False,False,False,49.0,7.0172910455982205,False,False,False,False,274.8638981270623,False,False,False,False
2024-12-03 18:00:00+00:00,19.16,19.17,19.135,19.14,0.0,,19.178280423280423,,,,0.0,0.0,0.0,0.0,#000000,,,,62.614089259488175,19.065308306910097,False,False,True,False,False,,19.13,19.152500000000003,-1,0,,,False,False,False,False,,,False,False,False,False,49.0,7.668185758069566,False,False,False,False,270.6024423421466,False,False,False,False
2024-12-03 19:00:00+00:00,19.14,19.15,19.13,19.15,0.0,,19.178280423280423,,,,0.0,0.0,0.0,0.0,#000000,,,,60.44905780735842,17.679499703158996,False,False,True,False,False,,19.13,19.152500000000003,-1,0,,,False,False,False,False,,,False,False,False,False,49.0,8.308989079649882,False,False,False,False,266.4070556391676,False,False,False,False
2024-12-03 20:00:00+00:00,19.15,19.165,19.135,19.135,376.0,,19.165841616964876,,,,0.0,0.0,0.0,0.0,#000000,,,,57.3044995000687,15.137269291300797,False,False,True,False,False,,19.13,19.152500000000003,-1,0,,,False,False,False,False,,,False,False,False,False,-327.0,3.1104001016708143,False,False,False,False,268.1061710556146,False,False,False,False
2024-12-04 15:00:00+00:00,18.98,18.98,18.885,18.905,0.0,,19.165841616964876,,,,0.0,0.0,0.0,0.0,#000000,,,,46.13655431659259,5.100692528518685,False,False,False,True,False,,18.9325,19.152500000000003,-1,0,,,False,False,False,False,,,False,False,False,False,-327.0,-2.007590597579896,False,False,False,False,263.9494862330469,False,False,False,False
2024-12-04 16:00:00+00:00,18.905,18.95,18.9,18.925,100.0,,19.144065702230257,,,,0.0,0.0,0.0,0.0,#000000,,,,39.49062175102361,-0.4547436481022089,False,False,False,True,False,,18.924999999999997,19.152500000000003,1,0,,,False,False,False,False,,,False,False,False,False,-227.0,-5.495845006919743,False,False,False,False,261.40763373330975,False,False,False,False
2024-12-04 17:00:00+00:00,18.925,18.925,18.885,18.915,350.0,,19.087399267399267,,,,0.0,0.0,0.0,0.0,#000000,,,,34.544959107627,-4.510273984470544,False,False,False,True,False,,18.905,19.152500000000003,-1,0,,,False,False,False,False,,,False,False,False,False,-577.0,-14.35637454169618,False,False,False,False,262.78115879170804,False,False,False,False
2024-12-04 18:00:00+00:00,18.915,18.915,18.875,18.875,200.0,,19.063357487922705,,,,0.0,0.0,0.0,0.0,#000000,,18.888333333333332,,30.265079050745292,-8.119371237506435,False,False,False,True,False,,18.905,19.152500000000003,-1,0,,,False,False,False,False,,,False,False,False,False,-777.0,-26.1803067193443,False,False,False,False,261.80780749261174,False,False,False,False
2024-12-04 19:00:00+00:00,18.88,18.895,18.875,18.875,0.0,,19.063357487922705,,,,0.0,0.0,0.0,0.0,#000000,,18.888333333333332,,27.20802186725836,-10.77850642280287,False,False,False,True,False,,18.905,18.724687499999998,-1,0,,,False,False,False,False,,,False,False,False,False,-777.0,-37.82092211904439,False,False,False,False,257.74877171753246,False,False,False,False
2024-12-04 20:00:00+00:00,18.88,18.915,18.875,18.89,213.0,,19.043980738362762,,,,0.0,0.0,0.0,0.0,#000000,,18.892122679580307,,26.19154287190674,-11.767651661741198,False,False,False,True,False,,18.905,18.74125,-1,0,,,False,False,False,False,,,False,False,False,False,-564.0,-45.97873727998944,False,False,False,False,257.0549923110591,False,False,False,False
2024-12-05 15:00:00+00:00,18.94,18.955,18.89,18.91,0.0,,19.043980738362762,,,,0.0,0.0,0.0,0.0,#000000,,18.892122679580307,,26.97770657235473,-11.767651661741198,False,False,False,True,False,,18.905,18.7640625,1,0,,,False,False,False,False,,,False,False,False,False,-564.0,-54.01007468650123,False,False,False,False,253.06964359305817,False,False,False,False
2024-12-05 16:00:00+00:00,18.91,18.915,18.885,18.905,705.0,,19.005001942501945,,,,0.0,0.0,0.0,0.0,#000000,,18.898713456959012,,27.38455412443075,-11.767651661741198,False,False,False,True,False,,19.0565625,18.7640625,1,0,,,False,False,False,False,,,False,False,False,False,-1269.0,-72.84712779213686,False,False,False,False,260.07631578541384,False,False,False,False
