date,Close,High,Low,Open,Volume,aVWAP_OB_bull_817,aVWAP_OB_bull_773,aVWAP_OB_bull_688,aVWAP_OB_bull_649,aVWAP_OB_bull_587,aVWAP_OB_bull_517,aVWAP_OB_bull_396,aVWAP_OB_bull_344,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,56.9680110525,57.2555409031,55.9802068882,56.7175818278,273397,,,,,,,,,#000000,,,,,,False,False,False,False,False,,56.61787389565,56.61787389565,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,273397.0,False,False,False,False
2022-01-04 00:00:00+00:00,56.7732327666,57.209536127,56.3651258818,56.9030849572,243643,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,56.61787389565,56.7873310044,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-243643,-9554.627450980392,False,False,False,False,272230.1764705882,False,False,False,False
2022-01-05 00:00:00+00:00,56.3373004124,57.7007484138,56.1888979088,56.5691793242,825666,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,56.61787389565,56.9448231613,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1069309,-51113.62245290273,False,False,False,False,293933.54209919256,False,False,False,False
2022-01-06 00:00:00+00:00,56.3744010383,56.9680110525,55.5359268932,56.9680110525,448939,,,,,,,,,#000000,,,,1.0794566837575184,-48.952927016755204,False,False,False,True,True,,56.25196897285,56.9448231613,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-620370,-73437.4019645536,False,False,False,False,300012.1875070674,False,False,False,False
2022-01-07 00:00:00+00:00,55.4561605475,56.5042532289,54.5100945874,56.0126699359,630375,,,,,,,,,#000000,,,,1.3063348855448427,-48.75876212143168,False,False,False,True,True,,55.507173908149994,56.9448231613,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1250745,-119606.32737770837,False,False,False,False,312967.5919185549,False,False,False,False
2022-01-10 00:00:00+00:00,56.0033947794,56.0590457182,54.5286449003,54.9089263157,525885,,,,,,,,,#000000,,,,6.405079417302479,-43.838826733792686,False,False,False,True,True,,55.29384530925,56.9448231613,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-724860,-143341.76551975904,False,False,False,False,321317.29419625865,False,False,False,False
2022-01-11 00:00:00+00:00,56.1703475959,56.6619308889,55.0387785063,56.0033947794,486729,,,,,,,,,#000000,,,,11.62761748812736,-38.9153611503177,False,False,False,True,True,,55.29384530925,56.9448231613,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-238131,-147058.99040133713,False,False,False,False,327804.0277571897,False,False,False,False
2022-01-12 00:00:00+00:00,57.2184402773,57.2555409031,56.05440814,56.2723743171,692392,,,,,,,,,#000000,,,,20.046784567258584,-30.98558801192938,False,False,False,True,True,,56.65497452155,56.9448231613,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,454261,-123477.81430716705,False,False,False,False,342101.5952961234,False,False,False,False
2022-01-13 00:00:00+00:00,57.8491509174,58.3221838975,57.3019166855,57.5987216926,573352,,,,,,,,,#000000,,,,28.33130751258114,-23.33568612117637,False,False,False,True,True,,57.8120502915,57.8120502915,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1027613,-78336.99805982716,False,False,False,False,351170.2386178441,False,False,False,False
2022-01-14 00:00:00+00:00,57.3761179373,58.0624795162,57.1164135561,57.5616210667,474823,,,,,,,,,#000000,,,,33.6033452383362,-18.719182645057717,False,False,False,False,True,,57.58944653615,57.8120502915,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,552790,-53586.919704539825,False,False,False,False,356019.3665151836,False,False,False,False
2022-01-18 00:00:00+00:00,56.9030849572,57.6543726315,56.3169878197,57.2277154337,532961,,,,,,,,,#000000,,,,36.69104926778019,-16.231867199868603,False,False,False,False,True,,56.98568022560001,56.98568022560001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19829,-50707.864029852,False,False,False,False,362958.2541028235,False,False,False,False
2022-01-19 00:00:00+00:00,57.8677012303,58.3871099928,56.6990315148,56.9680110525,499102,,,,,,,,,#000000,,,,41.032232325581774,-12.478005222371024,False,False,True,False,True,,56.98568022560001,57.543070753799995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,518931,-28369.085048289173,False,False,False,False,368297.2245301638,False,False,False,False
2022-01-20 00:00:00+00:00,58.1181304551,59.9082356542,58.0903049856,58.4242106186,556532,,,,,,,,,#000000,,58.70555703163333,,44.96017300723719,-9.108530460731991,False,False,True,False,True,,56.98568022560001,58.9992703199,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1075463,14918.447698702563,False,False,False,False,375678.9804309417,False,False,False,False
2022-01-21 00:00:00+00:00,56.4764277595,57.8677012303,56.4486022901,57.8677012303,543134,,,,,,,,,#000000,,57.82904460953419,,45.141183520587646,-9.108530460731991,False,False,True,False,True,,56.98568022560001,58.9992703199,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,532329,35209.05759287109,False,False,False,False,382245.84394345374,False,False,False,False
2022-01-24 00:00:00+00:00,57.2462657467,57.3575676243,55.1222549145,55.4747108605,616268,,,,,,,,,#000000,,57.37879185801874,,46.43367519286319,-8.383897207275922,False,False,True,False,True,,56.2399112694,58.9992703199,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1148597,78871.32984413105,False,False,False,False,391423.18339665164,False,False,False,False
2022-01-25 00:00:00+00:00,55.7807910241,56.4894129785,54.8625505333,56.3836761948,643478,,,,,,,,,#000000,,56.92391580438183,,45.68960551191251,-8.383897207275922,False,False,False,False,False,,55.6759817559,58.9992703199,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,505119,95586.92475220433,False,False,False,False,401307.68600854767,False,False,False,False
2022-01-26 00:00:00+00:00,55.0851542886,56.8567091748,54.9460269416,56.2352736912,478911,,,,,,,,,#000000,,56.705474393305884,,44.41279787086587,-8.383897207275922,False,False,False,True,False,,55.6759817559,58.9992703199,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26208,92866.18260505906,False,False,False,False,404350.9532238987,False,False,False,False
2022-01-27 00:00:00+00:00,53.6011292531,55.9291935276,53.5825789401,55.5952878946,374757,,,,,,,,,#000000,,56.43318957713214,,42.218937322737695,-8.383897207275922,False,False,False,True,False,,54.75588623385,54.75588623385,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-348549,75555.78328721362,False,False,False,False,403190.40603864775,False,False,False,False
2022-01-28 00:00:00+00:00,54.9645772545,55.0109530369,52.9611434565,53.8051826955,379224,,,,,,,,,#000000,,55.26075652822093,,42.10708627131088,-8.383897207275922,False,False,False,True,False,,53.986048246699994,54.75588623385,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30675,73795.75257006798,False,False,False,False,402250.54697830864,False,False,False,False
2022-01-31 00:00:00+00:00,56.5413538548,56.7083066713,54.8486377986,54.8811008463,283464,,,,,,,,,#000000,,55.62228111620728,,43.53521346025758,-8.383897207275922,False,False,False,True,False,,60.726021562775,54.75588623385,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,314139,83220.97795947708,False,False,False,False,397592.251018375,False,False,False,False
2022-02-01 00:00:00+00:00,57.2369905902,57.2648160596,55.6787643029,56.4300519771,203514,,,,,,,,,#000000,,55.832715757721985,,45.272179006306416,-8.383897207275922,False,False,False,False,True,,61.465947170345004,54.75588623385,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,517653,100257.52784341916,False,False,False,False,389981.33921373286,False,False,False,False
2022-02-02 00:00:00+00:00,57.4039434067,57.7285738832,57.1442390255,57.5523459103,225301,,,,,,,,,#000000,,56.06885015138089,,46.82624867835486,-8.383897207275922,True,False,False,False,True,,62.39155213532,54.75588623385,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,742954,125461.31106524586,False,False,False,False,383523.2866955472,False,False,False,False
2022-02-03 00:00:00+00:00,56.5506290113,57.1906148078,56.2259985347,56.6804812019,332578,,,,,,,,,#000000,,56.175980776655344,,47.33887466608044,-8.24520136964643,True,False,False,False,True,,61.61336650727,54.75588623385,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,410376,136634.43612151072,False,False,False,False,381525.4323153297,False,False,False,False
