date,Open,High,Low,Close,Volume,aVWAP_OB_bull_738,aVWAP_OB_bull_666,aVWAP_OB_bull_270,aVWAP_OB_bull_2,aVWAP_OB_bear_492,aVWAP_OB_bear_353,aVWAP_OB_bear_228,aVWAP_OB_bear_181,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,2.805,2.815,2.785,2.795,34362.0,,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,2.8,2.8,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,34362.0,False,False,False,False
2024-12-02 16:00:00+00:00,2.795,2.8,2.775,2.78,50627.0,,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,0.0,,False,False,False,True,False,,2.7874999999999996,2.7874999999999996,-1,0,,,False,False,False,False,,,False,False,False,False,-50627.0,-784.9147286821706,False,False,False,False,34614.17054263566,False,False,False,False
2024-12-02 17:00:00+00:00,2.78,2.815,2.775,2.805,50144.0,,,,2.7983333333333333,,,,,1.0,2.815,2.775,11.0,#000000,,,,18.48739495798323,-86.97478991596647,False,False,False,True,True,,2.7874999999999996,2.795,1,0,,,False,False,False,False,,,False,False,False,False,-483.0,-780.2338801754702,False,False,False,False,34854.943092362235,False,False,False,False
2024-12-02 18:00:00+00:00,2.805,2.82,2.805,2.815,18738.0,,,,2.8024137897660735,,,,,0.0,0.0,0.0,0.0,#000000,,,,33.92741712069443,-71.28082002031593,False,False,False,True,True,,2.8125,2.8125,1,0,,,False,False,False,False,,,False,False,False,False,18255.0,-485.1139750564706,False,False,False,False,34605.06800565894,False,False,False,False
2024-12-02 19:00:00+00:00,2.815,2.83,2.81,2.815,28829.0,,,,2.807110748363371,,,,,0.0,0.0,0.0,0.0,#000000,,,,44.95600437977386,-59.461366964368295,False,False,False,False,True,,2.8125,2.8200000000000003,-1,0,,,False,False,False,False,,,False,False,False,False,18255.0,-194.5695723424168,False,False,False,False,34515.516563710735,False,False,False,False
2024-12-02 20:00:00+00:00,2.815,2.835,2.805,2.82,119905.0,,,,2.814212642146411,,,,,0.0,0.0,0.0,0.0,#000000,,,,53.7615429600142,-49.32881725843001,False,False,True,False,True,,2.8125,2.8200000000000003,-1,0,,,False,False,False,False,,,False,False,False,False,138160.0,1950.4625140504888,False,False,False,False,35839.38452396328,False,False,False,False
2024-12-03 15:00:00+00:00,2.815,2.84,2.795,2.835,43659.0,,,,2.815736707811055,,,,,0.0,0.0,0.0,0.0,#000000,,,,61.993666379609216,-39.386436391554206,False,False,True,False,True,,2.8175,2.8200000000000003,1,0,,,False,False,False,False,,,False,False,False,False,181819.0,4739.122009956683,False,False,False,False,35960.61887242896,False,False,False,False
2024-12-03 16:00:00+00:00,2.84,2.84,2.825,2.84,23253.0,,,,2.817310996925903,,,,,0.0,0.0,0.0,0.0,#000000,,,,68.33829728156952,-30.95562087161329,False,False,True,False,True,,2.8325,2.8325,1,0,,,False,False,False,False,,,False,False,False,False,205072.0,7845.058102825571,False,False,False,False,35763.6015255696,False,False,False,False
2024-12-03 17:00:00+00:00,2.835,2.845,2.835,2.845,39309.0,,,,2.820267413338604,,,,,0.0,0.0,0.0,0.0,#000000,,2.841666666666667,,73.29037014631129,-23.598205923302842,False,False,True,False,True,,2.84,2.84,1,0,,,False,False,False,False,,,False,False,False,False,244381.0,11512.28200820812,False,False,False,False,35818.56894377782,False,False,False,False
2024-12-03 18:00:00+00:00,2.845,2.845,2.825,2.83,66742.0,,,,2.822500113079983,,,,,0.0,0.0,0.0,0.0,#000000,,2.8348777553566995,,71.07575902717913,-23.024531075728483,False,False,True,False,True,,2.835,2.84,-1,0,,,False,False,False,False,,,False,False,False,False,177639.0,14087.890039088612,False,False,False,False,36298.00198340917,False,False,False,False
2024-12-03 19:00:00+00:00,2.825,2.84,2.825,2.835,108651.0,,,,2.824857824382883,,,,,0.0,0.0,0.0,0.0,#000000,,2.8340961930179196,,70.27493657448272,-20.73077097530041,False,False,True,False,True,,2.8325,2.84,1,0,,,False,False,False,False,,,False,False,False,False,286290.0,18308.07779042057,False,False,False,False,37419.75389064314,False,False,False,False
2024-12-03 20:00:00+00:00,2.835,2.84,2.825,2.825,170118.0,,,,2.8261647329440986,,,,,0.0,0.0,0.0,0.0,#000000,,2.8322015577413033,,66.80450287557558,-20.73077097530041,False,False,True,False,True,,2.8325,2.84,-1,0,,,False,False,False,False,,,False,False,False,False,116172.0,19825.347902196994,False,False,False,False,39477.09103962541,False,False,False,False
2024-12-04 15:00:00+00:00,2.685,2.7,2.665,2.675,84255.0,,,,2.8098230920878327,,,,,0.0,0.0,0.0,0.0,#000000,,2.8036171143558923,,52.52909928363237,-20.73077097530041,False,False,False,False,False,,2.6825,2.6825,-1,0,,,False,False,False,False,,,False,False,False,False,31917.0,20012.815376581537,False,False,False,False,40171.32218629788,False,False,False,False
2024-12-04 16:00:00+00:00,2.675,2.675,2.64,2.64,72930.0,,,,2.7958679951879315,,,,,0.0,0.0,0.0,0.0,#000000,,2.782380636010254,,41.59045392137137,-20.73077097530041,False,False,False,True,False,,2.6574999999999998,2.6574999999999998,-1,0,,,False,False,False,False,,,False,False,False,False,-41013.0,19066.678704076396,False,False,False,False,40679.2086640297,False,False,False,False
2024-12-04 17:00:00+00:00,2.645,2.645,2.595,2.605,31272.0,,,,2.7892743008803476,,,,,0.0,0.0,0.0,0.0,#000000,,2.7202789980498197,,33.18695996006736,-20.73077097530041,False,False,False,True,False,,2.62,2.62,-1,0,,,False,False,False,False,,,False,False,False,False,-72285.0,17650.373607889167,False,False,False,False,40533.36046768815,False,False,False,False
2024-12-04 18:00:00+00:00,2.605,2.65,2.605,2.645,90813.0,,,,2.774345776346924,,,,,0.0,0.0,0.0,0.0,#000000,,2.7117061041198105,,31.053567756693266,-20.73077097530041,False,False,False,True,False,,2.62,2.62,1,0,,,False,False,False,False,,,False,False,False,False,18528.0,17663.980218619567,False,False,False,False,41312.88976276275,False,False,False,False
2024-12-04 19:00:00+00:00,2.645,2.655,2.635,2.65,68733.0,,,,2.765719679507531,,,,,0.0,0.0,0.0,0.0,#000000,,2.707022911797182,,29.97034258789642,-20.73077097530041,False,False,False,True,False,,2.749999999999999,2.62,1,0,,,False,False,False,False,,,False,False,False,False,87261.0,18743.003781121588,False,False,False,False,41738.00775093697,False,False,False,False
2024-12-04 20:00:00+00:00,2.645,2.69,2.645,2.675,83419.0,,,,2.75846581181052,,,,,0.0,0.0,0.0,0.0,#000000,,2.7054657944077714,,31.326524329486787,-20.73077097530041,False,False,False,True,False,,2.7762499999999997,2.62,1,0,,,False,False,False,False,,,False,False,False,False,170680.0,21098.61612560032,False,False,False,False,42384.224685030975,False,False,False,False
2024-12-05 15:00:00+00:00,2.715,2.715,2.67,2.685,81216.0,,,,2.7537614249802167,,,,,0.0,0.0,0.0,0.0,#000000,,2.706043107493566,,33.10004743295643,-20.73077097530041,False,False,False,True,False,,2.8021874999999996,2.62,1,0,,,False,False,False,False,,,False,False,False,False,251896.0,24676.870139156905,False,False,False,False,42986.267713170026,False,False,False,False
