date,Open,High,Low,Close,Volume,aVWAP_OB_bull_839,aVWAP_OB_bull_780,aVWAP_OB_bull_676,aVWAP_OB_bull_642,aVWAP_OB_bull_564,aVWAP_OB_bear_390,aVWAP_OB_bear_347,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,19.215,19.255,19.08,19.105,27546.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,19.167499999999997,19.167499999999997,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,27546.0,False,False,False,False
2024-12-02 16:00:00+00:00,19.105,19.205,19.03,19.155,21035.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,,False,False,True,False,False,,19.1175,19.167499999999997,1,0,,,False,False,False,False,,,False,False,False,False,21035.0,326.1240310077519,False,False,False,False,27445.05426356589,False,False,False,False
2024-12-02 17:00:00+00:00,19.155,19.175,19.105,19.165,47629.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,50.0,False,False,True,False,True,,19.1175,19.167499999999997,-1,0,,,False,False,False,False,,,False,False,False,False,68664.0,1385.6259840153834,False,False,False,False,27757.983654828433,False,False,False,False
2024-12-02 18:00:00+00:00,19.165,19.245,19.15,19.235,64161.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,50.0,False,False,True,False,True,,19.197499999999998,19.197499999999998,1,0,,,False,False,False,False,,,False,False,False,False,132825.0,3423.4457362011917,False,False,False,False,28322.37150514117,False,False,False,False
2024-12-02 19:00:00+00:00,19.235,19.235,19.155,19.185,55940.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,91.04156150092533,41.78809804251489,False,False,True,False,False,,19.195,19.197499999999998,-1,0,,,False,False,False,False,,,False,False,False,False,76885.0,4562.384561996521,False,False,False,False,28750.55179188317,False,False,False,False
2024-12-02 20:00:00+00:00,19.185,19.195,19.085,19.125,123286.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,78.90143830208068,31.157342804633657,False,False,True,False,False,,19.14,19.14,-1,0,,,False,False,False,False,,,False,False,False,False,-46401.0,3772.254568787273,False,False,False,False,30216.217655574903,False,False,False,False
2024-12-03 15:00:00+00:00,18.93,18.93,18.69,18.705,134928.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,60.621164235554915,15.385933091472054,False,False,True,False,False,,18.810000000000002,18.810000000000002,-1,0,,,False,False,False,False,,,False,False,False,False,-181329.0,902.4676762479353,False,False,False,False,31839.656141534982,False,False,False,False
2024-12-03 16:00:00+00:00,18.705,18.715,18.61,18.645,62336.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,47.14534794612676,4.6430137144458925,False,False,False,True,False,,18.6625,18.6625,-1,0,,,False,False,False,False,,,False,False,False,False,-243665.0,-2889.2760086551334,False,False,False,False,32312.46767422436,False,False,False,False
2024-12-03 17:00:00+00:00,18.645,18.79,18.64,18.74,89475.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,41.13009015231009,0.8186039879397882,False,False,False,True,False,,18.6625,18.715,1,0,,,False,False,False,False,,,False,False,False,False,-154190.0,-5235.023667435674,False,False,False,False,33198.708485476694,False,False,False,False
2024-12-03 18:00:00+00:00,18.735,18.77,18.71,18.76,54178.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,37.52412665863912,-1.2345656632826376,False,False,False,True,False,,18.740000000000002,18.740000000000002,1,0,,,False,False,False,False,,,False,False,False,False,-100012.0,-6704.434153211865,False,False,False,False,33523.968819035195,False,False,False,False
2024-12-03 19:00:00+00:00,18.755,18.85,18.74,18.845,41600.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,37.65741176097433,-1.2345656632826376,False,False,False,True,False,,18.795,18.795,1,0,,,False,False,False,False,,,False,False,False,False,-58412.0,-7506.101840758967,False,False,False,False,33649.17860478658,False,False,False,False
2024-12-03 20:00:00+00:00,18.845,18.88,18.795,18.795,138154.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,36.89475074222199,-1.2345656632826376,False,False,False,True,False,,18.795,18.8375,-1,0,,,False,False,False,False,,,False,False,False,False,-196566.0,-10437.263052530147,False,False,False,False,35269.40839385965,False,False,False,False
2024-12-04 15:00:00+00:00,18.815,18.82,18.625,18.7,20027.0,,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,34.932842096183826,-2.7700021494936493,False,False,False,True,False,,18.7225,18.7225,-1,0,,,False,False,False,False,,,False,False,False,False,-216593.0,-13633.47602845991,False,False,False,False,35033.09198465252,False,False,False,False
