date,Open,High,Low,Close,Volume,aVWAP_OB_bull_777,aVWAP_OB_bull_645,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,73.195,73.42,72.8,72.8,1370.0,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,73.11,73.11,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1370.0,False,False,False,False
2024-12-02 16:00:00+00:00,72.8,73.05,72.78,72.78,1771.0,,,0.0,0.0,0.0,0.0,#000000,,,,0.0,,False,False,False,True,False,,72.91499999999999,72.91499999999999,-1,0,,,False,False,False,False,,,False,False,False,False,-1771.0,-27.45736434108527,False,False,False,False,1376.2170542635658,False,False,False,False
2024-12-02 17:00:00+00:00,72.78,73.33,72.775,73.325,1343.0,,,0.0,0.0,0.0,0.0,#000000,,,,27.649025711979885,-105.29805142395976,False,False,False,True,True,,72.91499999999999,73.05250000000001,1,0,,,False,False,False,False,,,False,False,False,False,-428.0,-33.66732768463434,False,False,False,False,1375.7020611742082,False,False,False,False
2024-12-02 18:00:00+00:00,73.335,73.5,73.305,73.5,3089.0,,,0.0,0.0,0.0,0.0,#000000,,,,47.63329978353033,-84.6750480490402,False,False,True,False,True,,73.4025,73.4025,1,0,,,False,False,False,False,,,False,False,False,False,2661.0,8.110460341484021,False,False,False,False,1402.2648199156934,False,False,False,False
2024-12-02 19:00:00+00:00,73.495,73.67,73.44,73.62,2672.0,,,0.0,0.0,0.0,0.0,#000000,,,,62.01857854027959,-68.75863751044231,False,False,True,False,True,,73.555,73.555,1,0,,,False,False,False,False,,,False,False,False,False,5333.0,90.66688731293388,False,False,False,False,1421.9506366611863,False,False,False,False
2024-12-02 20:00:00+00:00,73.62,73.88,73.62,73.83,2924.0,,,0.0,0.0,0.0,0.0,#000000,,,,72.430321646793,-55.90744214622342,False,False,True,False,True,,73.75,73.75,1,0,,,False,False,False,False,,,False,False,False,False,8257.0,217.27670301350855,False,False,False,False,1445.238223689695,False,False,False,False
2024-12-03 15:00:00+00:00,73.17,73.205,72.75,72.805,5454.0,,,0.0,0.0,0.0,0.0,#000000,,,,64.12118530405472,-55.90744214622342,False,False,True,False,True,,72.97749999999999,73.75,-1,0,,,False,False,False,False,,,False,False,False,False,2803.0,257.3654363001208,False,False,False,False,1507.389569058847,False,False,False,False
2024-12-03 16:00:00+00:00,72.795,72.97,72.63,72.835,4529.0,,,0.0,0.0,0.0,0.0,#000000,,,,58.47261159904628,-55.90744214622342,False,False,True,False,True,,72.8,73.75,1,0,,,False,False,False,False,,,False,False,False,False,7332.0,367.0496931016693,False,False,False,False,1554.2362424067717,False,False,False,False
2024-12-03 17:00:00+00:00,72.835,73.075,72.785,73.075,1957.0,,,0.0,0.0,0.0,0.0,#000000,,,,56.58087161723971,-55.90744214622342,False,False,True,False,True,,72.8,73.75,-1,0,,,False,False,False,False,,,False,False,False,False,9289.0,505.3745040613333,False,False,False,False,1560.4806417493023,False,False,False,False
2024-12-03 18:00:00+00:00,73.06,73.38,72.89,73.315,3632.0,,,0.0,0.0,0.0,0.0,#000000,,,,57.00583332249525,-54.918755652075184,False,False,True,False,True,,72.8,73.75,-1,0,,,False,False,False,False,,,False,False,False,False,12921.0,697.8648218278242,False,False,False,False,1592.5972209469874,False,False,False,False
2024-12-03 19:00:00+00:00,73.315,73.315,72.66,72.685,8036.0,,,0.0,0.0,0.0,0.0,#000000,,,,52.8037309162803,-54.32564920991996,False,False,False,False,True,,72.8,73.75,-1,0,,,False,False,False,False,,,False,False,False,False,4885.0,762.7816462956098,False,False,False,False,1692.4949384516854,False,False,False,False
2024-12-03 20:00:00+00:00,72.68,72.985,72.54,72.78,12692.0,,,0.0,0.0,0.0,0.0,#000000,,,,50.51286295587606,-51.89048946326193,False,False,False,False,True,,72.7625,73.75,1,0,,,False,False,False,False,,,False,False,False,False,17577.0,1023.4672021669957,False,False,False,False,1863.0299006462328,False,False,False,False
2024-12-04 15:00:00+00:00,71.87,71.87,71.33,71.405,4374.0,,,0.0,0.0,0.0,0.0,#000000,,,,43.66888643940794,-51.89048946326193,False,False,False,True,True,,71.6,73.75,-1,0,,,False,False,False,False,,,False,False,False,False,13203.0,1212.2971680248718,False,False,False,False,1901.9596696284618,False,False,False,False
2024-12-04 16:00:00+00:00,71.405,71.405,71.035,71.105,982.0,,,0.0,0.0,0.0,0.0,#000000,,,,38.105103948585594,-51.89048946326193,False,False,False,True,True,,71.22,71.22,-1,0,,,False,False,False,False,,,False,False,False,False,12221.0,1382.974731311308,False,False,False,False,1887.696729014067,False,False,False,False
2024-12-04 17:00:00+00:00,71.105,71.14,70.65,71.06,4201.0,,,0.0,0.0,0.0,0.0,#000000,,70.95,,34.03094350662951,-51.89048946326193,False,False,False,True,False,,70.89500000000001,71.22,1,0,,,False,False,False,False,,,False,False,False,False,8020.0,1485.8743478801248,False,False,False,False,1923.5618960060967,False,False,False,False
2024-12-04 18:00:00+00:00,71.06,71.08,70.65,70.83,2450.0,,,0.0,0.0,0.0,0.0,#000000,,70.8838623264672,,30.60827275938185,-51.89048946326193,False,False,False,True,False,,70.89500000000001,71.22,-1,0,,,False,False,False,False,,,False,False,False,False,5570.0,1549.1941254323708,False,False,False,False,1931.7237270757696,False,False,False,False
2024-12-04 19:00:00+00:00,70.91,71.035,70.81,70.985,1194.0,,,0.0,0.0,0.0,0.0,#000000,,70.9008095830602,,29.339945261281166,-51.89048946326193,False,False,False,True,False,,70.89500000000001,71.22,1,0,,,False,False,False,False,,,False,False,False,False,6764.0,1630.0438289140395,False,False,False,False,1920.2861499118042,False,False,False,False
2024-12-04 20:00:00+00:00,70.985,71.36,70.885,71.28,5556.0,,,0.0,0.0,0.0,0.0,#000000,,71.04214487551761,,30.534528262559718,-50.800369009048325,False,False,False,True,False,,72.61874999999999,71.22,1,0,,,False,False,False,False,,,False,False,False,False,12320.0,1795.7795835045195,False,False,False,False,1976.6538065023187,False,False,False,False
2024-12-05 15:00:00+00:00,72.56,72.72,72.355,72.69,2037.0,,,0.0,0.0,0.0,0.0,#000000,,71.28387354592041,,37.914776657834146,-41.01348365520758,False,False,False,True,False,,74.19968749999998,71.22,1,0,,,False,False,False,False,,,False,False,False,False,14357.0,1990.5271868610387,False,False,False,False,1977.5894064015076,False,False,False,False
2024-12-05 16:00:00+00:00,72.7,72.9,72.535,72.9,1773.0,,,0.0,0.0,0.0,0.0,#000000,,71.46180760890441,,43.85083685095171,-33.09725669270538,False,False,False,True,True,,74.4115625,71.22,1,0,,,False,False,False,False,,,False,False,False,False,16130.0,2209.743819622883,False,False,False,False,1974.4174776200887,False,False,False,False
2024-12-05 17:00:00+00:00,72.85,72.91,72.67,72.835,1233.0,,,0.0,0.0,0.0,0.0,#000000,,71.5641423733966,,47.79201007676327,-27.36084060298164,False,False,False,False,True,,74.48593749999999,71.22,1,0,,,False,False,False,False,,,False,False,False,False,14897.0,2406.44546583028,False,False,False,False,1962.9226330058236,False,False,False,False
2024-12-05 18:00:00+00:00,72.835,73.17,72.83,73.01,870.0,,,0.0,0.0,0.0,0.0,#000000,,72.09276904432038,,51.21386211876319,-22.278756167883124,True,False,True,False,True,,74.7109375,71.2890625,1,0,,,False,False,False,False,,,False,False,False,False,15767.0,2613.5858462050046,False,False,False,False,1945.9780960599967,False,False,False,False
2024-12-05 19:00:00+00:00,73.01,73.14,72.81,73.0,915.0,,,0.0,0.0,0.0,0.0,#000000,,72.1349223483381,,53.60439465753905,-18.281922781946598,True,False,True,False,True,,74.5453125,71.4046875,1,0,,,False,False,False,False,,,False,False,False,False,14852.0,2803.328701302601,False,False,False,False,1929.9939395319345,False,False,False,False
2024-12-05 20:00:00+00:00,73.0,73.04,72.665,72.72,7034.0,,,0.0,0.0,0.0,0.0,#000000,,72.29133638160853,,53.81008359480789,-16.369934627825103,True,False,True,False,True,,74.42937500000001,71.4046875,1,0,,,False,False,False,False,,,False,False,False,False,7818.0,2881.075543142871,False,False,False,False,2009.125816438416,False,False,False,False
2024-12-06 15:00:00+00:00,71.35,71.565,71.17,71.565,1520.0,,,0.0,0.0,0.0,0.0,#000000,,72.19965910957471,,49.51988006790782,-16.369934627825103,True,False,False,False,True,,73.180625,71.4046875,1,0,,,False,False,False,False,,,False,False,False,False,6298.0,2934.0511161174004,False,False,False,False,2001.5424704471227,False,False,False,False
2024-12-06 16:00:00+00:00,71.565,71.565,71.36,71.41,464.0,,,0.0,0.0,0.0,0.0,#000000,,72.17636762981358,,46.006634116900145,-16.369934627825103,True,False,False,True,False,,73.2221875,71.4046875,1,0,,,False,False,False,False,,,False,False,False,False,5834.0,2979.0115639295336,False,False,False,False,1977.7046026882524,False,False,False,False
2024-12-06 17:00:00+00:00,71.41,71.48,70.92,70.945,897.0,,,0.0,0.0,0.0,0.0,#000000,,71.8689509245636,,42.243565986396355,-16.369934627825103,True,False,False,True,False,,72.941875,71.4046875,-1,0,,,False,False,False,False,,,False,False,False,False,4937.0,3009.367973791091,False,False,False,False,1960.9494925690547,False,False,False,False
2024-12-06 18:00:00+00:00,70.95,71.3,70.94,71.22,1283.0,,,0.0,0.0,0.0,0.0,#000000,,71.8244749027079,,40.92233984965905,-16.369934627825103,True,False,False,True,False,,72.8459375,69.3940625,-1,0,,,False,False,False,False,,,False,False,False,False,6220.0,3059.145214507508,False,False,False,False,1950.4386477230228,False,False,False,False
2024-12-06 19:00:00+00:00,71.2,71.2,70.95,70.955,1555.0,,,0.0,0.0,0.0,0.0,#000000,,71.75660035200512,,39.22414305575656,-16.369934627825103,True,False,False,True,False,,72.5796875,69.5703125,-1,0,,,False,False,False,False,,,False,False,False,False,4665.0,3084.042187925996,False,False,False,False,1944.3078159753788,False,False,False,False
2024-12-06 20:00:00+00:00,70.955,71.35,70.955,71.35,5278.0,,,0.0,0.0,0.0,0.0,#000000,,71.66152817895853,,39.92856744744477,-16.369934627825103,True,False,False,True,False,,72.5796875,69.64312500000001,-1,0,,,False,False,False,False,,,False,False,False,False,9943.0,3190.382619120942,False,False,False,False,1995.9929661152955,False,False,False,False
2024-12-09 15:00:00+00:00,72.6,73.03,72.51,73.03,1410.0,,,0.0,0.0,0.0,0.0,#000000,,71.7542964639358,,45.8568297213063,-16.369934627825103,True,False,False,True,True,,72.5796875,71.03750000000001,1,0,,,False,False,False,False,,,False,False,False,False,11353.0,3316.934826576431,False,False,False,False,1986.9078038499422,False,False,False,False
