date,Close,High,Low,Open,Volume,aVWAP_OB_bear_123,aVWAP_OB_bear_107,aVWAP_OB_bear_58,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-07-01 00:00:00+00:00,9.01,12.04,8.3,11.75,7579098,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,10.17,10.17,1,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,7579098.0,False,False,False,False
2022-07-08 00:00:00+00:00,8.97,10.47,8.5,9.5,849229,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,9.485,9.485,-1,0,,,False,False,False,False,,,False,False,False,False,-849229,-62905.85185185185,False,False,False,False,7080589.185185185,False,False,False,False
2022-07-15 00:00:00+00:00,8.01,9.66,7.71,9.15,902628,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,8.685,8.685,-1,0,,,False,False,False,False,,,False,False,False,False,-1751857,-188013.34430727022,False,False,False,False,6622962.430727023,False,False,False,False
2022-07-22 00:00:00+00:00,8.5,8.65,7.01,8.17,565013,,,,0.0,0.0,0.0,0.0,,#000000,,,,7.663674184366108,-42.695560543026055,False,False,False,True,True,,7.83,8.685,1,0,,,False,False,False,False,,,False,False,False,False,-1186844,-262000.80028450946,False,False,False,False,6174225.435858354,False,False,False,False
2022-07-29 00:00:00+00:00,9.2,9.57,8.34,8.79,629988,,,,0.0,0.0,0.0,0.0,,#000000,,,,18.65410857475556,-32.489728810230226,False,False,False,True,True,,8.955,8.955,1,0,,,False,False,False,False,,,False,False,False,False,-556856,-283841.9261893606,False,False,False,False,5763541.181350328,False,False,False,False
2022-08-05 00:00:00+00:00,8.94,9.42,8.461,9.42,304551,,,,0.0,0.0,0.0,0.0,,#000000,,,,25.667946512936616,-26.387503475981127,False,False,False,True,True,,8.9405,8.955,-1,0,,,False,False,False,False,,,False,False,False,False,-861407,-326624.5242494079,False,False,False,False,5359171.538287341,False,False,False,False
2022-08-12 00:00:00+00:00,9.94,9.96,8.77,8.89,269471,,,,0.0,0.0,0.0,0.0,,#000000,,,,34.801457576245745,-18.347962737573173,False,False,False,False,True,,8.9405,9.365,1,0,,,False,False,False,False,,,False,False,False,False,-591936,-346277.2261568592,False,False,False,False,4982156.683599389,False,False,False,False
2022-08-19 00:00:00+00:00,9.5,10.23,9.0,10.0,397586,,,,0.0,0.0,0.0,0.0,,#000000,,,,39.894757423624746,-14.281772658139111,False,False,True,False,True,,14.830875,9.365,1,1,,,False,False,False,False,,,False,False,False,False,-989522,-393924.987182277,False,False,False,False,4642558.855184619,False,False,False,False
2022-08-26 00:00:00+00:00,10.09,10.1,9.0,9.78,238418,,,,0.0,0.0,0.0,0.0,,#000000,,,,45.38720688900582,-9.767904395003058,False,False,True,False,True,,13.775875000000001,9.365,1,1,,,False,False,False,False,,,False,False,False,False,-751104,-420382.6918354417,False,False,False,False,4316326.199245018,False,False,False,False
2022-09-02 00:00:00+00:00,10.1,10.4,9.29,10.4,423328,,,,0.0,0.0,0.0,0.0,,#000000,,,,49.68231538853873,-6.342806725541948,True,False,True,False,True,,13.748375,9.365,1,1,,,False,False,False,False,,,False,False,False,False,-327776,-413522.93688466825,False,False,False,False,4027955.9622639054,False,False,False,False
2022-09-09 00:00:00+00:00,11.11,11.41,10.15,10.21,433947,,,,0.0,0.0,0.0,0.0,,#000000,,,,54.92059584953779,-1.9220301698934392,True,False,True,False,True,,14.443375000000003,9.365,1,0,,,False,False,False,False,,,False,False,False,False,106171,-375027.08970802615,False,False,False,False,3761733.0761702824,False,False,False,False
2022-09-16 00:00:00+00:00,8.75,11.53,8.64,11.21,3478403,,,,0.0,0.0,0.0,0.0,9.64,#000000,,9.64,,52.852959802640974,-1.9220301698934392,True,False,True,False,False,,14.217125000000001,9.365,-1,1,,,False,False,False,False,,,False,False,False,False,-3372232,-597042.2682481724,False,False,False,False,3740745.6631206316,False,False,False,False
2022-09-23 00:00:00+00:00,8.05,8.97,7.86,8.59,1054993,,,,0.0,0.0,0.0,0.0,9.326609352753065,#000000,,9.326609352753065,,50.15948946974403,-1.9220301698934392,True,False,False,False,False,,12.502125000000003,4.327875,-1,0,,,False,False,False,False,,,False,False,False,False,-4427225,-880759.5076371966,False,False,False,False,3541801.021407992,False,False,False,False
2022-09-30 00:00:00+00:00,8.25,8.65,7.775,7.92,591049,,,,0.0,0.0,0.0,0.0,9.199550694432926,#000000,,9.199550694432926,,48.48253435232514,-1.9220301698934392,True,False,False,True,False,,12.268125000000001,4.156874999999999,-1,0,,,False,False,False,False,,,False,False,False,False,-3836176,-1099679.247812219,False,False,False,False,3323226.7975999927,False,False,False,False
2022-10-07 00:00:00+00:00,8.9,9.37,8.25,8.25,575847,,,,0.0,0.0,0.0,0.0,9.163228662379636,#000000,,9.163228662379636,,48.447235679909106,-1.9220301698934392,True,False,False,True,False,,12.268125000000001,4.780624999999999,-1,0,,,False,False,False,False,,,False,False,False,False,-3260329,-1259727.3776039064,False,False,False,False,3119717.1829629564,False,False,False,False
2022-10-14 00:00:00+00:00,7.91,8.96,7.61,8.96,374209,,,,0.0,0.0,0.0,0.0,8.630713258449816,#000000,,8.630713258449816,,46.91959738460783,5.334675940757997,False,False,False,True,False,,12.268125000000001,4.210624999999999,-1,0,,,False,False,False,False,,,False,False,False,False,-3634538,-1435639.2755591727,False,False,False,False,2916346.2064471818,False,False,False,False
