date,Close,High,Low,Open,Volume,aVWAP_OB_bull_92,aVWAP_OB_bear_161,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,34.12,34.74,32.19,34.32,3430476,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,33.465,33.465,1,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,3430476.0,False,False,False,False
2022-01-07 00:00:00+00:00,28.05,35.34,27.835,34.3,5172345,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,31.587500000000002,33.465,-1,0,,,False,False,False,False,,,False,False,False,False,-5172345,-383136.6666666666,False,False,False,False,3559503.333333333,False,False,False,False
2022-01-14 00:00:00+00:00,24.94,28.49,24.03,27.71,4095117,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,26.259999999999998,26.259999999999998,-1,0,,,False,False,False,False,,,False,False,False,False,-9267462,-1041234.8395061728,False,False,False,False,3599178.4197530863,False,False,False,False
2022-01-21 00:00:00+00:00,21.59,24.46,21.3186,24.42,5764648,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,22.8893,22.8893,-1,0,,,False,False,False,False,,,False,False,False,False,-15032110,-2077595.9625057154,False,False,False,False,3759583.57384545,False,False,False,False
2022-01-28 00:00:00+00:00,21.18,23.18,19.7,21.11,7031081,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,21.439999999999998,21.439999999999998,-1,0,,,False,False,False,False,,,False,False,False,False,-22063191,-3558010.409727514,False,False,False,False,4001916.716523565,False,False,False,False
2022-02-04 00:00:00+00:00,21.46,23.19,20.97,21.25,4054120,,,0.0,0.0,0.0,0.0,,#000000,,,,0.5806716848743841,-49.446547300354105,False,False,False,True,True,,21.439999999999998,22.08,1,0,,,False,False,False,False,,,False,False,False,False,-18009071,-4628459.342340291,False,False,False,False,4005783.6264107083,False,False,False,False
2022-02-11 00:00:00+00:00,22.57,23.78,21.3,21.49,4684021,,,0.0,0.0,0.0,0.0,,#000000,,,,3.1942809138629977,-46.97586524289569,False,False,False,True,True,,22.54,22.54,1,0,,,False,False,False,False,,,False,False,False,False,-13325050,-5272651.242907677,False,False,False,False,4056023.431861767,False,False,False,False
2022-02-18 00:00:00+00:00,19.49,22.88,19.44,22.5,3943842,,,0.0,0.0,0.0,0.0,,#000000,,,,4.599052736488927,-45.74371218145882,False,False,False,True,True,,22.54,22.54,-1,0,,,False,False,False,False,,,False,False,False,False,-17268892,-6161261.669358959,False,False,False,False,4047713.696168303,False,False,False,False
2022-02-25 00:00:00+00:00,20.75,20.99,17.52,19.19,4738971,,,0.0,0.0,0.0,0.0,,#000000,,,,7.525738227467619,-43.08102061006218,False,False,False,True,True,,22.54,7.751349999999999,-1,0,,,False,False,False,False,,,False,False,False,False,-12529921,-6633014.2123694075,False,False,False,False,4098917.940896577,False,False,False,False
2022-03-04 00:00:00+00:00,19.52,21.94,19.26,20.7,4503404,,,0.0,0.0,0.0,0.0,,#000000,,,,9.45814519083899,-41.43183496094245,True,False,False,True,True,,22.54,10.905725000000002,-1,1,,,False,False,False,False,,,False,False,False,False,-17033325,-7403407.604045748,False,False,False,False,4128879.8712005345,False,False,False,False
2022-03-11 00:00:00+00:00,15.89,19.926,15.885,19.56,5333304,,,0.0,0.0,0.0,0.0,,#000000,,,,10.182759502702835,-40.94412232379956,True,False,False,True,True,,22.54,8.36835,-1,0,,,False,False,False,False,,,False,False,False,False,-22366629,-8511794.374116434,False,False,False,False,4218096.473333828,False,False,False,False
2022-03-18 00:00:00+00:00,17.9,17.94,13.9,16.1,8904779,,,0.0,0.0,0.0,0.0,,#000000,,,,12.948853049253403,-38.471459728412675,True,False,False,True,True,,22.54,6.225875000000002,-1,1,,,False,False,False,False,,,False,False,False,False,-13461850,-8878465.16121892,False,False,False,False,4565258.141975767,False,False,False,False
2022-03-25 00:00:00+00:00,17.59,18.145,16.69,17.71,4559944,,,0.0,0.0,0.0,0.0,,#000000,,,,15.007631687892392,-36.71165202329355,True,False,False,True,True,,22.54,8.482750000000001,-1,0,,,False,False,False,False,,,False,False,False,False,-18021794,-9555748.778906409,False,False,False,False,4564864.501829414,False,False,False,False
2022-04-01 00:00:00+00:00,12.38,18.16,11.0,17.61,36779665,,,0.0,0.0,0.0,0.0,13.846666666666666,#000000,,13.846666666666666,,15.37945865273813,-36.559290260413825,True,False,False,True,True,,22.54,3.7927500000000016,-1,0,,,False,False,False,False,,,False,False,False,False,-54801459,-12907282.869357787,False,False,False,False,6951146.02021242,False,False,False,False
2022-04-08 00:00:00+00:00,13.71,14.41,11.25,12.43,23529363,,,0.0,0.0,0.0,0.0,13.564460616686885,#000000,,13.564460616686885,,16.84951163000418,-35.29588110994435,True,False,False,True,True,,22.54,1.7877500000000026,-1,0,,,False,False,False,False,,,False,False,False,False,-31272096,-14267639.397553507,False,False,False,False,8179162.092789278,False,False,False,False
2022-04-15 00:00:00+00:00,12.31,14.265,12.29,13.58,7150882,,,0.0,0.0,0.0,0.0,13.49985660293153,#000000,,13.49985660293153,,17.66490939856646,-34.643395030112856,True,False,False,True,True,,22.54,2.784625,-1,0,,,False,False,False,False,,,False,False,False,False,-38422978,-16056923.73847547,False,False,False,False,8102993.19702711,False,False,False,False
2022-04-22 00:00:00+00:00,11.23,12.27,11.03,12.25,9919525,,,0.0,0.0,0.0,0.0,13.244770321683879,#000000,,13.244770321683879,,18.059504041334407,-34.35595901621105,True,False,False,True,True,,21.321624999999997,1.978374999999998,-1,0,,,False,False,False,False,,,False,False,False,False,-48342503,-18448448.12821803,False,False,False,False,8237551.108358434,False,False,False,False
2022-04-29 00:00:00+00:00,9.45,11.56,9.34,11.0,9930117,,,0.0,0.0,0.0,0.0,12.888996702750998,#000000,,12.888996702750998,,17.99957456721963,-34.35595901621105,True,False,False,True,True,,19.949125000000002,0.9508749999999981,-1,0,,,False,False,False,False,,,False,False,False,False,-58272620,-21398386.78538706,False,False,False,False,8362926.359591143,False,False,False,False
2022-05-06 00:00:00+00:00,9.51,10.335,9.12,9.5,15212292,,,0.0,0.0,0.0,0.0,12.409133092715996,#000000,,12.409133092715996,,18.008816635952325,-34.35595901621105,True,False,False,True,False,,18.166875,1.2881249999999973,-1,0,,,False,False,False,False,,,False,False,False,False,-43060328,-23002975.023506537,False,False,False,False,8870286.777399207,False,False,False,False
2022-05-13 00:00:00+00:00,9.74,9.84,7.26,9.24,14616851,,,0.0,0.0,0.0,0.0,10.461872392608324,#000000,,10.461872392608324,,18.241867319652492,-34.18969656811388,True,False,False,True,False,,16.441875000000003,0.6581250000000001,-1,0,,,False,False,False,False,,,False,False,False,False,-28443477,-23405975.169913463,False,False,False,False,9295958.201295562,False,False,False,False
2022-05-20 00:00:00+00:00,8.79,9.69,8.16,9.55,6598724,,,0.0,0.0,0.0,0.0,10.36892347901324,#000000,,10.36892347901324,,18.20280041922366,-34.170371719637515,True,False,False,True,False,,16.441875000000003,0.9862499999999983,-1,0,,,False,False,False,False,,,False,False,False,False,-35042201,-24267917.823993947,False,False,False,False,9096163.07527367,False,False,False,False
2022-05-27 00:00:00+00:00,8.89,8.95,7.66,8.82,8421697,,,0.0,0.0,0.0,0.0,10.202883263434504,#000000,,10.202883263434504,,18.278625306205136,-34.01631412680804,True,False,False,True,False,,14.0425,2.567499999999998,-1,0,,,False,False,False,False,,,False,False,False,False,-26620504,-24442183.466661062,False,False,False,False,9046202.625253398,False,False,False,False
2022-06-03 00:00:00+00:00,8.07,8.81,7.91,8.68,8447495,,,0.0,0.0,0.0,0.0,10.04256379651824,#000000,,10.04256379651824,,18.13670134679578,-34.01631412680804,True,False,False,True,False,,13.280000000000001,3.4399999999999977,-1,0,,,False,False,False,False,,,False,False,False,False,-35067999,-25229280.913575057,False,False,False,False,9001853.912271664,False,False,False,False
2022-06-10 00:00:00+00:00,7.71,8.84,7.53,8.22,8128374,,,0.0,0.0,0.0,0.0,9.892500770381016,#000000,,9.892500770381016,,17.938438733949617,-34.01631412680804,True,False,False,True,False,,12.855625000000002,3.5143749999999994,-1,0,,,False,False,False,False,,,False,False,False,False,-43196373,-26560176.623680606,False,False,False,False,8937151.696547836,False,False,False,False
2022-06-17 00:00:00+00:00,7.55,7.76,6.85,7.5,12357947,,,0.0,0.0,0.0,0.0,8.87614792377015,#000000,,8.87614792377015,,17.743758327731225,-34.01631412680804,True,False,False,True,False,,11.836875,2.7731249999999994,-1,1,,,False,False,False,False,,,False,False,False,False,-55554320,-28707890.94785241,False,False,False,False,9190543.941247996,False,False,False,False
2022-06-24 00:00:00+00:00,9.69,9.76,7.32,7.66,13623829,,,0.0,0.0,0.0,0.0,9.130761137450847,#000000,,9.130761137450847,,20.015291726354977,-32.00370157022943,True,False,False,True,True,,11.836875,3.9256249999999993,-1,0,,,False,False,False,False,-0.3082472797161947,-0.3082472797161947,False,False,False,False,-41930491,-29687342.803567044,False,False,False,False,9518935.427081479,False,False,False,False
2022-07-01 00:00:00+00:00,8.37,9.89,7.94,9.74,9133212,,,0.0,0.0,0.0,0.0,9.049744542640811,#000000,,9.049744542640811,,21.28526549507265,-30.763190879973013,True,False,False,True,True,,11.836875,4.025000000000001,-1,1,0.6591831362828752,1.331768628397201,False,False,False,False,-0.29446596948203646,-0.3013566245991156,False,False,False,False,-51063703,-31270776.892191708,False,False,False,False,9490363.32137174,False,False,False,False
2022-07-08 00:00:00+00:00,8.94,9.34,8.15,8.34,5086266,,,0.0,0.0,0.0,0.0,9.064242042262462,#000000,,9.064242042262462,,22.86164798925793,-29.251251853789476,True,False,False,True,True,,11.836875,4.3762500000000015,-1,1,0.6953955880013327,1.380474099244455,False,False,False,False,-0.28753038126319197,-0.2944435029311538,False,False,False,False,-45977437,-32360159.12239973,False,False,False,False,9164133.890159018,False,False,False,False
2022-07-15 00:00:00+00:00,8.25,8.94,8.069,8.88,4765455,,,0.0,0.0,0.0,0.0,9.02914281165426,#000000,,9.02914281165426,,23.808904241383765,-28.36472370862326,True,False,False,True,True,,11.836875,4.401625000000001,-1,1,0.7371284804182847,1.2998172542450315,False,False,False,False,-0.28681509369132574,-0.29062929831123974,False,False,False,False,-50742892,-33721843.03925901,False,False,False,False,8838305.824221313,False,False,False,False
2022-07-22 00:00:00+00:00,9.48,9.71,7.77,8.42,13229285,,,0.0,0.0,0.0,0.0,9.085441524003848,#000000,,9.085441524003848,,25.80667702156948,-26.473128547680847,True,False,False,True,True,,11.836875,4.393375000000001,-1,1,0.7770653715142526,1.2376256987792753,False,False,False,False,-0.27452890413229797,-0.2825791012217689,False,False,False,False,-37513607,-34002714.44375834,False,False,False,False,9163563.54094566,False,False,False,False
2022-07-29 00:00:00+00:00,10.12,10.16,8.87,9.42,9361062,,,0.0,0.0,0.0,0.0,9.193958442849732,#000000,,9.193958442849732,,27.981795702543604,-24.445638832591005,True,False,False,True,True,,11.836875,5.052125,-1,0,0.8147616069768621,1.2171818750316898,False,False,False,False,-0.23869202059899483,-0.26063556091038187,False,False,False,False,-28152545,-33569368.559035495,False,False,False,False,9178193.056431167,False,False,False,False
2022-08-05 00:00:00+00:00,10.21,10.95,9.62,10.05,8497783,,,0.0,0.0,0.0,0.0,9.317255040558296,#000000,,9.317255040558296,,29.762711601431953,-22.82330312885672,True,False,False,False,True,,11.836875,5.8146249999999995,-1,0,0.8030097637146729,1.2071142989515589,False,False,False,False,-0.20367286438788765,-0.23215421264913477,False,False,False,False,-19654762,-32538656.962069903,False,False,False,False,9127792.31151034,False,False,False,False
2022-08-12 00:00:00+00:00,12.62,12.9,10.1,10.36,13828097,,,0.0,0.0,0.0,0.0,9.67647004020623,#000000,,9.67647004020623,,33.30445407141573,-19.5285863189075,True,False,True,False,True,,11.836875,6.320875,1,0,0.8066453914022901,1.182773862143113,False,False,False,False,-0.13090871396993833,-0.18153146330953657,False,False,False,False,-5826665,-30559990.890805464,False,False,False,False,9475963.02917624,False,False,False,True
2022-08-19 00:00:00+00:00,11.14,12.98,11.12,12.66,8978959,,,0.0,0.0,0.0,0.0,10.224557981864844,#000000,,10.142890880035685,,35.13786958717381,-17.92597492031574,True,False,True,False,True,,17.011625000000002,7.088374999999999,1,0,0.8517985863865163,1.170650858515881,False,False,False,False,-0.09472760901110583,-0.1381295361603212,False,False,False,False,-14805624,-29393000.7507458,False,False,False,False,9439147.915903928,False,False,False,False
2022-08-26 00:00:00+00:00,10.7,11.7,10.34,10.652,4853130,,,0.0,0.0,0.0,0.0,10.202027313677814,#000000,,10.112987247709146,,36.30451842639688,-16.94284957720719,True,False,True,False,True,,15.760375,7.088374999999999,1,0,0.8668657912470177,1.1660990401952391,False,False,False,False,-0.14661895820971138,-0.1423742471850163,False,False,False,False,-19658754,-28671945.43587574,False,False,False,False,9099442.88509623,False,False,False,False
2022-09-02 00:00:00+00:00,9.8,10.855,9.59,10.53,4473325,,,0.0,0.0,0.0,0.0,10.141621241657244,#000000,,10.039553849293636,,36.69154086842464,-16.663738863805847,True,False,False,False,True,,14.991000000000001,7.088374999999999,1,0,0.8167950347715546,1.204049203619233,False,False,False,False,-0.14945585714901677,-0.14591505216701653,False,False,False,False,-24132079,-28335659.033218276,False,False,False,False,8756767.486200212,False,False,False,False
2022-09-09 00:00:00+00:00,10.45,10.79,9.69,9.83,3721800,,,0.0,0.0,0.0,0.0,10.124687425872022,#000000,,10.019242940856552,,37.58371881734288,-15.843575427656653,True,False,False,False,True,,15.094375,7.088374999999999,1,1,0.8748788352357024,1.177365432929121,False,False,False,False,-0.13933983517608703,-0.14262744367155178,False,False,False,False,-20410279,-27748593.84557248,False,False,False,False,8383806.931666863,False,False,False,False
2022-09-16 00:00:00+00:00,9.97,10.76,9.67,10.5,6583255,,,0.0,0.0,0.0,0.0,10.095719560810062,#000000,,9.985577518750814,,37.98041320595361,-15.467060727272731,True,False,False,False,False,,14.750625000000001,7.088374999999999,1,1,0.9084052856032435,1.1472658137434086,False,False,False,False,-0.14100374879743646,-0.14181559623449413,False,False,False,False,-26993534,-27692663.486641183,False,False,False,False,8250432.714506355,False,False,False,False
2022-09-23 00:00:00+00:00,8.94,9.88,8.451,9.77,5279153,,,0.0,0.0,0.0,0.0,10.019544109545745,#000000,,9.897361143379895,,37.67448008885618,-15.467060727272731,True,False,False,True,False,,13.787000000000003,7.088374999999999,1,0,0.8225322563726004,1.1679429350676596,False,False,False,False,-0.16263117014913764,-0.1522233831918159,False,False,False,False,-32272687,-28031924.487630725,False,False,False,False,8030337.9208392175,False,False,False,False
2022-09-30 00:00:00+00:00,8.61,9.28,8.225,8.87,5256892,,,0.0,0.0,0.0,0.0,9.938503642270447,#000000,,9.804592633453773,,37.24503216846496,-15.467060727272731,True,False,False,True,False,,13.270875,7.088374999999999,1,0,0.9279355149181905,1.2074109720885469,False,False,False,False,-0.1717097708049222,-0.16196657699836903,False,False,False,False,-37529579,-28735454.45150993,False,False,False,False,7824897.482258535,False,False,False,False
