date,Open,High,Low,Close,Volume,aVWAP_OB_bear_822,aVWAP_OB_bear_684,aVWAP_OB_bear_206,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,3.92,4.03,3.92,3.975,35937.0,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,3.975,3.975,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,35937.0,False,False,False,False
2024-12-02 16:00:00+00:00,3.975,3.98,3.92,3.92,7912.0,,,,0.0,0.0,0.0,0.0,#000000,,,,0.0,,False,False,False,True,False,,3.95,3.975,-1,0,,,False,False,False,False,,,False,False,False,False,-7912.0,-122.66666666666667,False,False,False,False,35502.50387596899,False,False,False,False
2024-12-02 17:00:00+00:00,3.925,3.93,3.855,3.89,16523.0,,,,0.0,0.0,0.0,0.0,#000000,,,,0.0,-50.0,False,False,False,True,True,,3.8925,3.8925,-1,0,,,False,False,False,False,,,False,False,False,False,-24435.0,-499.6020671834625,False,False,False,False,35208.248001922955,False,False,False,False
2024-12-02 18:00:00+00:00,3.895,3.935,3.88,3.935,11200.0,,,,0.0,0.0,0.0,0.0,#000000,,,,10.921125206839486,-39.98896856039714,False,False,False,True,True,,3.8925,3.9074999999999998,1,0,,,False,False,False,False,,,False,False,False,False,-13235.0,-697.0500971496103,False,False,False,False,34836.02710266833,False,False,False,False
2024-12-02 19:00:00+00:00,3.935,3.945,3.905,3.91,12952.0,,,,0.0,0.0,0.0,0.0,#000000,,,,16.653922431444702,-35.340633616000105,False,False,False,True,True,,3.8925,3.925,-1,0,,,False,False,False,False,,,False,False,False,False,-26187.0,-1092.2431188992286,False,False,False,False,34496.7398607665,False,False,False,False
2024-12-02 20:00:00+00:00,3.905,3.965,3.9,3.945,11987.0,,,,0.0,0.0,0.0,0.0,#000000,,,,25.200651800269796,-28.203826165625987,False,False,False,True,True,,3.9325,3.9325,1,0,,,False,False,False,False,,,False,False,False,False,-14200.0,-1295.4641558155197,False,False,False,False,34147.7516458709,False,False,False,False
2024-12-03 15:00:00+00:00,3.92,3.965,3.89,3.945,14375.0,,,,0.0,0.0,0.0,0.0,#000000,,,,31.30545849228772,-23.492296975592293,False,False,False,True,True,,3.9275,3.9325,1,0,,,False,False,False,False,,,False,False,False,False,-14200.0,-1495.5344789811704,False,False,False,False,33841.197356787634,False,False,False,False
2024-12-03 16:00:00+00:00,3.945,3.995,3.935,3.955,4822.0,,,,0.0,0.0,0.0,0.0,#000000,,,,36.771354617555566,-19.31617502970026,False,False,False,True,True,,3.9275,3.965,-1,0,,,False,False,False,False,,,False,False,False,False,-9378.0,-1617.743246748904,False,False,False,False,33391.28732024829,False,False,False,False
2024-12-03 17:00:00+00:00,3.955,3.975,3.93,3.975,3283.0,,,,0.0,0.0,0.0,0.0,#000000,,,,42.62128699754245,-14.680315482410606,False,False,False,True,True,,3.9525,3.965,1,0,,,False,False,False,False,,,False,False,False,False,-6095.0,-1687.1580801326418,False,False,False,False,32924.49216799637,False,False,False,False
2024-12-03 18:00:00+00:00,3.975,3.98,3.915,3.915,5060.0,,,,0.0,0.0,0.0,0.0,#000000,,,,41.69728663852024,-14.680315482410606,False,False,False,True,True,,3.9475,3.965,-1,0,,,False,False,False,False,,,False,False,False,False,-11155.0,-1833.9463269522907,False,False,False,False,32492.4845374848,False,False,False,False
2024-12-03 19:00:00+00:00,3.915,3.925,3.875,3.905,16083.0,,,,0.0,0.0,0.0,0.0,#000000,,,,40.42847623870491,-14.680315482410606,False,False,False,True,True,,3.9,3.965,1,0,,,False,False,False,False,,,False,False,False,False,-27238.0,-2227.8076242088446,False,False,False,False,32238.07392450054,False,False,False,False
2024-12-03 20:00:00+00:00,3.905,3.915,3.87,3.895,13681.0,,,,0.0,0.0,0.0,0.0,#000000,,,,38.92430159659445,-14.680315482410606,False,False,False,True,False,,3.8925,3.965,-1,0,,,False,False,False,False,,,False,False,False,False,-40919.0,-2827.671071895529,False,False,False,False,31950.36735202766,False,False,False,False
2024-12-04 15:00:00+00:00,3.82,3.83,3.64,3.72,83698.0,,,,0.0,0.0,0.0,0.0,#000000,,,,32.63045189804811,-8.417291967069787,False,False,False,True,False,,3.7350000000000003,3.965,-1,0,,,False,False,False,False,,,False,False,False,False,-124617.0,-4715.877721943661,False,False,False,False,32752.6562302908,False,False,False,False
2024-12-04 16:00:00+00:00,3.715,3.74,3.665,3.695,28930.0,,,,0.0,0.0,0.0,0.0,#000000,,,,27.770494273378265,-12.846204582944182,False,False,False,True,False,,3.7025,3.7025,-1,0,,,False,False,False,False,,,False,False,False,False,-153547.0,-7023.336982068566,False,False,False,False,32693.390242224275,False,False,False,False
2024-12-04 17:00:00+00:00,3.695,3.705,3.655,3.675,17434.0,,,,0.0,0.0,0.0,0.0,#000000,,,,24.021129288920935,-16.244432927690944,False,False,False,True,False,,3.6799999999999997,3.6799999999999997,-1,0,,,False,False,False,False,,,False,False,False,False,-170981.0,-9565.316253664401,False,False,False,False,32456.81054854638,False,False,False,False
2024-12-04 18:00:00+00:00,3.675,3.68,3.65,3.655,8970.0,,,,0.0,0.0,0.0,0.0,#000000,,,,21.074675444185903,-18.971905112882055,False,False,False,True,False,,3.6799999999999997,3.4484375,-1,0,,,False,False,False,False,,,False,False,False,False,-179951.0,-12206.954761359526,False,False,False,False,32092.673950894496,False,False,False,False
2024-12-04 19:00:00+00:00,3.655,3.685,3.615,3.63,15784.0,,,,0.0,0.0,0.0,0.0,#000000,,,,18.65273673778635,-21.316428870257592,False,False,False,True,False,,3.6799999999999997,3.4409375000000004,-1,0,,,False,False,False,False,,,False,False,False,False,-195735.0,-15052.350811571006,False,False,False,False,31839.82629274109,False,False,False,False
2024-12-04 20:00:00+00:00,3.625,3.69,3.61,3.68,35914.0,,,,0.0,0.0,0.0,0.0,#000000,,,,20.700489848172303,-21.316428870257592,False,False,False,True,False,,3.6799999999999997,3.4409375000000004,1,0,,,False,False,False,False,,,False,False,False,False,-159821.0,-17296.82599278696,False,False,False,False,31902.991776574563,False,False,False,False
