date,Close,High,Low,Open,Volume,aVWAP_OB_bull_157,aVWAP_OB_bull_136,aVWAP_OB_bull_129,aVWAP_OB_bull_111,aVWAP_OB_bull_92,aVWAP_OB_bull_63,aVWAP_OB_bull_44,aVWAP_OB_bear_87,aVWAP_OB_bear_7,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,1.5,1.56,1.425,1.49,32885191,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,1.4925000000000002,1.4925000000000002,1,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,32885191.0,False,False,False,False
2022-01-07 00:00:00+00:00,1.5,1.59,1.41,1.48,41108773,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,1.5,1.5,1,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,33494345.22222222,False,False,False,False
2022-01-14 00:00:00+00:00,1.64,1.75,1.45,1.47,50754428,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,1.6,1.6,1,0,,,False,False,False,False,,,False,False,False,False,50754428,3759587.259259259,False,False,False,False,34772869.872427985,False,False,False,False
2022-01-21 00:00:00+00:00,1.63,1.82,1.59,1.61,40798908,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,98.42022116903634,43.680884676145354,False,False,True,False,True,,1.6,1.705,-1,0,,,False,False,False,False,,,False,False,False,False,9955520,4218545.240054869,False,False,False,False,35219243.06706295,False,False,False,False
2022-01-28 00:00:00+00:00,1.53,1.74,1.44,1.62,54412404,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,88.2665431878396,43.40778120339776,False,False,True,False,False,,1.5899999999999999,1.705,-1,0,,,False,False,False,False,,,False,False,False,False,-44456884,612957.888939694,False,False,False,False,36640958.691724956,False,False,False,False
2022-02-04 00:00:00+00:00,1.58,1.63,1.5,1.54,37127796,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,82.34478151055964,37.990976114039256,False,False,True,False,False,,1.565,1.705,1,0,,,False,False,False,False,,,False,False,False,False,-7329088,24658.19346267963,False,False,False,False,36677020.71456014,False,False,False,False
2022-02-11 00:00:00+00:00,1.86,1.9,1.57,1.61,49323917,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,82.26078395446979,37.990976114039256,False,False,True,False,False,,1.7349999999999999,1.7349999999999999,1,0,,,False,False,False,False,,,False,False,False,False,41994829,3133559.734687666,False,False,False,False,37613827.846814945,False,False,False,False
2022-02-18 00:00:00+00:00,1.99,2.02,1.77,1.87,64223294,,,,,,,,,1.9266666666666665,-1.0,2.02,1.77,124.0,1.9266666666666665,#000000,,1.9266666666666665,,83.03175014275482,37.990976114039256,False,False,True,False,True,,2.590625,1.7349999999999999,1,0,,,False,False,False,False,,,False,False,False,False,106218123,10769453.309895987,False,False,False,False,39584899.413717546,False,False,False,False
2022-02-25 00:00:00+00:00,1.7,1.9901,1.59,1.97,45523286,,,,,,,,,1.8575465456527211,0.0,0.0,0.0,0.0,1.8575465456527211,#000000,,1.8575465456527211,,77.29125880265124,33.72157043363907,False,False,True,False,False,,2.5850874999999998,1.7349999999999999,-1,1,,,False,False,False,False,,,False,False,False,False,60694837,14467629.87953332,False,False,False,False,40024779.901590325,False,False,False,False
2022-03-04 00:00:00+00:00,1.77,1.7997,1.685,1.7,44672974,,,,,,,,,1.826886980488667,0.0,0.0,0.0,0.0,1.826886980488667,#000000,,1.826886980488667,,73.5801687495796,30.319114004251546,False,False,True,False,False,,2.5129,0.9718000000000002,-1,1,,,False,False,False,False,,,False,False,False,False,105367811,21200976.62919752,False,False,False,False,40369090.5755466,False,False,False,False
2022-03-11 00:00:00+00:00,1.83,1.93,1.73,1.77,57292706,,,,,,,,,1.8277294130980732,0.0,0.0,0.0,0.0,1.8277294130980732,#000000,,1.8277294130980732,,71.28787860456657,28.26527655831491,False,True,True,False,False,,2.5129,1.09695,-1,1,,,False,False,False,False,,,False,False,False,False,162660517,31679461.10110881,False,False,False,False,41622691.71809871,False,False,False,False
2022-03-18 00:00:00+00:00,1.79,1.88,1.63,1.8,48742912,,,,,,,,,1.8163018186566606,0.0,0.0,0.0,0.0,1.8163018186566606,#000000,,1.8163018186566606,,68.85521372532698,26.020186349992713,False,True,True,False,False,,2.4955499999999997,1.01445,-1,1,,,False,False,False,False,,,False,False,False,False,113917605,37771175.46398964,False,False,False,False,42150115.44268399,False,False,False,False
2022-03-25 00:00:00+00:00,1.86,1.9,1.7752,1.8,26719332,,,,,,,,,1.8189781618319898,0.0,0.0,0.0,0.0,1.8189781618319898,#000000,,1.8189781618319898,,67.66597034946585,24.91834791753581,False,True,True,False,False,,2.4955499999999997,1.16275,-1,1,,,False,False,False,False,,,False,False,False,False,140636937,45390861.50369411,False,False,False,False,41007094.44692962,False,False,False,False
2022-04-01 00:00:00+00:00,1.84,1.89,1.68,1.84,24344062,,,,,,,,,1.817755574427839,0.0,0.0,0.0,0.0,1.817755574427839,#000000,,1.817755574427839,,66.40470426800762,23.6698046939387,False,True,True,False,False,,2.4898499999999997,1.0801500000000002,-1,1,,,False,False,False,False,,,False,False,False,False,116292875,50642862.50342047,False,False,False,False,39772795.74715705,False,False,False,False
2022-04-08 00:00:00+00:00,1.83,1.88,1.71,1.84,24159888,,,,,,,,,1.8169574690792243,0.0,0.0,0.0,0.0,1.8169574690792243,#000000,,1.8169574690792243,,65.25006963133377,22.465517299753685,False,True,True,False,False,,2.43985,1.15015,-1,1,,,False,False,False,False,,,False,False,False,False,92132987,53716205.05872266,False,False,False,False,38616284.062182456,False,False,False,False
2022-04-15 00:00:00+00:00,1.9,1.92,1.8,1.86,21401372,,,,,,,,,1.820336323763453,0.0,0.0,0.0,0.0,1.820336323763453,#000000,,1.820336323763453,,65.09660243101405,22.168487112160406,False,True,True,False,False,,2.43985,1.2639,-1,1,,,False,False,False,False,,,False,False,False,False,113534359,58147179.424743205,False,False,False,False,37341105.39090968,False,False,False,False
2022-04-22 00:00:00+00:00,1.64,1.99,1.62,1.93,29136025,,,,,,,,,1.8150301694917577,0.0,0.0,0.0,0.0,1.7825150847458788,#000000,,1.7825150847458788,,61.30726617750429,18.336362385259676,False,True,True,False,False,,2.3898125,1.2201875000000002,-1,1,,,False,False,False,False,,,False,False,False,False,84398334,60091709.393280745,False,False,False,False,36733321.658249706,False,False,False,False
2022-04-29 00:00:00+00:00,1.46,1.6,1.41,1.58,28314477,,,,,,,,,1.79282899713657,0.0,0.0,0.0,0.0,1.7073440051546678,#000000,,1.7073440051546678,,56.657239694649064,13.761716340602163,False,True,False,True,False,,2.13305,0.87695,-1,0,,,False,False,False,False,,,False,False,False,False,56083857,59794831.43822291,False,False,False,False,36109703.535416394,False,False,False,False
2022-05-06 00:00:00+00:00,1.35,1.49,1.33,1.41,25648897,,,,,,,,,1.7693564685178713,0.0,0.0,0.0,0.0,1.6598257254579996,#000000,,1.6598257254579996,,52.192062599939035,9.45255012260877,False,True,False,True,False,,2.02305,0.7969500000000003,-1,0,,,False,False,False,False,,,False,False,False,False,30434960,57620026.14650269,False,False,False,False,35334828.9772374,False,False,False,False
2022-05-13 00:00:00+00:00,1.26,1.35,1.14,1.34,28953133,,,,,,,,,1.737303687141814,0.0,0.0,0.0,0.0,1.4866685908747874,#000000,,1.4866685908747874,,48.09721860690228,5.5556526516900675,False,True,False,True,False,,1.84305,0.6469500000000001,-1,0,,,False,False,False,False,,,False,False,False,False,1481827,53461641.02453952,False,False,False,False,34862110.7567013,False,False,False,False
2022-05-20 00:00:00+00:00,1.31,1.39,1.25,1.25,18147794,,,,,,,,,1.7216378859286408,0.0,0.0,0.0,0.0,1.4827591938851452,#000000,,1.4827591938851452,,45.55371886605947,3.166394235246088,False,True,False,True,False,,1.84305,0.7162499999999999,-1,0,,,False,False,False,False,,,False,False,False,False,19629621,50955565.46716622,False,False,False,False,33624013.219167866,False,False,False,False
2022-05-27 00:00:00+00:00,1.32,1.4,1.31,1.36,16375589,,,,,,,,,1.7093378973335942,0.0,0.0,0.0,0.0,1.4804685552897947,#000000,,1.4804685552897947,,43.705674634140564,1.4041200380477008,False,True,False,True,False,,1.84305,0.7962500000000001,-1,0,,,False,False,False,False,,,False,False,False,False,36005210,49848131.728857614,False,False,False,False,32346352.165896174,False,False,False,False
2022-06-03 00:00:00+00:00,1.39,1.45,1.265,1.32,15247057,,,,,,,,,1.6993180707984288,0.0,0.0,0.0,0.0,1.4797659759486315,#000000,,1.4797659759486315,,43.17323343191849,0.8420164905766327,False,True,False,True,False,,1.84305,0.7931250000000001,-1,0,,,False,False,False,False,,,False,False,False,False,51252267,49952141.74894223,False,False,False,False,31079737.709163126,False,False,False,False
2022-06-10 00:00:00+00:00,1.38,1.415,1.245,1.4,18053249,,,,,,,,,1.687461413918298,0.0,0.0,0.0,0.0,1.4753725406233231,#000000,,1.4753725406233231,,42.6688434922508,0.21873486095807237,False,True,False,True,False,,1.84305,0.7468750000000002,-1,1,,,False,False,False,False,,,False,False,False,False,33199018,48711169.61939096,False,False,False,False,30114812.619595487,False,False,False,False
