date,Close,High,Low,Open,Volume,aVWAP_OB_bull_171,aVWAP_OB_bull_149,aVWAP_OB_bull_136,aVWAP_OB_bull_70,aVWAP_OB_bear_165,aVWAP_OB_bear_103,aVWAP_OB_bear_50,aVWAP_OB_bear_23,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,1.9350533879,2.0509782453,1.8726323109,1.9528879814,1009725,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,1.9618052781,1.9618052781,1,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1009725.0,False,False,False,False
2022-01-07 00:00:00+00:00,2.0688128387,2.1401512125,1.9173079675,1.9350533879,601201,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,1.9618052781,2.02872959,1,0,,,False,False,False,False,,,False,False,False,False,601201,44533.4074074074,False,False,False,False,979463.9629629629,False,False,False,False
2022-01-14 00:00:00+00:00,2.3274144435,2.345249037,1.9796398715,2.0688128387,707596,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,2.16244445425,2.16244445425,1,0,,,False,False,False,False,,,False,False,False,False,1308797,138182.5624142661,False,False,False,False,959325.5953360768,False,False,False,False
2022-01-21 00:00:00+00:00,2.122316619,2.3898355206,2.0527617046,2.3630836304,635719,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,91.90425906414178,42.28374692051014,False,False,True,False,False,,2.16244445425,2.2212986126,-1,0,,,False,False,False,False,,,False,False,False,False,673078,177804.44667987604,False,False,False,False,935354.7364222934,False,False,False,False
2022-01-28 00:00:00+00:00,2.0955647289,2.2649933665,1.9439706847,2.0509782453,468857,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,84.9231982503565,35.914539224647314,False,False,True,False,False,,2.1044820256000003,2.1044820256000003,-1,0,,,False,False,False,False,,,False,False,False,False,204221,179761.22840729263,False,False,False,False,900799.3485391606,False,False,False,False
2022-02-04 00:00:00+00:00,1.9618052781,2.2292350067,1.9319323341,2.1133993223,1003661,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,76.72367264994541,28.552326727441567,False,False,True,False,False,,2.0805836704000003,2.0805836704000003,-1,0,,,False,False,False,False,,,False,False,False,False,-799440,107227.80408082649,False,False,False,False,908418.7301288523,False,False,False,False
2022-02-11 00:00:00+00:00,2.1044820256,2.1401512125,1.8637150142,1.9350533879,1039388,,,,,,,,,0.0,0.0,0.0,0.0,2.0361160841,#000000,,2.0361160841,,72.54774173592722,25.184637699698698,False,False,True,False,False,,2.0019331133500002,2.0805836704000003,1,0,,,False,False,False,False,,,False,False,False,False,239948,117058.92970446897,False,False,False,False,918120.1575267151,False,False,False,False
2022-02-18 00:00:00+00:00,2.0457980729,2.28282796,2.0278524758,2.1401512125,1188106,,,,,,,,,0.0,0.0,0.0,0.0,2.0802321844367286,#000000,,2.0802321844367286,,68.30222805351548,21.715741165895622,False,False,True,False,False,,2.0019331133500002,2.0805836704000003,-1,1,,,False,False,False,False,,,False,False,False,False,-948158,38153.97194858239,False,False,False,False,938119.1088210326,False,False,False,False
2022-02-25 00:00:00+00:00,2.2521724399,2.2521724399,1.9470972887,2.0727164686,847538,,,,,,,,,0.0,0.0,0.0,0.0,2.0995940335932843,#000000,,2.0995940335932843,,67.3382301469859,21.33819202325718,False,False,True,False,False,,2.9922617697750002,2.0805836704000003,1,1,,,False,False,False,False,,,False,False,False,False,-100620,27874.41847090962,False,False,False,False,931409.3970565116,False,False,False,False
2022-03-04 00:00:00+00:00,2.7097851667,2.7187579653,2.1983356485,2.2342268428,2363497,,,,,,,,,0.0,0.0,0.0,0.0,2.291983833496195,#000000,,2.291983833496195,,69.38593109835602,21.33819202325718,False,True,True,False,True,,3.4627658643000006,2.0805836704000003,1,1,,,False,False,False,False,,,False,False,False,False,2262877,193430.16525084223,False,False,False,False,1037489.9602375107,False,False,False,False
2022-03-11 00:00:00+00:00,2.539301994,3.1853434907,2.5123835983,2.8174587495,4043494,,,,,,,,,0.0,0.0,0.0,0.0,2.615565942162546,#000000,,2.615565942162546,,68.89673945163521,21.33819202325718,False,True,True,False,True,,3.9683391244875,2.0805836704000003,1,0,,,False,False,False,False,,,False,False,False,False,-1780617,47204.44930633539,False,False,False,False,1260156.9261458432,False,False,False,False
2022-03-18 00:00:00+00:00,2.4226556127,2.5213563969,2.2073084471,2.476492404,1086245,,,,,,,,,0.0,0.0,0.0,0.0,2.572023047405234,#000000,,2.572023047405234,,67.28712647949723,21.33819202325718,False,True,True,False,True,,3.4819029010750002,2.0805836704000003,1,0,,,False,False,False,False,,,False,False,False,False,-2866862,-168652.32471635612,False,False,False,False,1247274.561246151,False,False,False,False
2022-03-25 00:00:00+00:00,2.5841659868,2.6468858488,2.3867644184,2.476492404,688248,,,,,,,,,0.0,0.0,0.0,0.0,2.5663121262512014,#000000,,2.5663121262512014,,66.96268076260625,21.33819202325718,False,True,True,False,True,,3.6115576434000003,2.0805836704000003,1,0,,,False,False,False,False,,,False,False,False,False,-2178614,-317538.3747373668,False,False,False,False,1205865.1863390286,False,False,False,False
2022-04-01 00:00:00+00:00,2.682866771,2.8533499438,2.4316284112,2.5303291954,1219194,,,,,,,,,0.0,0.0,0.0,0.0,2.5751571291130633,#000000,,2.5751571291130633,,67.21551253804475,21.33819202325718,False,True,True,False,True,,3.7838787598,2.0805836704000003,1,1,,,False,False,False,False,,,False,False,False,False,-959420,-365085.16179385816,False,False,False,False,1206852.505869471,False,False,False,False
2022-04-08 00:00:00+00:00,2.6200571811,2.8174587495,2.4675196055,2.7187579653,1048227,,,,,,,,,0.0,0.0,0.0,0.0,2.5792993034399836,#000000,,2.5792993034399836,,66.75553510144177,21.33819202325718,False,True,True,False,True,,3.8114423644374997,2.0805836704000003,1,1,,,False,False,False,False,,,False,False,False,False,-2007647,-486756.4090683872,False,False,False,False,1195102.4683976583,False,False,False,False
2022-04-15 00:00:00+00:00,3.1943162893,3.4724730448,2.4944380012,2.6200571811,2714090,,,,,,,,,0.0,0.0,0.0,0.0,2.675523882871577,#000000,,2.675523882871577,,68.70794625030021,21.33819202325718,False,True,True,False,True,,4.4235560447125,2.0805836704000003,1,1,,,False,False,False,False,,,False,False,False,False,706443,-398371.26765591407,False,False,False,False,1307620.0633311651,False,False,False,False
