date,Open,High,Low,Close,Volume,aVWAP_OB_bull_669,aVWAP_OB_bear_852,aVWAP_OB_bear_638,aVWAP_OB_bear_518,aVWAP_OB_bear_204,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,4.985,5.14,4.98,5.125,6199.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,5.0600000000000005,5.0600000000000005,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6199.0,False,False,False,False
2024-12-02 16:00:00+00:00,5.125,5.175,5.11,5.16,5237.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,,False,False,True,False,False,,5.1425,5.1425,1,0,,,False,False,False,False,,,False,False,False,False,5237.0,81.1937984496124,False,False,False,False,6184.085271317829,False,False,False,False
2024-12-02 17:00:00+00:00,5.16,5.235,5.145,5.225,7347.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,50.0,False,False,True,False,True,,5.1899999999999995,5.1899999999999995,1,0,,,False,False,False,False,,,False,False,False,False,12584.0,275.03575506279674,False,False,False,False,6202.114957033832,False,False,False,False
2024-12-02 18:00:00+00:00,5.225,5.225,5.175,5.205,3089.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,94.70980435020229,45.15065398768543,False,False,True,False,False,,5.199999999999999,5.199999999999999,1,0,,,False,False,False,False,,,False,False,False,False,9495.0,417.9809371548464,False,False,False,False,6153.849608862764,False,False,False,False
2024-12-02 19:00:00+00:00,5.2,5.22,5.165,5.205,5638.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,90.93109317177536,41.980735165782846,False,False,True,False,False,,5.1925,5.199999999999999,1,0,,,False,False,False,False,,,False,False,False,False,9495.0,558.709914873376,False,False,False,False,6145.8519405083025,False,False,False,False
2024-12-02 20:00:00+00:00,5.205,5.26,5.19,5.25,22494.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,90.0050014320519,41.52543348545581,False,False,True,False,False,,5.225,5.225,1,0,,,False,False,False,False,,,False,False,False,False,31989.0,1046.0012340226258,False,False,False,False,6399.311600345382,False,False,False,False
2024-12-03 15:00:00+00:00,5.015,5.065,4.995,5.045,700.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,73.63978282926087,26.80868641710589,False,False,True,False,False,,5.03,5.225,-1,0,,,False,False,False,False,,,False,False,False,False,31289.0,1514.8849358207246,False,False,False,False,6310.950180184989,False,False,False,False
2024-12-03 16:00:00+00:00,5.045,5.08,5.025,5.065,4765.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,63.16175524018342,18.260574593039962,False,False,True,False,False,,5.03,5.225,-1,0,,,False,False,False,False,,,False,False,False,False,36054.0,2050.375091854512,False,False,False,False,6286.98196033716,False,False,False,False
2024-12-03 17:00:00+00:00,5.065,5.075,5.055,5.065,1543.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,55.67744981941381,12.598546701013149,False,False,False,False,False,,5.03,5.225,-1,0,,,False,False,False,False,,,False,False,False,False,36054.0,2577.5630749265347,False,False,False,False,6213.431852424955,False,False,False,False
2024-12-03 18:00:00+00:00,5.065,5.1,5.055,5.095,1505.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,52.18018592089627,10.465939275621245,False,False,False,False,False,,5.03,5.225,-1,0,,,False,False,False,False,,,False,False,False,False,37559.0,3119.910934229999,False,False,False,False,6140.432908976505,False,False,False,False
2024-12-03 19:00:00+00:00,5.095,5.095,5.025,5.035,3340.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,47.39579509008134,6.797765971635783,False,False,False,True,False,,5.03,5.225,-1,0,,,False,False,False,False,,,False,False,False,False,34219.0,3602.0673538543397,False,False,False,False,6097.015344496249,False,False,False,False
2024-12-03 20:00:00+00:00,5.035,5.045,5.025,5.04,8948.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,44.28472363933134,4.4599356775922345,False,False,False,True,False,,5.03,5.225,-1,0,,,False,False,False,False,,,False,False,False,False,43167.0,4215.477162321714,False,False,False,False,6141.2166569846795,False,False,False,False
2024-12-04 15:00:00+00:00,5.075,5.095,5.045,5.095,1497.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,45.097879132600625,4.4599356775922345,False,False,False,True,False,,5.03,5.225,-1,0,,,False,False,False,False,,,False,False,False,False,44664.0,4842.586043526028,False,False,False,False,6069.213297961661,False,False,False,False
2024-12-04 16:00:00+00:00,5.095,5.12,5.085,5.095,2827.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,45.678704484935835,4.4599356775922345,False,False,False,True,False,,5.03,5.225,-1,0,,,False,False,False,False,,,False,False,False,False,44664.0,5459.972306417098,False,False,False,False,6018.946425125046,False,False,False,False
2024-12-04 17:00:00+00:00,5.1,5.1,5.075,5.075,2447.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,45.17018117290376,4.4599356775922345,False,False,False,True,False,,5.03,5.225,-1,0,,,False,False,False,False,,,False,False,False,False,42217.0,6029.84870476722,False,False,False,False,5963.567410782021,False,False,False,False
2024-12-04 18:00:00+00:00,5.075,5.085,5.035,5.065,2527.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,44.35109956636272,4.1690531699572375,False,False,False,True,False,,5.03,5.225,-1,0,,,False,False,False,False,,,False,False,False,False,39690.0,6551.711515546022,False,False,False,False,5910.287295886175,False,False,False,False
2024-12-04 19:00:00+00:00,5.065,5.075,5.055,5.055,3306.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,43.30140550029442,2.6579949693883336,False,False,False,True,False,,5.03,5.225,-1,0,,,False,False,False,False,,,False,False,False,False,36384.0,7014.227616080192,False,False,False,False,5869.910748663134,False,False,False,False
2024-12-04 20:00:00+00:00,5.055,5.075,5.04,5.055,10647.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,42.55162402453135,1.390398260171935,False,False,False,True,False,,5.03,5.225,-1,0,,,False,False,False,False,,,False,False,False,False,36384.0,7469.572924358018,False,False,False,False,5943.974147908667,False,False,False,False
2024-12-05 15:00:00+00:00,5.105,5.105,5.045,5.045,2062.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,41.499497038880214,-0.17916689534087027,False,False,False,True,False,,5.03,5.225,-1,0,,,False,False,False,False,,,False,False,False,False,34322.0,7885.88962320518,False,False,False,False,5883.788502204657,False,False,False,False
2024-12-05 16:00:00+00:00,5.045,5.045,5.015,5.025,3149.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,39.7587676342856,-2.365315802672626,False,False,False,True,False,,5.03,5.225,-1,0,,,False,False,False,False,,,False,False,False,False,31173.0,8246.93009416324,False,False,False,False,5841.38868046505,False,False,False,False
2024-12-05 17:00:00+00:00,5.025,5.06,5.025,5.055,3692.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,40.88022026021844,-2.365315802672626,False,False,False,True,False,,5.03,5.225,1,0,,,False,False,False,False,,,False,False,False,False,34865.0,8659.613348517298,False,False,False,False,5808.064824953964,False,False,False,False
2024-12-05 18:00:00+00:00,5.055,5.06,5.025,5.045,7512.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,41.12115680845349,-2.365315802672626,False,True,False,True,False,,5.03,5.225,-1,0,,,False,False,False,False,,,False,False,False,False,27353.0,8949.433296602301,False,False,False,False,5834.48242456708,False,False,False,False
2024-12-05 19:00:00+00:00,5.045,5.06,5.04,5.055,4491.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,42.07651380360703,-2.365315802672626,False,True,False,True,False,,5.03,5.225,-1,0,,,False,False,False,False,,,False,False,False,False,31844.0,9304.3878191356,False,False,False,False,5813.653239690071,False,False,False,False
