date,Open,High,Low,Close,Volume,aVWAP_OB_bull_872,aVWAP_OB_bull_683,aVWAP_OB_bull_552,aVWAP_OB_bear_842,aVWAP_OB_bear_528,aVWAP_OB_bear_366,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,125.125,125.125,124.24,124.41,3262.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,124.6825,124.6825,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3262.0,False,False,False,False
2024-12-02 16:00:00+00:00,124.41,124.695,124.245,124.345,988.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,0.0,,False,False,False,True,False,,124.47,124.47,-1,0,,,False,False,False,False,,,False,False,False,False,-988.0,-15.317829457364342,False,False,False,False,3226.744186046512,False,False,False,False
2024-12-02 17:00:00+00:00,124.325,124.5,124.27,124.48,3932.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,19.87286717965919,-89.74573435931838,False,False,False,True,True,,124.38499999999999,124.47,1,0,,,False,False,False,False,,,False,False,False,False,2944.0,30.563067123369983,False,False,False,False,3237.678384712457,False,False,False,False
2024-12-02 18:00:00+00:00,124.47,125.12,124.45,125.08,10210.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,40.78959835420808,-68.91599185101029,False,False,False,True,True,,124.785,124.785,1,0,,,False,False,False,False,,,False,False,False,False,13154.0,234.02720561758127,False,False,False,False,3345.7763942517986,False,False,False,False
2024-12-02 19:00:00+00:00,125.08,125.145,124.71,125.12,2734.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,55.83613165161691,-53.52525650757448,False,False,True,False,True,,124.9275,124.9275,1,0,,,False,False,False,False,,,False,False,False,False,15888.0,476.72445824366525,False,False,False,False,3336.2914889145613,False,False,False,False
2024-12-02 20:00:00+00:00,125.08,125.34,124.975,125.17,6769.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,66.71212958145313,-41.66763509106167,False,False,True,False,True,,125.1575,125.1575,1,0,,,False,False,False,False,,,False,False,False,False,22657.0,820.6046992011278,False,False,False,False,3389.5117759081336,False,False,False,False
2024-12-03 15:00:00+00:00,125.325,125.48,124.54,124.96,2290.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,68.018565819019,-38.166725433308784,False,False,True,False,True,,125.01,125.1575,-1,0,,,False,False,False,False,,,False,False,False,False,20367.0,1123.6495875856065,False,False,False,False,3372.4650817080073,False,False,False,False
2024-12-03 16:00:00+00:00,124.925,125.06,124.63,124.765,3142.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,64.9303245338117,-38.166725433308784,False,False,True,False,True,,124.845,124.845,-1,0,,,False,False,False,False,,,False,False,False,False,17225.0,1373.2829273129614,False,False,False,False,3368.8919796660225,False,False,False,False
2024-12-03 17:00:00+00:00,124.78,125.28,124.635,125.26,1881.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,67.06939793254743,-33.02129861908345,False,False,True,False,True,,124.845,124.95750000000001,1,0,,,False,False,False,False,,,False,False,False,False,19106.0,1648.2087734011325,False,False,False,False,3345.8238869580223,False,False,False,False
2024-12-03 18:00:00+00:00,125.265,125.305,124.775,124.885,1426.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,63.86969814332809,-32.82726950651598,False,False,True,False,True,,124.845,125.04,-1,0,,,False,False,False,False,,,False,False,False,False,17680.0,1896.7636761390993,False,False,False,False,3316.059175532316,False,False,False,False
2024-12-03 19:00:00+00:00,124.89,124.89,124.465,124.495,2679.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,58.276253967690025,-32.82726950651598,False,False,True,False,True,,124.67750000000001,125.04,-1,0,,,False,False,False,False,,,False,False,False,False,15001.0,2099.9301307726014,False,False,False,False,3306.182289089955,False,False,False,False
2024-12-03 20:00:00+00:00,124.47,124.9,124.44,124.81,10242.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,124.71666666666665,,56.75570381682496,-32.82726950651598,False,False,True,False,True,,124.67,125.04,1,0,,,False,False,False,False,,,False,False,False,False,25243.0,2458.737415566825,False,False,False,False,3413.714346623444,False,False,False,False
2024-12-04 15:00:00+00:00,126.56,126.82,125.065,125.43,11551.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,125.27585103779501,,59.054929192670116,-27.94459798517699,False,False,True,False,True,,124.67,125.9425,-1,0,,,False,False,False,False,,,False,False,False,False,36794.0,2991.067068038657,False,False,False,False,3539.873814117654,False,False,False,False
2024-12-04 16:00:00+00:00,125.43,126.06,125.17,126.03,4004.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,125.34996194647957,,62.823339791215844,-21.230471806017377,False,False,True,False,True,,125.61500000000001,125.9425,1,0,,,False,False,False,False,,,False,False,False,False,40798.0,3577.221066983794,False,False,False,False,3547.069568937535,False,False,False,False
2024-12-04 17:00:00+00:00,126.03,126.465,125.695,125.89,5077.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,125.45959658612425,,64.45262473987202,-16.74538557217754,False,False,True,False,True,,125.61500000000001,126.08,-1,0,,,False,False,False,False,,,False,False,False,False,35721.0,4075.5742287359835,False,False,False,False,3570.7894205819143,False,False,False,False
2024-12-04 18:00:00+00:00,125.95,125.95,125.43,125.555,4109.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,125.48137352428321,,63.28034340979561,-15.165550278603625,False,False,True,False,True,,125.61500000000001,126.08,-1,0,,,False,False,False,False,,,False,False,False,False,31612.0,4502.495558523022,False,False,False,False,3579.133770650412,False,False,False,False
2024-12-04 19:00:00+00:00,125.455,125.67,125.355,125.455,2791.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,125.48225719630786,,61.7929275816162,-14.075561612474175,False,False,True,False,True,,125.61500000000001,123.6215625,-1,0,,,False,False,False,False,,,False,False,False,False,28821.0,4879.526635135067,False,False,False,False,3566.9146424232736,False,False,False,False
2024-12-04 20:00:00+00:00,125.455,125.93,125.265,125.325,13447.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,125.48866539114816,,59.88169264636739,-13.637632749221154,False,False,True,False,True,,125.61500000000001,123.66624999999999,-1,0,,,False,False,False,False,,,False,False,False,False,15374.0,5042.231648543826,False,False,False,False,3720.094260370199,False,False,False,False
