date,Open,High,Low,Close,Volume,aVWAP_OB_bull_624,aVWAP_OB_bull_604,aVWAP_OB_bull_270,aVWAP_OB_bear_832,aVWAP_OB_bear_731,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,97.13,97.17,96.405,96.5,8730.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,96.7875,96.7875,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8730.0,False,False,False,False
2024-12-02 16:00:00+00:00,96.5,96.73,96.2,96.2,3876.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,0.0,,False,False,False,True,False,,96.465,96.465,-1,0,,,False,False,False,False,,,False,False,False,False,-3876.0,-60.093023255813954,False,False,False,False,8654.744186046511,False,False,False,False
2024-12-02 17:00:00+00:00,96.2,97.09,96.2,96.86,6357.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,20.217209690893927,-90.43441938178786,False,False,False,True,True,,96.465,96.64500000000001,1,0,,,False,False,False,False,,,False,False,False,False,2481.0,-20.69623219758428,False,False,False,False,8619.120245177573,False,False,False,False
2024-12-02 18:00:00+00:00,96.86,97.2,96.7,97.075,7962.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,36.34788446356697,-73.9632000325964,False,False,False,True,True,,96.95,96.95,1,0,,,False,False,False,False,,,False,False,False,False,10443.0,141.53161636361858,False,False,False,False,8608.932334399626,False,False,False,False
2024-12-02 19:00:00+00:00,97.075,97.15,96.84,96.89,4006.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,44.34961231474516,-64.71648564376298,False,False,False,False,True,,96.95,96.995,-1,0,,,False,False,False,False,,,False,False,False,False,6437.0,239.13577735022915,False,False,False,False,8537.569042393428,False,False,False,False
2024-12-02 20:00:00+00:00,96.89,97.21,96.77,97.165,11542.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,52.184289765269476,-55.029399053007644,False,False,True,False,True,,96.95,96.995,1,0,,,False,False,False,False,,,False,False,False,False,17979.0,514.1724319649543,False,False,False,False,8584.149367317561,False,False,False,False
2024-12-03 15:00:00+00:00,97.09,97.19,96.64,96.705,2456.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,52.10320137872172,-52.24158043498848,False,False,True,False,True,,96.91499999999999,96.995,-1,0,,,False,False,False,False,,,False,False,False,False,15523.0,746.8674330197612,False,False,False,False,8489.139299607212,False,False,False,False
2024-12-03 16:00:00+00:00,96.705,97.3,96.685,96.97,7700.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,54.09649579171827,-46.91252008618933,False,False,True,False,True,,96.91499999999999,96.995,1,0,,,False,False,False,False,,,False,False,False,False,23223.0,1095.33460460085,False,False,False,False,8476.904581783843,False,False,False,False
2024-12-03 17:00:00+00:00,96.97,97.18,96.96,97.15,2922.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,56.693310935911555,-40.79868497420736,False,False,True,False,True,,97.07,97.07,1,0,,,False,False,False,False,,,False,False,False,False,26145.0,1483.7015099558755,False,False,False,False,8390.782030128279,False,False,False,False
2024-12-03 18:00:00+00:00,97.14,97.23,96.97,97.03,8799.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,57.310931420373166,-36.47093577720544,False,False,True,False,True,,97.07,97.1,-1,0,,,False,False,False,False,,,False,False,False,False,17346.0,1729.6286183286527,False,False,False,False,8397.110990901483,False,False,False,False
2024-12-03 19:00:00+00:00,97.04,97.33,97.01,97.3,4077.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,59.4569418834504,-30.711118269076685,False,False,True,False,True,,97.07,97.17,1,0,,,False,False,False,False,,,False,False,False,False,21423.0,2034.9522056413866,False,False,False,False,8330.132525926267,False,False,False,False
2024-12-03 20:00:00+00:00,97.31,97.51,97.26,97.51,12698.0,,,,,,0.0,0.0,0.0,0.0,#000000,,,,62.09922132349668,-24.66366110795606,False,False,True,False,True,,97.385,97.385,1,0,,,False,False,False,False,,,False,False,False,False,34121.0,2532.41031098028,False,False,False,False,8397.8514014933,False,False,False,False
2024-12-04 15:00:00+00:00,98.15,98.92,98.13,98.135,9025.0,,,,,,0.0,0.0,0.0,0.0,#000000,,98.395,,66.36000185923345,-17.37204768746649,False,False,True,False,True,,97.385,98.525,-1,0,,,False,False,False,False,,,False,False,False,False,43146.0,3162.078368174384,False,False,False,False,8407.574635578676,False,False,False,False
2024-12-04 16:00:00+00:00,98.205,98.64,98.07,98.31,5859.0,,,,,,0.0,0.0,0.0,0.0,#000000,,98.37334957000806,,69.89980906308404,-11.085477982116785,False,False,True,False,True,,97.385,98.525,-1,0,,,False,False,False,False,,,False,False,False,False,49005.0,3872.8213392104403,False,False,False,False,8368.061850530945,False,False,False,False
2024-12-04 17:00:00+00:00,98.31,98.31,97.74,97.99,5222.0,,,,,,0.0,0.0,0.0,0.0,#000000,,98.27984490533507,,69.45920814866459,-8.794619262107886,False,False,True,False,True,,97.385,98.525,-1,0,,,False,False,False,False,,,False,False,False,False,43783.0,4491.583799067643,False,False,False,False,8319.285697809535,False,False,False,False
2024-12-04 18:00:00+00:00,97.98,98.04,97.67,97.77,4152.0,,,,,,0.0,0.0,0.0,0.0,#000000,,98.20227890455384,,67.3723036760814,-8.373756933198528,False,False,True,False,True,,97.385,98.525,-1,0,,,False,False,False,False,,,False,False,False,False,39631.0,5036.380949469694,False,False,False,False,8254.67661722334,False,False,False,False
2024-12-04 19:00:00+00:00,97.75,98.15,97.54,98.01,6364.0,,,,,,0.0,0.0,0.0,0.0,#000000,,98.1394579605077,,66.94341445155587,-6.38171385291804,False,False,True,False,True,,97.385,98.525,-1,0,,,False,False,False,False,,,False,False,False,False,45995.0,5671.39829909032,False,False,False,False,8225.363801452435,False,False,False,False
2024-12-04 20:00:00+00:00,97.975,98.335,97.975,98.21,7243.0,,,,,,0.0,0.0,0.0,0.0,#000000,,98.14593780536116,,67.44229259976063,-3.595285663601878,False,False,True,False,True,,97.385,98.525,-1,0,,,False,False,False,False,,,False,False,False,False,53238.0,6408.864992127678,False,False,False,False,8210.13335491829,False,False,False,False
2024-12-05 15:00:00+00:00,98.01,98.21,97.86,98.21,2331.0,,,,,,0.0,0.0,0.0,0.0,#000000,,98.14288722758484,,67.79863413419261,-1.0956856656184684,False,False,True,False,True,,97.385,98.525,-1,0,,,False,False,False,False,,,False,False,False,False,53238.0,7134.898093024923,False,False,False,False,8118.984000578471,False,False,False,False
2024-12-05 16:00:00+00:00,98.21,98.43,98.21,98.42,1637.0,,,,,,0.0,0.0,0.0,0.0,#000000,,98.15112235954072,,68.90260484114374,1.9295036321033123,False,False,True,False,True,,97.385,98.525,-1,0,,,False,False,False,False,,,False,False,False,False,54875.0,7875.054711737715,False,False,False,False,8018.48812460051,False,False,False,False
2024-12-05 17:00:00+00:00,98.35,98.35,98.18,98.23,1011.0,,,,,,0.0,0.0,0.0,0.0,#000000,,98.15353425606074,,67.92330337219423,2.674248317916522,False,False,True,False,True,,97.385,98.525,-1,0,,,False,False,False,False,,,False,False,False,False,53864.0,8588.061615431703,False,False,False,False,7909.8448978625165,False,False,False,False
2024-12-05 18:00:00+00:00,98.215,98.26,98.015,98.235,2563.0,,,,,,0.0,0.0,0.0,0.0,#000000,,98.15446366566094,,67.24839533897402,3.5639370853542403,True,False,True,False,True,,97.385,98.525,-1,0,,,False,False,False,False,,,False,False,False,False,56427.0,9329.750582634313,False,False,False,False,7826.948077740616,False,False,False,False
2024-12-05 19:00:00+00:00,98.235,98.28,98.05,98.065,1594.0,,,,,,0.0,0.0,0.0,0.0,#000000,,98.15369052431508,,65.1686747922646,3.5639370853542403,True,False,True,False,True,,97.385,98.525,-1,0,,,False,False,False,False,,,False,False,False,False,54833.0,10035.227317787268,False,False,False,False,7730.313223822157,False,False,False,False
