date,Close,High,Low,Open,Volume,aVWAP_OB_bull_793,aVWAP_OB_bull_751,aVWAP_OB_bull_649,aVWAP_OB_bull_531,aVWAP_OB_bull_438,aVWAP_OB_bull_301,aVWAP_OB_bull_211,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,1.47,1.48,1.41,1.48,5202355,,,,,,,,#000000,,,,,,False,False,False,False,False,,1.4449999999999998,1.4449999999999998,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,5202355.0,False,False,False,False
2022-01-04 00:00:00+00:00,1.52,1.55,1.465,1.47,8606697,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,1.5075,1.5075,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8606697,337517.5294117647,False,False,False,False,5335858.607843137,False,False,False,False
2022-01-05 00:00:00+00:00,1.48,1.59,1.47,1.55,10417860,,,,,,,,#000000,,,,91.67579408543264,16.70317634173057,False,False,True,False,True,,1.5075,1.53,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1811163,253255.54786620534,False,False,False,False,5535152.780084583,False,False,False,False
2022-01-06 00:00:00+00:00,1.45,1.495,1.42,1.48,9207998,,,,,,,,#000000,,,,82.2426792500428,16.70317634173057,False,False,True,False,True,,1.4575,1.4575,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11019161,-188800.0030305086,False,False,False,False,5679185.92596362,False,False,False,False
2022-01-07 00:00:00+00:00,1.5,1.505,1.42,1.45,7673863,,,,,,,,#000000,,,,78.01452849750544,16.70317634173057,False,False,True,False,True,,1.4575,1.4625,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3345298,-312584.2382057828,False,False,False,False,5757408.556317987,False,False,False,False
2022-01-10 00:00:00+00:00,1.53,1.53,1.45,1.47,8754612,,,,,,,,#000000,,,,75.8078045928119,16.70317634173057,False,False,True,False,True,,1.49,1.49,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5409314,-88196.07200163446,False,False,False,False,5874945.946266301,False,False,False,False
2022-01-11 00:00:00+00:00,1.6,1.6,1.48,1.52,8543363,,,,,,,,#000000,,,,75.81802045473731,16.70317634173057,False,False,True,False,True,,1.54,1.54,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13952677,462426.4014101944,False,False,False,False,5979589.752295074,False,False,False,False
2022-01-12 00:00:00+00:00,1.71,1.72,1.5905,1.6,11102510,,,,,,,,#000000,,,,77.26051542184688,16.70317634173057,False,False,True,False,True,,1.65525,1.65525,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25055187,1426848.3856686181,False,False,False,False,6180488.585538404,False,False,False,False
2022-01-13 00:00:00+00:00,1.67,1.75,1.67,1.7,10927937,,,,,,,,#000000,,,,76.74349195667352,16.70317634173057,False,False,True,False,True,,1.65525,1.71,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14127250,1924903.3509365155,False,False,False,False,6366663.033164349,False,False,False,False
2022-01-14 00:00:00+00:00,1.64,1.68,1.6,1.67,11426006,,,,,,,,#000000,,,,75.22338586385732,16.70317634173057,False,False,True,False,True,,1.6400000000000001,1.71,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2701244,1955348.0822723384,False,False,False,False,6565068.639706925,False,False,False,False
2022-01-18 00:00:00+00:00,1.63,1.71,1.59,1.61,8086232,,,,,,,,#000000,,,,73.6347888616135,16.70317634173057,False,False,True,False,True,,1.6400000000000001,1.65,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5384988,1667491.7653204822,False,False,False,False,6624722.104816457,False,False,False,False
2022-01-19 00:00:00+00:00,1.8,1.82,1.65,1.67,12316546,,,,,,,,#000000,,1.7566666666666666,,74.36005208440422,16.70317634173057,False,False,True,False,True,,1.6400000000000001,1.7349999999999999,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6931558,1873925.7353079144,False,False,False,False,6847930.885019734,False,False,False,False
2022-01-20 00:00:00+00:00,1.72,1.81,1.72,1.81,9096202,,,,,,,,#000000,,1.7538346459159126,,72.95373986174349,16.70317634173057,False,False,True,False,True,,1.6400000000000001,1.7650000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2164644,1715550.4515703493,False,False,False,False,6936098.379724842,False,False,False,False
2022-01-21 00:00:00+00:00,1.63,1.73,1.62,1.72,11299928,,,,,,,,#000000,,1.7214213776539302,,70.05847355256483,16.70317634173057,False,False,True,False,True,,1.6400000000000001,1.7650000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13464572,1120251.5319009237,False,False,False,False,7107228.953068966,False,False,False,False
2022-01-24 00:00:00+00:00,1.64,1.66,1.5401,1.62,13130095,,,,,,,,#000000,,1.690472798641106,,67.81939691549023,16.70317634173057,False,False,True,False,True,,1.60005,1.7650000000000001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-334477,1063203.3541793188,False,False,False,False,7343419.778438811,False,False,False,False
2022-01-25 00:00:00+00:00,1.73,1.73,1.59,1.62,8241574,,,,,,,,#000000,,1.6893848603170967,,67.0345865844411,16.70317634173057,False,False,True,False,True,,1.60005,1.7650000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7907097,1331591.3402899338,False,False,False,False,7378641.512617682,False,False,False,False
2022-01-26 00:00:00+00:00,1.61,1.74,1.6,1.72,11827240,,,,,,,,#000000,,1.6823176020295472,,64.53414192847727,31.297363233489207,False,False,True,False,False,,1.60005,1.7650000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3920143,1125640.9740040542,False,False,False,False,7553096.355260126,False,False,False,False
2022-01-27 00:00:00+00:00,1.52,1.6053,1.51,1.55,11544836,,,,,,,,#000000,,1.6618653955979539,,61.393442120379575,27.497039781426338,False,False,False,False,False,,1.55765,1.7650000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15464979,475028.42600389535,False,False,False,False,7709635.164857769,False,False,False,False
2022-01-28 00:00:00+00:00,1.53,1.53,1.44,1.49,9668659,,,,,,,,#000000,,1.5719512350907836,,58.94922061638506,24.430813794329396,False,False,False,False,False,,1.4849999999999999,1.7650000000000001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5796320,229093.19361158574,False,False,False,False,7786459.628980994,False,False,False,False
2022-01-31 00:00:00+00:00,1.55,1.59,1.5,1.54,7006130,,,,,,,,#000000,,1.5781364377800096,,57.20373664817491,22.079054782073143,False,False,False,False,False,,1.4849999999999999,1.7650000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1209810,267552.67621505295,False,False,False,False,7755858.467060172,False,False,False,False
2022-02-01 00:00:00+00:00,1.58,1.63,1.55,1.58,9963755,,,,,,,,#000000,,1.5882847828881161,,56.15149153925986,20.418541059409208,False,False,False,False,False,,1.4849999999999999,1.7650000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11173565,695239.4340105411,False,False,False,False,7842442.644822518,False,False,False,False
2022-02-02 00:00:00+00:00,1.6,1.62,1.56,1.6,6538250,,,,,,,,#000000,,1.5919389112008915,,55.53719106542412,19.187301527450458,False,True,False,False,False,,1.4849999999999999,1.7650000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17711815,1362556.1228728727,False,False,False,False,7791297.835221635,False,False,False,False
2022-02-03 00:00:00+00:00,1.56,1.605,1.515,1.57,7338792,,,,,,,,#000000,,1.590292407704895,,54.50050838724378,17.545497587915634,False,True,False,False,False,,1.4849999999999999,1.7650000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10373023,1715907.7651131523,False,False,False,False,7773552.508350199,False,False,False,False
2022-02-04 00:00:00+00:00,1.58,1.605,1.5428,1.55,6280869,,,,,,,,#000000,,1.5904291935736987,,53.912607435043896,16.354635550577882,False,True,False,False,False,,1.4849999999999999,1.7650000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16653892,2301711.0684420485,False,False,False,False,7715015.900179603,False,False,False,False
2022-02-07 00:00:00+00:00,1.72,1.72,1.57,1.61,8794767,,,,,,,,#000000,,1.6008430024548659,,54.97462050071023,16.354635550577882,False,True,True,False,False,,1.4849999999999999,1.7650000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25448659,3209434.5167384385,False,False,False,False,7757359.080564717,False,False,False,False
2022-02-08 00:00:00+00:00,1.73,1.74,1.68,1.7,8233724,,,,,,,,#000000,,1.6125750063600992,,55.93837421565752,16.354635550577882,False,True,True,False,True,,1.4849999999999999,1.7650000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33682383,4404452.104317323,False,False,False,False,7776040.057797474,False,False,False,False
2022-02-09 00:00:00+00:00,1.72,1.76,1.7095,1.71,5677098,,,,,,,,#000000,,1.62002954646915,,56.5790037877484,16.354635550577882,False,True,True,False,True,,1.4849999999999999,1.7650000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28005285,5329974.962971546,False,False,False,False,7693728.604550514,False,False,False,False
2022-02-10 00:00:00+00:00,1.72,1.79,1.68,1.7,12076177,,,,,,,,#000000,,1.6328840324542313,,57.103155255822756,16.354635550577882,False,True,True,False,True,,1.4849999999999999,1.7650000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28005285,6219202.8075608965,False,False,False,False,7865589.32594069,False,False,False,False
2022-02-11 00:00:00+00:00,1.86,1.9,1.73,1.74,14542151,,,,,,,,#000000,,1.6563670205958068,,58.813758787505876,16.354635550577882,False,True,True,False,True,,2.13189,1.7650000000000001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42547436,7643839.403342823,False,False,False,False,8127415.273943016,False,False,False,False
2022-02-14 00:00:00+00:00,1.92,1.93,1.84,1.87,16112321,,,,,,,,#000000,,1.6838678302884924,,60.65741400875298,16.354635550577882,False,True,True,False,True,,2.2033899999999997,1.7650000000000001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58659757,9644463.622819575,False,False,False,False,8440548.831827603,False,False,False,False
2022-02-15 00:00:00+00:00,1.88,1.89,1.77,1.82,11478637,,,,,,,,#000000,,1.6959643530719375,,61.55383532318416,16.354635550577882,False,True,True,False,True,,2.15289,1.7650000000000001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,47181120,11116489.36310116,False,False,False,False,8559689.544304952,False,False,False,False
2022-02-16 00:00:00+00:00,1.93,1.95,1.87,1.88,10061894,,,,,,,,#000000,,1.7094089792064926,,62.66589186535011,16.354635550577882,False,True,True,False,True,,2.21639,1.7650000000000001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57243014,12925372.682195231,False,False,False,False,8618599.52295966,False,False,False,False
2022-02-17 00:00:00+00:00,2.01,2.02,1.94,1.95,14625056,,,,,,,,#000000,,1.818093224089728,,64.12080503114018,16.354635550577882,False,True,True,False,True,,2.28639,1.7650000000000001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,71868070,15236851.008383654,False,False,False,False,8854146.835784772,False,False,False,False
2022-02-18 00:00:00+00:00,1.99,2.01,1.91,2.0,11945386,,,,,,,,#000000,,1.82486797529362,,65.00430317573493,16.354635550577882,False,True,True,False,True,,2.26489,1.7650000000000001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,59922684,16989236.61589802,False,False,False,False,8975371.901048115,False,False,False,False
2022-02-22 00:00:00+00:00,1.87,1.9901,1.865,1.97,10825250,,,,,,,,#000000,,1.8235010068318285,,64.07925703490947,16.354635550577882,False,True,True,False,False,,2.23322,1.7650000000000001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49097434,18248381.611353002,False,False,False,False,9047916.140222698,False,False,False,False
2022-02-23 00:00:00+00:00,1.67,1.79,1.65,1.76,18293692,,,,,,,,#000000,,1.792379998877409,,61.277022586044396,16.354635550577882,False,True,True,False,False,,2.03767,1.7650000000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30803742,18740748.685417593,False,False,False,False,9410495.58570416,False,False,False,False
2022-02-24 00:00:00+00:00,1.65,1.79,1.5901,1.79,9524482,,,,,,,,#000000,,1.7805944673972505,,58.8123284942962,15.795458058466764,False,True,False,False,False,,2.016705,1.3633950000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21279260,18840298.14873455,False,False,False,False,9414965.641166743,False,False,False,False
2022-02-25 00:00:00+00:00,1.7,1.74,1.59,1.65,6879862,,,,,,,,#000000,,1.7495031200870077,,57.259434189801595,14.05142330021836,False,True,False,False,False,,1.999155,1.330845,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28159122,19205742.2213332,False,False,False,False,9315549.81210138,False,False,False,False
2022-02-28 00:00:00+00:00,1.73,1.75,1.69,1.7,8579263,,,,,,,,#000000,,1.7527120176763085,,56.259847959266395,12.859080997954472,False,True,False,False,False,,1.999155,1.390345,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36738385,19893296.840104446,False,False,False,False,9286675.819469955,False,False,False,False
2022-03-01 00:00:00+00:00,1.77,1.7997,1.71,1.75,11747657,,,,,,,,#000000,,1.7573267147149028,,55.79696080326694,12.187955708147882,False,True,False,False,False,,1.999155,1.42524,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48486042,21014580.96402192,False,False,False,False,9383184.885373095,False,False,False,False
2022-03-02 00:00:00+00:00,1.72,1.76,1.69,1.76,9827896,,,,,,,,#000000,,1.7545124308727509,,54.92316331639077,11.107789308445412,False,True,False,False,False,,1.999155,1.3953900000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38658146,21706485.47523675,False,False,False,False,9400624.536927091,False,False,False,False
2022-03-03 00:00:00+00:00,1.71,1.75,1.69,1.7,5049539,,,,,,,,#000000,,1.752938786375276,,54.110071659876155,10.090085322316384,False,True,False,False,False,,1.999155,1.39039,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33608607,22173235.338952955,False,False,False,False,9229993.7315574,False,False,False,False
2022-03-04 00:00:00+00:00,1.77,1.785,1.685,1.71,9468619,,,,,,,,#000000,,1.7528901869516105,,54.01098355305717,9.7684337350899,False,True,False,False,False,,1.999155,1.4038899999999999,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43077226,22992999.67860186,False,False,False,False,9239351.585221818,False,False,False,False
2022-03-07 00:00:00+00:00,1.75,1.855,1.73,1.77,11955595,,,,,,,,#000000,,1.7554947955850548,,53.719215907136515,9.24756819759645,False,True,False,False,False,,1.999155,1.45197,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31121631,23311769.534342967,False,False,False,False,9345870.934820963,False,False,False,False
2022-03-08 00:00:00+00:00,1.84,1.91,1.73,1.79,17203399,,,,,,,,#000000,,1.7633850862360578,,54.28686894964899,9.24756819759645,False,True,False,False,True,,1.999155,1.47497,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48325030,24292681.70946677,False,False,False,False,9654009.29031818,False,False,False,False
2022-03-09 00:00:00+00:00,1.83,1.87,1.7308,1.76,7142754,,,,,,,,#000000,,1.7652781720281827,,54.63958292546057,9.24756819759645,False,True,True,False,True,,1.999155,1.44349,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41182276,24955018.740468074,False,False,False,False,9555528.69069786,False,False,False,False
