date,Open,High,Low,Close,Volume,aVWAP_OB_bull_827,aVWAP_OB_bull_744,aVWAP_OB_bull_551,aVWAP_OB_bear_672,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,9.245,9.265,9.14,9.19,1574.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,9.2025,9.2025,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1574.0,False,False,False,False
2024-12-02 16:00:00+00:00,9.18,9.27,9.15,9.205,3217.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,,False,False,True,False,False,,9.2025,9.21,1,0,,,False,False,False,False,,,False,False,False,False,3217.0,49.87596899224806,False,False,False,False,1599.4728682170542,False,False,False,False
2024-12-02 17:00:00+00:00,9.205,9.205,9.11,9.19,4409.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,85.03401360544218,-9.863945578231267,False,False,True,False,True,,9.157499999999999,9.21,-1,0,,,False,False,False,False,,,False,False,False,False,-1192.0,30.62207800012018,False,False,False,False,1643.0314283997354,False,False,False,False
2024-12-02 18:00:00+00:00,9.19,9.27,9.16,9.25,3956.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,84.78139712039604,-8.890447904151443,False,False,True,False,True,,9.215,9.215,1,0,,,False,False,False,False,,,False,False,False,False,2764.0,73.00003027918808,False,False,False,False,1678.891406254003,False,False,False,False
2024-12-02 19:00:00+00:00,9.25,9.265,9.195,9.2,3760.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,75.22475165792798,-8.890447904151443,False,False,True,False,True,,9.215,9.23,-1,0,,,False,False,False,False,,,False,False,False,False,-996.0,56.426386398890585,False,False,False,False,1711.1566557694446,False,False,False,False
2024-12-02 20:00:00+00:00,9.195,9.24,9.15,9.17,3322.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,65.39632744865582,-8.890447904151443,False,False,True,False,True,,9.195,9.195,-1,0,,,False,False,False,False,,,False,False,False,False,-4318.0,-11.394177731324774,False,False,False,False,1736.1309711838717,False,False,False,False
2024-12-03 15:00:00+00:00,9.315,9.355,9.22,9.355,1152.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,68.20469651796365,-8.890447904151443,False,False,True,False,True,,9.195,9.287500000000001,1,0,,,False,False,False,False,,,False,False,False,False,-3166.0,-60.30279513083912,False,False,False,False,1727.07467705699,False,False,False,False
2024-12-03 16:00:00+00:00,9.355,9.405,9.31,9.35,782.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,69.84552257054193,-8.890447904151443,False,False,True,False,True,,9.195,9.3575,-1,0,,,False,False,False,False,,,False,False,False,False,-3948.0,-120.57717040012844,False,False,False,False,1712.4223564824629,False,False,False,False
2024-12-03 17:00:00+00:00,9.355,9.45,9.31,9.45,668.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,73.04273204685943,-8.890447904151443,False,False,True,False,True,,9.379999999999999,9.379999999999999,1,0,,,False,False,False,False,,,False,False,False,False,-3280.0,-169.56047008384738,False,False,False,False,1696.229761808316,False,False,False,False
2024-12-03 18:00:00+00:00,9.455,9.46,9.405,9.45,678.0,,,,,0.0,0.0,0.0,0.0,#000000,,9.438333333333333,,75.32645310137192,-7.2278390373474934,False,False,True,False,True,,9.432500000000001,9.432500000000001,1,0,,,False,False,False,False,,,False,False,False,False,-3280.0,-217.78433876471797,False,False,False,False,1680.4432538733033,False,False,False,False
