date,Close,High,Low,Open,Volume,aVWAP_OB_bull_147,aVWAP_OB_bull_63,aVWAP_OB_bull_50,aVWAP_OB_bull_37,aVWAP_OB_bull_28,aVWAP_OB_bear_163,aVWAP_OB_bear_1,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,107.4019896081,107.9843246322,104.2670860618,104.2670860618,136173,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,106.12570534700001,106.12570534700001,1,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,136173.0,False,False,False,False
2022-01-07 00:00:00+00:00,107.1399388472,108.5957764074,102.6462535781,107.3243449382,306274,,,,,,,106.12732294423333,-1.0,108.59578,102.646255,55.0,,#000000,,,,0.0,,False,False,False,True,False,,105.62101499274999,106.12570534700001,1,0,,,False,False,False,False,,,False,False,False,False,-306274,-22686.962962962964,False,False,False,False,148773.07407407407,False,False,False,False
2022-01-14 00:00:00+00:00,105.1308830142,106.5236342801,103.0927104299,106.2082028087,153525,,,,,,,105.72278122877182,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,104.808172355,106.12570534700001,-1,0,,,False,False,False,False,,,False,False,False,False,-459799,-55065.632373113855,False,False,False,False,149125.06858710563,False,False,False,False
2022-01-21 00:00:00+00:00,99.2492992709,104.8008931672,98.8707815053,104.3738474829,153733,,,,,,,104.53279119690843,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,101.83583733625,106.12570534700001,-1,0,,,False,False,False,False,,,False,False,False,False,-613532,-96433.5114565869,False,False,False,False,149466.39683991263,False,False,False,False
2022-01-28 00:00:00+00:00,95.8426393801,100.7051368311,93.1153703506,98.0263957204,270645,,,,,,,102.09061445354766,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,96.91025359085,96.91025359085,-1,0,,,False,False,False,False,,,False,False,False,False,-884177,-154784.8809783212,False,False,False,False,158442.5896665858,False,False,False,False
2022-02-04 00:00:00+00:00,95.9494008011,97.1820099354,90.8442637567,95.1438373512,346675,,,,,,,99.99734238343666,0.0,0.0,0.0,0.0,94.65855816439999,#000000,,94.65855816439999,,0.2316393002038555,-49.7792187919932,False,False,False,True,True,,94.01313684605,96.91025359085,1,0,,,False,False,False,False,,,False,False,False,False,-537502,-183134.29720214923,False,False,False,False,172385.73117276462,False,False,False,False
2022-02-11 00:00:00+00:00,101.8411248312,104.8485475833,96.3230657749,96.7258474999,354779,,,,,,,100.22263331214523,0.0,0.0,0.0,0.0,97.86805844100361,#000000,,97.86805844100361,,8.7971629802617,-41.623347603585856,False,False,False,True,True,,100.5858066791,100.5858066791,1,0,,,False,False,False,False,,,False,False,False,False,-182723,-183103.83074273076,False,False,False,False,185896.34367848575,False,False,False,False
2022-02-18 00:00:00+00:00,102.7849090205,105.1005856909,101.1697731915,101.5881517496,400126,,,,,,,100.78597917889354,0.0,0.0,0.0,0.0,101.37862181872396,#000000,,101.37862181872396,,16.294941941072324,-34.78409674261053,False,False,False,True,True,,120.6595156662125,100.5858066791,1,0,,,False,False,False,False,,,False,False,False,False,217403,-153436.65809512106,False,False,False,False,201765.207109709,False,False,False,False
2022-02-25 00:00:00+00:00,103.5049093298,104.3513961799,99.827069912,102.512476471,203827,,,,,,,100.95122640207838,0.0,0.0,0.0,0.0,101.52179366468607,#000000,,101.52179366468607,,22.73702554335722,-29.131311406186594,False,False,False,True,True,,119.916227157525,100.5858066791,1,0,,,False,False,False,False,,,False,False,False,False,421230,-110868.75749548248,False,False,False,False,201917.93250898982,False,False,False,False
2022-03-04 00:00:00+00:00,104.3708556477,104.7989639397,99.5546373625,103.0378821021,212192,,,,,,,101.12411680637138,0.0,0.0,0.0,0.0,101.71828304979516,#000000,,101.71828304979516,,28.453126172819644,-24.258266713693395,True,False,False,True,True,,119.7393461681375,100.5858066791,1,0,,,False,False,False,False,,,False,False,False,False,633422,-55736.10879211342,False,False,False,False,202678.97454536095,False,False,False,False
2022-03-11 00:00:00+00:00,101.7340977582,105.0130180858,101.4907571132,105.0130180858,122474,,,,,,,101.20280684728512,0.0,0.0,0.0,0.0,101.79140963705822,#000000,,101.79140963705822,,31.184772859360187,-22.257765153474736,True,False,False,True,True,,120.61757032477502,100.5858066791,1,1,,,False,False,False,False,,,False,False,False,False,510948,-13759.508140845755,False,False,False,False,196737.86531977865,False,False,False,False
2022-03-18 00:00:00+00:00,104.4778827207,104.5070719225,101.0432866507,102.298422325,180752,,,,,,,101.3458006344214,0.0,0.0,0.0,0.0,101.96046735027767,#000000,,101.96046735027767,,35.29409676465877,-18.847059137126678,True,False,False,False,True,,119.09224342296251,100.5858066791,1,0,,,False,False,False,False,,,False,False,False,False,691700,38496.75172143911,False,False,False,False,195553.72714794317,False,False,False,False
2022-03-25 00:00:00+00:00,101.1308542558,105.8320670863,100.1578808649,103.8649094844,166539,,,,,,,101.40540932573428,0.0,0.0,0.0,0.0,102.11267683685935,#000000,,102.11267683685935,,36.67343300716473,-18.002553041250522,True,False,False,True,True,,118.5936955148,100.5858066791,1,1,,,False,False,False,False,,,False,False,False,False,525161,74545.9552976288,False,False,False,False,193404.48809994737,False,False,False,False
2022-04-01 00:00:00+00:00,100.0022051223,101.5589625479,96.6454469235,101.0822055863,206049,,,,,,,101.27129195596797,0.0,0.0,0.0,0.0,101.35238833273387,#000000,,101.35238833273387,,37.22865181832765,-17.809777160867824,True,False,False,True,True,,114.1668398170375,100.5858066791,-1,1,,,False,False,False,False,,,False,False,False,False,319112,92661.95860891555,False,False,False,False,194341.11861106235,False,False,False,False
2022-04-08 00:00:00+00:00,95.9157168803,100.3719350109,95.3903112492,99.3795021521,222822,,,,,,,100.99817975606001,0.0,0.0,0.0,0.0,100.57754832325223,#000000,,100.57754832325223,,36.104112059529044,-17.809777160867824,True,False,False,True,False,,111.4766870787,84.2855591814,-1,1,,,False,False,False,False,,,False,False,False,False,96290,92930.70241566256,False,False,False,False,196450.81352876144,False,False,False,False
2022-04-15 00:00:00+00:00,95.2832841762,96.9567984087,94.3978783904,96.3924738419,150136,,,,,,,100.76095065133231,0.0,0.0,0.0,0.0,100.05349616954835,#000000,,100.05349616954835,,35.02364134204376,-17.809777160867824,True,False,False,True,False,,108.75844266778749,82.5962341313125,-1,0,,,False,False,False,False,,,False,False,False,False,-53846,82058.35408857644,False,False,False,False,193020.08660070505,False,False,False,False
2022-04-22 00:00:00+00:00,96.061662889,99.9243672511,94.9476083563,95.0011218928,196366,,,,,,,100.55725334727244,0.0,0.0,0.0,0.0,99.7246223075183,#000000,,99.7246223075183,,34.742205326017846,-17.809777160867824,True,False,False,True,False,,108.75844266778749,84.18522130037499,-1,0,,,False,False,False,False,,,False,False,False,False,142520,86536.99452645966,False,False,False,False,193267.93203768987,False,False,False,False
