date,Open,High,Low,Close,Volume,aVWAP_OB_bull_756,aVWAP_OB_bull_553,aVWAP_OB_bear_836,aVWAP_OB_bear_517,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,3.565,3.59,3.54,3.575,693.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,3.565,3.565,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,693.0,False,False,False,False
2024-12-02 16:00:00+00:00,3.575,3.595,3.565,3.59,882.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,,False,False,True,False,False,,3.58,3.58,1,0,,,False,False,False,False,,,False,False,False,False,882.0,13.674418604651162,False,False,False,False,695.9302325581394,False,False,False,False
2024-12-02 17:00:00+00:00,3.59,3.595,3.565,3.565,1027.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,81.51260504201669,-23.94957983193325,False,False,True,False,True,,3.58,3.58,-1,0,,,False,False,False,False,,,False,False,False,False,-145.0,11.214350099152695,False,False,False,False,701.0630971696412,False,False,False,False
2024-12-02 18:00:00+00:00,3.565,3.565,3.54,3.555,3283.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,66.07258287930541,-23.94957983193325,False,False,True,False,True,,3.5525,3.58,1,0,,,False,False,False,False,,,False,False,False,False,-3428.0,-42.106802615562856,False,False,False,False,741.093126670887,False,False,False,False
2024-12-02 19:00:00+00:00,3.555,3.575,3.545,3.565,3266.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,59.10542423095297,-23.94957983193325,False,False,True,False,True,,3.5525,3.58,-1,0,,,False,False,False,False,,,False,False,False,False,-162.0,-43.96561187733707,False,False,False,False,780.2389696682376,False,False,False,False
2024-12-02 20:00:00+00:00,3.565,3.59,3.555,3.555,4711.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,52.016432055762856,-23.94957983193325,False,False,False,False,True,,3.5525,3.58,-1,0,,,False,False,False,False,,,False,False,False,False,-4873.0,-118.8343620807892,False,False,False,False,841.1810011462494,False,False,False,False
2024-12-03 15:00:00+00:00,3.65,3.725,3.615,3.725,5098.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,61.37693814634831,-23.94957983193325,False,False,True,False,True,,3.67,3.67,1,0,,,False,False,False,False,,,False,False,False,False,225.0,-113.50359677721107,False,False,False,False,907.1781949269276,False,False,False,False
2024-12-03 16:00:00+00:00,3.725,3.79,3.72,3.785,5130.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,69.0622547372754,-23.94957983193325,False,False,True,False,True,,3.755,3.755,1,0,,,False,False,False,False,,,False,False,False,False,5355.0,-28.720595276789197,False,False,False,False,972.6483004319365,False,False,False,False
2024-12-03 17:00:00+00:00,3.785,3.785,3.735,3.755,6688.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,71.7221519946718,-23.94957983193325,False,False,True,False,True,,3.755,3.76,-1,0,,,False,False,False,False,,,False,False,False,False,-1333.0,-48.9419813965289,False,False,False,False,1061.2584043012089,False,False,False,False
2024-12-03 18:00:00+00:00,3.755,3.775,3.755,3.76,7878.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,73.74661742556744,-19.30887453723342,False,False,True,False,True,,3.755,3.7649999999999997,1,0,,,False,False,False,False,,,False,False,False,False,6545.0,53.289677229773865,False,False,False,False,1166.944320513593,False,False,False,False
