date,Close,High,Low,Open,Volume,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-23 00:00:00+00:00,24.736872007,24.7516993029,24.736872007,24.7516993029,50003,#000000,,,,,,False,False,False,False,False,,24.744285654949998,24.744285654949998,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,50003.0,False,False,False,False
2025-01-24 00:00:00+00:00,24.7556532485,24.7615841668,24.7556532485,24.7615841668,200116,#000000,,,,100.0,,False,False,True,False,False,,24.744285654949998,24.75861870765,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,200116,7847.686274509804,False,False,False,False,55889.78431372549,False,False,False,False
2025-01-27 00:00:00+00:00,24.7742367927,24.7742367927,24.7714690308,24.7714690308,25020,#000000,,,,100.0,50.0,False,False,True,False,True,,24.77285291175,24.77285291175,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,225136,16368.79661668589,False,False,False,False,54679.20453671665,False,False,False,False
2025-01-28 00:00:00+00:00,24.7759172195,24.7813538947,24.7759172195,24.7813538947,400000,#000000,,,,100.0,50.0,False,False,True,False,True,,24.77285291175,24.7786355571,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,625136,40242.02027877664,False,False,False,False,68221.19651566894,False,False,False,False
2025-01-29 00:00:00+00:00,24.7665265988,24.7912387587,24.7665265988,24.7912387587,100023,#000000,,,,96.08672310847798,46.20412141522364,False,False,True,False,False,,24.77285291175,24.77888267875,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,525113,59256.56850313835,False,False,False,False,69468.32606407409,False,False,False,False
2025-01-30 00:00:00+00:00,24.7940065206,24.8110084865,24.7940065206,24.8110084865,95008,#000000,,,,94.44766063180303,44.70814945824547,False,False,True,False,False,,24.77285291175,24.80250750355,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,620121,81251.25209125057,False,False,False,False,70469.88190469865,False,False,False,False
2025-01-31 00:00:00+00:00,24.7633634423,24.7912387587,24.7633634423,24.7912387587,125029,#000000,,,,88.04461723499465,38.6104957960313,False,False,True,False,False,,24.77285291175,24.80250750355,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,495092,97480.3010288486,False,False,False,False,72609.45516333793,False,False,False,False
2025-02-03 00:00:00+00:00,24.8060660546,24.8060660546,24.8060660546,24.8060660546,8,#000000,,,,85.17692229821914,36.070538606770015,False,False,True,False,False,,24.77285291175,24.8060660546,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,495100,113073.2304002663,False,False,False,False,69762.33927457959,False,False,False,False
2025-02-04 00:00:00+00:00,24.8258357824,24.8258357824,24.8258357824,24.8258357824,36,#000000,,,,83.51216787337142,34.71225822706873,False,False,True,False,False,,24.8258357824,24.8258357824,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,495136,128056.08411005978,False,False,False,False,67027.97302851765,False,False,False,False
2025-02-05 00:00:00+00:00,24.8802025341,24.899972262,24.8802025341,24.899972262,101,#000000,,,,83.37882481765837,34.71225822706873,False,False,True,False,False,,24.8258357824,24.89008739805,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,495237,142455.33571358683,False,False,False,False,64403.385850928724,False,False,False,False
