date,Open,High,Low,Close,Volume,aVWAP_OB_bull_603,aVWAP_OB_bear_825,aVWAP_OB_bear_527,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,56.65,56.76,56.3,56.335,3505.0,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,56.53,56.53,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3505.0,False,False,False,False
2024-12-02 16:00:00+00:00,56.33,56.9,56.29,56.79,4970.0,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,,False,False,True,False,False,,56.53,56.595,1,0,,,False,False,False,False,,,False,False,False,False,4970.0,77.05426356589147,False,False,False,False,3527.713178294574,False,False,False,False
2024-12-02 17:00:00+00:00,56.79,57.355,56.76,57.205,8128.0,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,50.0,False,False,True,False,True,,57.0575,57.0575,1,0,,,False,False,False,False,,,False,False,False,False,13098.0,278.9293912625443,False,False,False,False,3599.0354546000844,False,False,False,False
2024-12-02 18:00:00+00:00,57.195,57.365,57.12,57.345,6479.0,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,50.0,False,False,True,False,True,,57.2425,57.2425,1,0,,,False,False,False,False,,,False,False,False,False,19577.0,578.1242844212645,False,False,False,False,3643.6860677070595,False,False,False,False
2024-12-02 19:00:00+00:00,57.345,57.365,57.185,57.255,3722.0,,,,0.0,0.0,0.0,0.0,#000000,,,,97.14949618255227,47.38703816733958,False,False,True,False,False,,57.2425,57.275000000000006,-1,0,,,False,False,False,False,,,False,False,False,False,15855.0,814.9750707093069,False,False,False,False,3644.900237199973,False,False,False,False
2024-12-02 20:00:00+00:00,57.255,57.255,56.975,57.15,8066.0,,,,0.0,0.0,0.0,0.0,#000000,,,,92.19402541230231,43.002884617801996,False,False,True,False,False,,57.115,57.275000000000006,-1,0,,,False,False,False,False,,,False,False,False,False,7789.0,923.0994882176897,False,False,False,False,3713.444419568966,False,False,False,False
2024-12-03 15:00:00+00:00,57.83,57.86,57.41,57.41,3774.0,,,,0.0,0.0,0.0,0.0,#000000,,,,90.01697354088866,41.381533494348076,False,False,True,False,False,,57.115,57.635,-1,0,,,False,False,False,False,,,False,False,False,False,11563.0,1088.0591860747797,False,False,False,False,3714.383265777199,False,False,False,False
2024-12-03 16:00:00+00:00,57.41,57.475,57.12,57.34,2694.0,,,,0.0,0.0,0.0,0.0,#000000,,,,86.88243426533157,38.856204679130016,False,False,True,False,False,,57.115,57.635,-1,0,,,False,False,False,False,,,False,False,False,False,8869.0,1208.6939273759458,False,False,False,False,3698.563370183754,False,False,False,False
2024-12-03 17:00:00+00:00,57.335,57.7,57.3,57.7,1709.0,,,,0.0,0.0,0.0,0.0,#000000,,,,86.25966674102418,38.65357031225595,False,False,True,False,False,,57.5,57.635,1,0,,,False,False,False,False,,,False,False,False,False,10578.0,1353.954486641435,False,False,False,False,3667.717426459975,False,False,False,False
2024-12-03 18:00:00+00:00,57.66,57.715,57.39,57.405,1551.0,,,,0.0,0.0,0.0,0.0,#000000,,,,81.0784364840194,34.12937105901828,False,False,True,False,False,,57.5,57.635,-1,0,,,False,False,False,False,,,False,False,False,False,9027.0,1472.9164325849788,False,False,False,False,3634.9001020187347,False,False,False,False
