date,Open,High,Low,Close,Volume,aVWAP_OB_bull_873,aVWAP_OB_bull_642,aVWAP_OB_bear_528,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,95.14,95.17,94.505,94.565,3747.0,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,94.8375,94.8375,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3747.0,False,False,False,False
2024-12-02 16:00:00+00:00,94.56,94.64,94.33,94.375,2811.0,,,,0.0,0.0,0.0,0.0,#000000,,,,0.0,,False,False,False,True,False,,94.485,94.485,-1,0,,,False,False,False,False,,,False,False,False,False,-2811.0,-43.58139534883721,False,False,False,False,3732.4883720930234,False,False,False,False
2024-12-02 17:00:00+00:00,94.375,94.83,94.36,94.715,1815.0,,,,0.0,0.0,0.0,0.0,#000000,,,,18.946301925025466,-87.89260385005093,False,False,False,True,True,,94.485,94.595,1,0,,,False,False,False,False,,,False,False,False,False,-996.0,-58.3475752659095,False,False,False,False,3702.7598702001083,False,False,False,False
2024-12-02 18:00:00+00:00,94.715,95.03,94.715,95.0,2660.0,,,,0.0,0.0,0.0,0.0,#000000,,,,36.131489955563524,-70.56065632830558,False,False,False,True,True,,94.8725,94.8725,1,0,,,False,False,False,False,,,False,False,False,False,1664.0,-31.644512083492298,False,False,False,False,3686.5930505070833,False,False,False,False
2024-12-02 19:00:00+00:00,94.995,95.16,94.875,95.09,4796.0,,,,0.0,0.0,0.0,0.0,#000000,,,,49.102209733164294,-56.994131710947904,False,False,True,False,True,,95.0175,95.0175,1,0,,,False,False,False,False,,,False,False,False,False,6460.0,69.00113926663936,False,False,False,False,3703.793158251159,False,False,False,False
2024-12-02 20:00:00+00:00,95.095,95.22,94.97,95.095,12268.0,,,,0.0,0.0,0.0,0.0,#000000,,,,58.40430191958767,-46.49522880566995,False,False,True,False,True,,95.095,95.095,1,0,,,False,False,False,False,,,False,False,False,False,18728.0,358.287943309017,False,False,False,False,3836.571558898428,False,False,False,False
2024-12-03 15:00:00+00:00,94.945,95.0,94.575,94.67,2387.0,,,,0.0,0.0,0.0,0.0,#000000,,,,55.76636872351912,-46.49522880566995,False,False,True,False,True,,94.7875,95.095,-1,0,,,False,False,False,False,,,False,False,False,False,16341.0,606.081928684071,False,False,False,False,3814.097581241088,False,False,False,False
2024-12-03 16:00:00+00:00,94.67,94.74,94.325,94.34,2518.0,,,,0.0,0.0,0.0,0.0,#000000,,,,50.31895809172503,-46.49522880566995,False,False,False,False,True,,94.5325,94.5325,-1,0,,,False,False,False,False,,,False,False,False,False,13823.0,810.9953871540854,False,False,False,False,3794.003045097815,False,False,False,False
2024-12-03 17:00:00+00:00,94.345,94.88,94.24,94.84,3812.0,,,,0.0,0.0,0.0,0.0,#000000,,94.65333333333336,,51.801447241470555,-45.4609984985552,False,False,False,False,True,,94.5325,94.56,1,0,,,False,False,False,False,,,False,False,False,False,17635.0,1071.8326679734018,False,False,False,False,3794.2820676544384,False,False,False,False
2024-12-03 18:00:00+00:00,94.83,95.035,94.83,95.03,8175.0,,,,0.0,0.0,0.0,0.0,#000000,,94.86588651594785,,54.26472147303055,-39.80293891508402,False,False,True,False,True,,94.9325,94.9325,1,0,,,False,False,False,False,,,False,False,False,False,25810.0,1455.370145989318,False,False,False,False,3862.200175132664,False,False,False,False
